Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_Full_GI_-_96_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 1.64051, 0, 1
3, 1.09354, 1.82963, 1
4, 0.963488, 1.85328, 1
5, 0.945888, 2.06813, 1
6, 0.944192, 2.06742, 1
7, 0.9432, 2.06643, 1
8, 0.943616, 2.05398, 1
9, 0.946112, 2.05414, 1
10, 0.943776, 2.05162, 1
11, 0.944864, 2.07811, 1
12, 0.944128, 2.06029, 1
13, 0.942304, 2.05754, 1
14, 0.945184, 2.05619, 1
15, 0.944576, 2.05683, 1
16, 0.944128, 2.05715, 1
17, 0.94208, 2.08486, 1
18, 0.941408, 2.05802, 1
19, 0.94256, 2.06544, 1
20, 0.94128, 2.06227, 1
21, 0.942944, 2.05619, 1
22, 0.94208, 2.05619, 1
23, 0.94016, 2.0791, 1
24, 0.94208, 2.05466, 1
25, 0.941984, 2.05619, 1
26, 0.941984, 2.05414, 1
27, 0.944128, 2.05981, 1
28, 0.943104, 2.0495, 1
29, 0.94208, 2.05062, 1
30, 0.94352, 2.07667, 1
31, 0.943424, 2.05734, 1
32, 0.94208, 2.05619, 1
33, 0.942688, 2.05798, 1
34, 0.944128, 2.06195, 1
35, 0.942016, 2.05923, 1
36, 0.94224, 2.07824, 1
37, 0.94208, 2.05789, 1
38, 0.942048, 2.05677, 1
39, 0.94208, 2.06029, 1
40, 0.94128, 2.05843, 1
41, 0.941216, 2.05414, 1
42, 0.942208, 2.05827, 1
43, 0.94208, 2.07437, 1
44, 0.940096, 2.05034, 1
45, 0.941344, 2.05411, 1
46, 0.94208, 2.05094, 1
47, 0.94208, 2.05216, 1
48, 0.940416, 2.05126, 1
49, 0.942144, 2.07872, 1
50, 0.940928, 2.05437, 1
51, 0.941728, 2.05555, 1
52, 0.94032, 2.0504, 1
53, 0.942048, 2.05619, 1
54, 0.940032, 2.0521, 1
55, 0.941856, 2.07251, 1
56, 0.943552, 2.05373, 1
57, 0.944032, 2.05619, 1
58, 0.943712, 2.05085, 1
59, 0.941696, 2.05405, 1
60, 0.940352, 2.05082, 1
61, 0.940032, 2.0521, 1
62, 0.944128, 2.07462, 1
63, 0.942496, 1.94442, 1
64, 0.94304, 1.93811, 1
65, 0.942528, 1.93709, 1
66, 0.941312, 1.89235, 1
67, 0.942304, 1.89539, 1
68, 0.940416, 1.89062, 1
69, 0.943104, 1.90054, 1
70, 0.943296, 1.8985, 1
71, 0.940192, 1.89261, 1
72, 0.944128, 1.89523, 1
73, 0.941216, 1.90182, 1
74, 0.942496, 1.8944, 1
75, 0.944096, 1.88995, 1
76, 0.941952, 1.8897, 1
77, 0.941824, 1.8903, 1
78, 0.943424, 1.89014, 1
79, 0.943584, 1.89587, 1
80, 0.941152, 1.89914, 1
81, 0.941824, 1.89235, 1
82, 0.941856, 1.8903, 1
83, 0.941856, 1.89059, 1
84, 0.941408, 1.88752, 1
85, 0.940768, 1.89565, 1
86, 0.941024, 1.89235, 1
87, 0.94208, 1.89942, 1
88, 0.94208, 1.8927, 1
89, 0.942176, 1.89421, 1
90, 0.940832, 1.88829, 1
