Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_Full_GI_-_96_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 2.10947, 0, 1
3, 1.5247, 1.84688, 1
4, 0.944544, 2.0504, 1
5, 0.94304, 2.06643, 1
6, 0.943872, 2.05818, 1
7, 0.94208, 2.0551, 1
8, 0.94208, 2.05789, 1
9, 0.943168, 2.07853, 1
10, 0.941024, 2.05603, 1
11, 0.94384, 2.05075, 1
12, 0.94208, 2.05654, 1
13, 0.94176, 2.05763, 1
14, 0.942432, 2.05619, 1
15, 0.945984, 2.05206, 1
16, 0.9432, 2.07872, 1
17, 0.942464, 2.06182, 1
18, 0.9448, 2.05824, 1
19, 0.944128, 2.06038, 1
20, 0.942336, 2.06627, 1
21, 0.944416, 2.05469, 1
22, 0.944384, 2.05392, 1
23, 0.943936, 2.07907, 1
24, 0.943008, 2.04848, 1
25, 0.944384, 2.05584, 1
26, 0.94272, 2.0552, 1
27, 0.944064, 2.06182, 1
28, 0.94208, 2.05638, 1
29, 0.944864, 2.08202, 1
30, 0.941536, 2.05402, 1
31, 0.944032, 2.05414, 1
32, 0.94208, 2.05802, 1
33, 0.943808, 2.05306, 1
34, 0.944128, 2.06032, 1
35, 0.943936, 2.07872, 1
36, 0.943616, 2.05206, 1
37, 0.94368, 2.0449, 1
38, 0.944128, 2.0521, 1
39, 0.943968, 2.05222, 1
40, 0.9432, 2.04714, 1
41, 0.941056, 2.07462, 1
42, 0.945056, 2.05411, 1
43, 0.945216, 2.0519, 1
44, 0.944128, 2.0521, 1
45, 0.941472, 2.0521, 1
46, 0.944064, 2.04922, 1
47, 0.943136, 2.06029, 1
48, 0.944128, 2.07053, 1
49, 0.944032, 2.06035, 1
50, 0.943392, 2.06381, 1
51, 0.942496, 2.05741, 1
52, 0.94464, 2.04803, 1
53, 0.942688, 2.05389, 1
54, 0.943008, 2.05453, 1
55, 0.941472, 2.07062, 1
56, 0.94208, 2.05664, 1
57, 0.94208, 2.05462, 1
58, 0.941056, 2.05802, 1
59, 0.940768, 2.05187, 1
60, 0.942336, 2.05286, 1
61, 0.942496, 1.69165, 1
62, 0.94208, 1.94272, 1
63, 0.941632, 1.93536, 1
64, 0.944128, 1.94221, 1
65, 0.940064, 1.90048, 1
66, 0.942176, 1.88838, 1
67, 0.941344, 1.89235, 1
68, 0.940032, 1.8903, 1
69, 0.941824, 1.8903, 1
70, 0.942592, 1.8903, 1
71, 0.944352, 1.90054, 1
72, 0.940576, 1.8975, 1
73, 0.940032, 1.89405, 1
74, 0.94016, 1.8911, 1
75, 0.941312, 1.89418, 1
76, 0.942368, 1.89056, 1
77, 0.944128, 1.8944, 1
78, 0.944128, 1.89709, 1
79, 0.942944, 1.8985, 1
80, 0.944128, 1.8985, 1
81, 0.944128, 1.89741, 1
82, 0.94208, 1.89392, 1
83, 0.944128, 1.89235, 1
84, 0.94208, 1.89235, 1
85, 0.940928, 1.89261, 1
86, 0.944096, 1.89354, 1
87, 0.941536, 1.8951, 1
88, 0.943104, 1.89235, 1
89, 0.941568, 1.89235, 1
90, 0.94304, 1.89302, 1
