Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_Full_GI_-_96_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 1.66061, 0, 1
3, 1.24685, 1.84739, 1
4, 0.942496, 1.85594, 1
5, 0.94464, 1.70221, 1
6, 0.943936, 2.06438, 1
7, 0.944128, 2.04682, 1
8, 0.946176, 2.048, 1
9, 0.944064, 2.04733, 1
10, 0.946176, 2.04525, 1
11, 0.944608, 2.06819, 1
12, 0.944416, 2.05005, 1
13, 0.94384, 2.05414, 1
14, 0.944128, 2.0456, 1
15, 0.944128, 2.0495, 1
16, 0.944128, 2.04998, 1
17, 0.946176, 2.07053, 1
18, 0.945344, 2.04726, 1
19, 0.9456, 2.06298, 1
20, 0.943936, 2.0521, 1
21, 0.945472, 2.048, 1
22, 0.944224, 2.05005, 1
23, 0.944096, 2.07053, 1
24, 0.943936, 2.0439, 1
25, 0.944128, 2.0439, 1
26, 0.943296, 2.04627, 1
27, 0.9448, 2.04925, 1
28, 0.944128, 2.04397, 1
29, 0.945536, 2.06643, 1
30, 0.942752, 2.04189, 1
31, 0.942816, 2.04982, 1
32, 0.940256, 2.04528, 1
33, 0.943936, 2.04557, 1
34, 0.94544, 2.05651, 1
35, 0.94208, 2.07213, 1
36, 0.944448, 2.05005, 1
37, 0.943968, 2.04797, 1
38, 0.944128, 2.0448, 1
39, 0.944128, 2.04579, 1
40, 0.945664, 2.05018, 1
41, 0.943392, 2.0647, 1
42, 0.943072, 2.04989, 1
43, 0.943072, 2.04662, 1
44, 0.942784, 2.04723, 1
45, 0.94448, 2.05002, 1
46, 0.944896, 2.04861, 1
47, 0.943392, 2.06563, 1
48, 0.941888, 2.03981, 1
49, 0.944128, 2.06029, 1
50, 0.942656, 2.04554, 1
51, 0.943424, 2.04838, 1
52, 0.944, 1.93194, 1
53, 0.944096, 1.92102, 1
54, 0.943776, 1.9232, 1
55, 0.945024, 1.88877, 1
56, 0.944128, 1.88675, 1
57, 0.943776, 1.88278, 1
58, 0.943648, 1.88339, 1
59, 0.942944, 1.88205, 1
60, 0.944032, 1.88314, 1
61, 0.944128, 1.8944, 1
62, 0.944128, 1.88429, 1
63, 0.944128, 1.88211, 1
64, 0.943968, 1.88826, 1
65, 0.940064, 1.89773, 1
66, 0.944736, 1.88416, 1
67, 0.944128, 1.8839, 1
68, 0.942432, 1.88621, 1
69, 0.9448, 1.88006, 1
70, 0.945344, 1.88211, 1
71, 0.944128, 1.88416, 1
72, 0.94448, 1.88182, 1
73, 0.94208, 1.88234, 1
74, 0.94384, 1.88266, 1
75, 0.944352, 1.88365, 1
76, 0.944224, 1.88077, 1
77, 0.944096, 1.88432, 1
78, 0.94272, 1.88339, 1
79, 0.944192, 1.8903, 1
80, 0.944032, 1.88486, 1
81, 0.943776, 1.8865, 1
82, 0.943424, 1.88634, 1
83, 0.942976, 1.88256, 1
84, 0.94208, 1.88211, 1
85, 0.948096, 1.88189, 1
86, 0.943648, 1.88534, 1
87, 0.944192, 1.88259, 1
88, 0.942176, 1.8807, 1
89, 0.944256, 1.88374, 1
90, 0.940896, 1.88211, 1
