Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_Full_GI_-_96_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 1.6433, 0, 1
3, 1.26474, 1.83501, 1
4, 0.944128, 2.10938, 1
5, 0.95312, 1.85286, 1
6, 0.94432, 1.90736, 1
7, 0.946752, 1.84909, 1
8, 0.94208, 1.84115, 1
9, 0.948, 2.06867, 1
10, 0.949952, 2.04346, 1
11, 0.94896, 2.04714, 1
12, 0.94784, 2.0488, 1
13, 0.941056, 2.04384, 1
14, 0.946208, 2.0521, 1
15, 0.944128, 2.06806, 1
16, 0.94208, 2.048, 1
17, 0.943744, 2.04723, 1
18, 0.944, 2.05005, 1
19, 0.945344, 2.06451, 1
20, 0.943808, 2.05062, 1
21, 0.94048, 2.07002, 1
22, 0.941856, 2.05008, 1
23, 0.94576, 2.048, 1
24, 0.94272, 2.05507, 1
25, 0.945792, 2.05213, 1
26, 0.947104, 2.05606, 1
27, 0.944096, 2.06608, 1
28, 0.943104, 2.05021, 1
29, 0.944128, 2.05226, 1
30, 0.94224, 2.05286, 1
31, 0.943616, 2.05434, 1
32, 0.943296, 2.05843, 1
33, 0.944128, 2.07853, 1
34, 0.944448, 2.05562, 1
35, 0.94208, 2.0543, 1
36, 0.940512, 2.04973, 1
37, 0.941632, 2.04486, 1
38, 0.94208, 2.04614, 1
39, 0.942912, 2.07056, 1
40, 0.944128, 2.05162, 1
41, 0.941664, 2.0481, 1
42, 0.946752, 2.0439, 1
43, 0.945696, 2.048, 1
44, 0.944064, 2.04595, 1
45, 0.945568, 2.06573, 1
46, 0.946176, 2.04586, 1
47, 0.944512, 2.04624, 1
48, 0.942496, 2.0519, 1
49, 0.944992, 2.05824, 1
50, 0.942848, 2.04838, 1
51, 0.945728, 2.0689, 1
52, 0.942592, 2.04675, 1
53, 0.946176, 2.048, 1
54, 0.944736, 2.04582, 1
55, 0.942592, 2.04608, 1
56, 0.94304, 2.0521, 1
57, 0.945536, 2.06784, 1
58, 0.944128, 2.04902, 1
59, 0.942144, 2.04784, 1
60, 0.94208, 1.93914, 1
61, 0.94208, 1.9263, 1
62, 0.9416, 1.92397, 1
63, 0.94208, 1.88621, 1
64, 0.939936, 1.8944, 1
65, 0.941056, 1.88701, 1
66, 0.94208, 1.8903, 1
67, 0.940736, 1.89178, 1
68, 0.939968, 1.88458, 1
69, 0.94096, 1.89235, 1
70, 0.940704, 1.89238, 1
71, 0.941024, 1.88339, 1
72, 0.940288, 1.88314, 1
73, 0.94208, 1.88387, 1
74, 0.940032, 1.8912, 1
75, 0.941984, 1.88102, 1
76, 0.94352, 1.88051, 1
77, 0.941088, 1.88432, 1
78, 0.939392, 1.88826, 1
79, 0.943808, 1.89277, 1
80, 0.938912, 1.89098, 1
81, 0.940032, 1.88211, 1
82, 0.94, 1.88826, 1
83, 0.939552, 1.88518, 1
84, 0.94176, 1.88826, 1
85, 0.937984, 1.8832, 1
86, 0.941184, 1.88298, 1
87, 0.942528, 1.88832, 1
88, 0.939424, 1.89034, 1
89, 0.940032, 1.888, 1
90, 0.94208, 1.88317, 1
