Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_Full_GI_-_96_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 1.63984, 0, 1
3, 1.24723, 1.83648, 1
4, 0.946176, 2.06787, 1
5, 0.948448, 1.85139, 1
6, 0.946176, 1.84406, 1
7, 0.942624, 1.84013, 1
8, 0.946144, 1.8432, 1
9, 0.942208, 2.05005, 1
10, 0.948224, 2.04864, 1
11, 0.944768, 2.04723, 1
12, 0.95152, 2.07126, 1
13, 0.952544, 2.05248, 1
14, 0.946336, 2.04922, 1
15, 0.944128, 2.04992, 1
16, 0.943968, 2.04634, 1
17, 0.94416, 2.04595, 1
18, 0.943424, 2.07187, 1
19, 0.944128, 2.06726, 1
20, 0.942976, 2.04954, 1
21, 0.944128, 2.04883, 1
22, 0.943712, 2.05005, 1
23, 0.944256, 2.048, 1
24, 0.94608, 2.07574, 1
25, 0.944096, 2.04938, 1
26, 0.944128, 2.04742, 1
27, 0.943648, 2.05021, 1
28, 0.944128, 2.04989, 1
29, 0.94208, 2.04595, 1
30, 0.942304, 2.06851, 1
31, 0.942432, 2.05203, 1
32, 0.943936, 2.05802, 1
33, 0.94208, 2.06144, 1
34, 0.94208, 2.05786, 1
35, 0.944128, 2.05254, 1
36, 0.943104, 2.06922, 1
37, 0.945312, 2.04758, 1
38, 0.94208, 2.04595, 1
39, 0.94208, 2.048, 1
40, 0.943584, 2.04602, 1
41, 0.943328, 2.04896, 1
42, 0.942784, 2.04595, 1
43, 0.94208, 2.06982, 1
44, 0.94448, 2.04995, 1
45, 0.944992, 2.04864, 1
46, 0.94416, 2.04829, 1
47, 0.944608, 2.04896, 1
48, 0.941984, 2.04774, 1
49, 0.944288, 2.07734, 1
50, 0.943776, 2.05005, 1
51, 0.94816, 2.04928, 1
52, 0.9448, 2.04813, 1
53, 0.944128, 2.04406, 1
54, 0.94208, 2.0449, 1
55, 0.945568, 2.06643, 1
56, 0.942624, 2.04934, 1
57, 0.945696, 2.0439, 1
58, 0.944192, 2.0537, 1
59, 0.943968, 1.93501, 1
60, 0.944192, 1.92378, 1
61, 0.942848, 1.92304, 1
62, 0.942144, 1.8903, 1
63, 0.940416, 1.88986, 1
64, 0.94208, 1.89619, 1
65, 0.944128, 1.89846, 1
66, 0.942208, 1.88842, 1
67, 0.94144, 1.88474, 1
68, 0.944192, 1.8903, 1
69, 0.94208, 1.88717, 1
70, 0.940032, 1.88006, 1
71, 0.9424, 1.88544, 1
72, 0.941376, 1.88336, 1
73, 0.940352, 1.88378, 1
74, 0.94208, 1.88451, 1
75, 0.94016, 1.88832, 1
76, 0.942016, 1.88826, 1
77, 0.941472, 1.88416, 1
78, 0.941024, 1.88874, 1
79, 0.942432, 1.89485, 1
80, 0.942016, 1.88966, 1
81, 0.942112, 1.88416, 1
82, 0.942144, 1.89245, 1
83, 0.944128, 1.88006, 1
84, 0.942048, 1.8849, 1
85, 0.943616, 1.88493, 1
86, 0.941248, 1.88416, 1
87, 0.944128, 1.88211, 1
88, 0.94176, 1.88416, 1
89, 0.9416, 1.88189, 1
90, 0.942432, 1.8919, 1
