Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_Full_GI_-_96_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 2.10323, 0, 1
3, 1.24301, 1.84378, 1
4, 0.946464, 1.84934, 1
5, 0.94448, 2.08691, 1
6, 0.9456, 2.0569, 1
7, 0.948224, 2.05235, 1
8, 0.946496, 2.05094, 1
9, 0.94784, 2.04995, 1
10, 0.946112, 2.05005, 1
11, 0.946048, 2.07882, 1
12, 0.945888, 2.04902, 1
13, 0.944832, 2.04851, 1
14, 0.948512, 2.04925, 1
15, 0.947904, 2.048, 1
16, 0.948224, 2.05021, 1
17, 0.945536, 2.06979, 1
18, 0.945952, 2.05005, 1
19, 0.949376, 2.06234, 1
20, 0.946464, 2.048, 1
21, 0.946752, 2.05142, 1
22, 0.947616, 2.05046, 1
23, 0.946176, 2.06934, 1
24, 0.942432, 2.04646, 1
25, 0.943808, 2.05005, 1
26, 0.944544, 2.0439, 1
27, 0.943968, 2.04586, 1
28, 0.942592, 2.05245, 1
29, 0.942656, 2.06848, 1
30, 0.945152, 2.04682, 1
31, 0.946464, 2.05376, 1
32, 0.945888, 2.04493, 1
33, 0.94256, 2.05178, 1
34, 0.944416, 2.05507, 1
35, 0.944128, 2.07258, 1
36, 0.945472, 2.05328, 1
37, 0.94512, 2.04576, 1
38, 0.944128, 2.04557, 1
39, 0.944608, 2.05318, 1
40, 0.944128, 2.04563, 1
41, 0.94448, 2.07082, 1
42, 0.944064, 2.05322, 1
43, 0.944224, 2.04595, 1
44, 0.944128, 2.04845, 1
45, 0.947648, 2.04989, 1
46, 0.943104, 2.04922, 1
47, 0.941536, 2.07011, 1
48, 0.945696, 2.048, 1
49, 0.945184, 2.05456, 1
50, 0.944128, 2.04854, 1
51, 0.946144, 1.95155, 1
52, 0.943744, 1.92323, 1
53, 0.941408, 1.92541, 1
54, 0.94336, 1.89507, 1
55, 0.94208, 1.88381, 1
56, 0.94352, 1.88416, 1
57, 0.94208, 1.88483, 1
58, 0.940896, 1.88339, 1
59, 0.9416, 1.88227, 1
60, 0.944448, 1.8944, 1
61, 0.94208, 1.89645, 1
62, 0.941728, 1.88182, 1
63, 0.942592, 1.88109, 1
64, 0.943328, 1.89187, 1
65, 0.941472, 1.8985, 1
66, 0.94208, 1.88202, 1
67, 0.942528, 1.88416, 1
68, 0.94208, 1.88416, 1
69, 0.94208, 1.88675, 1
70, 0.940704, 1.88298, 1
71, 0.94016, 1.88416, 1
72, 0.940864, 1.88416, 1
73, 0.94208, 1.88477, 1
74, 0.938848, 1.88384, 1
75, 0.942432, 1.88826, 1
76, 0.941632, 1.88634, 1
77, 0.942144, 1.88387, 1
78, 0.940192, 1.88416, 1
79, 0.943872, 1.89213, 1
80, 0.943168, 1.8864, 1
81, 0.941568, 1.88416, 1
82, 0.940256, 1.8825, 1
83, 0.940096, 1.88621, 1
84, 0.940768, 1.88397, 1
85, 0.942976, 1.88605, 1
86, 0.944096, 1.88429, 1
87, 0.94208, 1.88406, 1
88, 0.942368, 1.88416, 1
89, 0.942336, 1.88621, 1
90, 0.940032, 1.88394, 1
