Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_Full_GI_-_96_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 1.66707, 0, 1
3, 1.41517, 2.07795, 1
4, 0.953984, 1.83949, 1
5, 0.946176, 2.08666, 1
6, 0.943968, 2.0521, 1
7, 0.947968, 2.04979, 1
8, 0.946176, 2.05216, 1
9, 0.947296, 2.04614, 1
10, 0.946208, 2.07462, 1
11, 0.944832, 2.05277, 1
12, 0.944544, 2.04605, 1
13, 0.944576, 2.04867, 1
14, 0.945568, 2.05005, 1
15, 0.94416, 2.04954, 1
16, 0.944832, 2.06848, 1
17, 0.945696, 2.0495, 1
18, 0.944352, 2.04614, 1
19, 0.946464, 2.06189, 1
20, 0.944128, 2.04794, 1
21, 0.94368, 2.048, 1
22, 0.942304, 2.07219, 1
23, 0.945856, 2.04413, 1
24, 0.946432, 2.04595, 1
25, 0.944256, 2.04595, 1
26, 0.944128, 2.05216, 1
27, 0.942784, 2.0439, 1
28, 0.94352, 2.0488, 1
29, 0.945376, 2.06234, 1
30, 0.944544, 2.04781, 1
31, 0.944064, 2.04589, 1
32, 0.944288, 2.04749, 1
33, 0.943488, 2.04403, 1
34, 0.946176, 2.0521, 1
35, 0.944128, 2.07117, 1
36, 0.944224, 2.04787, 1
37, 0.944128, 2.04982, 1
38, 0.943744, 2.05424, 1
39, 0.944128, 2.04589, 1
40, 0.944128, 2.048, 1
41, 0.943616, 2.06438, 1
42, 0.94496, 2.04186, 1
43, 0.943168, 2.04595, 1
44, 0.943232, 2.04989, 1
45, 0.94208, 2.04064, 1
46, 0.94336, 2.04595, 1
47, 0.94064, 2.06445, 1
48, 0.94544, 2.04131, 1
49, 0.94544, 2.05248, 1
50, 0.945312, 1.94701, 1
51, 0.94288, 1.93072, 1
52, 0.942144, 1.93152, 1
53, 0.940544, 1.8952, 1
54, 0.941984, 1.89434, 1
55, 0.941984, 1.8871, 1
56, 0.940416, 1.89392, 1
57, 0.940096, 1.88893, 1
58, 0.9424, 1.88826, 1
59, 0.944128, 1.8921, 1
60, 0.940448, 1.88826, 1
61, 0.941856, 1.88406, 1
62, 0.941472, 1.88422, 1
63, 0.940576, 1.8824, 1
64, 0.943264, 1.89338, 1
65, 0.940928, 1.88656, 1
66, 0.94208, 1.88621, 1
67, 0.939776, 1.88211, 1
68, 0.943616, 1.88621, 1
69, 0.941664, 1.88211, 1
70, 0.942272, 1.88701, 1
71, 0.940032, 1.8856, 1
72, 0.940288, 1.8857, 1
73, 0.94208, 1.88621, 1
74, 0.940352, 1.83501, 1
75, 0.944, 1.88189, 1
76, 0.946272, 1.88416, 1
77, 0.940704, 1.89341, 1
78, 0.94224, 1.8903, 1
79, 0.94208, 1.89344, 1
80, 0.940832, 1.90016, 1
81, 0.941856, 1.88605, 1
82, 0.940032, 1.88272, 1
83, 0.940032, 1.88211, 1
84, 0.942272, 1.88416, 1
85, 0.940032, 1.88099, 1
86, 0.940448, 1.88029, 1
87, 0.941312, 1.88432, 1
88, 0.941632, 1.88211, 1
89, 0.942048, 1.88432, 1
90, 0.94208, 1.88413, 1
