Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_Full_GI_-_96_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 1.82, 0, 1
3, 1.28336, 1.84499, 1
4, 0.943968, 1.84298, 1
5, 0.942624, 2.06234, 1
6, 0.94144, 2.05642, 1
7, 0.943776, 2.05712, 1
8, 0.940064, 2.05005, 1
9, 0.942048, 2.07373, 1
10, 0.943008, 2.05414, 1
11, 0.942304, 2.0521, 1
12, 0.944192, 2.05395, 1
13, 0.9416, 2.048, 1
14, 0.946176, 2.05619, 1
15, 0.943904, 2.05382, 1
16, 0.942688, 2.07997, 1
17, 0.94256, 2.05046, 1
18, 0.942688, 2.0496, 1
19, 0.943776, 2.05949, 1
20, 0.944736, 2.05498, 1
21, 0.940768, 2.05453, 1
22, 0.94208, 2.04806, 1
23, 0.946496, 2.07462, 1
24, 0.942336, 2.05315, 1
25, 0.945472, 2.05942, 1
26, 0.944352, 2.04928, 1
27, 0.942688, 2.0521, 1
28, 0.944128, 2.05174, 1
29, 0.942016, 2.05149, 1
30, 0.943776, 2.07258, 1
31, 0.942016, 2.04806, 1
32, 0.942592, 2.0521, 1
33, 0.945152, 2.0521, 1
34, 0.944128, 2.05824, 1
35, 0.943104, 2.05664, 1
36, 0.943264, 2.07286, 1
37, 0.944064, 2.05258, 1
38, 0.94224, 2.05766, 1
39, 0.944128, 2.05619, 1
40, 0.944224, 2.05194, 1
41, 0.943264, 2.05005, 1
42, 0.940864, 2.05386, 1
43, 0.942048, 2.0712, 1
44, 0.943648, 2.05034, 1
45, 0.94208, 2.05594, 1
46, 0.94544, 2.04864, 1
47, 0.944128, 2.05149, 1
48, 0.943168, 2.05389, 1
49, 0.942976, 2.08624, 1
50, 0.941728, 2.05645, 1
51, 0.944064, 2.05424, 1
52, 0.942656, 2.05072, 1
53, 0.944128, 2.05005, 1
54, 0.940864, 2.05402, 1
55, 0.94208, 2.07462, 1
56, 0.943744, 2.05139, 1
57, 0.94208, 2.05549, 1
58, 0.942528, 2.05498, 1
59, 0.944128, 2.04771, 1
60, 0.941888, 2.05885, 1
61, 0.940672, 2.05219, 1
62, 0.943712, 2.06848, 1
63, 0.941632, 1.9456, 1
64, 0.942912, 1.9375, 1
65, 0.939904, 1.93741, 1
66, 0.940032, 1.89354, 1
67, 0.942304, 1.89046, 1
68, 0.942112, 1.89174, 1
69, 0.943744, 1.9015, 1
70, 0.941376, 1.89926, 1
71, 0.939936, 1.89606, 1
72, 0.941952, 1.8985, 1
73, 0.943232, 1.90157, 1
74, 0.94352, 1.89622, 1
75, 0.94208, 1.8927, 1
76, 0.940896, 1.8929, 1
77, 0.94192, 1.89235, 1
78, 0.940384, 1.8903, 1
79, 0.942624, 1.89645, 1
80, 0.942048, 1.8985, 1
81, 0.944128, 1.89376, 1
82, 0.941632, 1.89405, 1
83, 0.944128, 1.8943, 1
84, 0.94208, 1.8903, 1
85, 0.940064, 1.88883, 1
86, 0.941792, 1.88963, 1
87, 0.94288, 1.89584, 1
88, 0.940864, 1.8888, 1
89, 0.941376, 1.89008, 1
90, 0.940416, 1.89235, 1
