Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_Full_GI_-_96_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 1.81286, 0, 1
3, 1.25133, 2.1097, 1
4, 0.941984, 2.05606, 1
5, 0.9472, 1.8481, 1
6, 0.945248, 1.84525, 1
7, 0.945984, 1.8473, 1
8, 0.946304, 1.83936, 1
9, 0.951616, 1.84074, 1
10, 0.951904, 1.84195, 1
11, 0.951296, 1.83747, 1
12, 0.942048, 1.84298, 1
13, 0.940224, 1.83926, 1
14, 0.947072, 1.84102, 1
15, 0.943936, 1.84115, 1
16, 0.940896, 1.84278, 1
17, 0.943552, 1.8408, 1
18, 0.943968, 2.06598, 1
19, 0.94576, 2.05683, 1
20, 0.943424, 2.05322, 1
21, 0.944128, 2.04762, 1
22, 0.944128, 2.05014, 1
23, 0.944128, 2.05053, 1
24, 0.943616, 2.07462, 1
25, 0.944128, 2.05414, 1
26, 0.944928, 2.05005, 1
27, 0.94208, 2.05414, 1
28, 0.943616, 2.05152, 1
29, 0.944224, 2.04832, 1
30, 0.942528, 2.07325, 1
31, 0.943968, 2.05155, 1
32, 0.940192, 2.04714, 1
33, 0.943776, 2.04739, 1
34, 0.94208, 2.0527, 1
35, 0.942496, 2.04618, 1
36, 0.944192, 2.06643, 1
37, 0.944128, 2.04595, 1
38, 0.944128, 2.04426, 1
39, 0.94208, 2.04819, 1
40, 0.943872, 2.04461, 1
41, 0.9432, 2.04349, 1
42, 0.94384, 2.04534, 1
43, 0.942624, 2.07462, 1
44, 0.94368, 2.05805, 1
45, 0.943328, 2.05878, 1
46, 0.94208, 2.06166, 1
47, 0.94208, 2.05619, 1
48, 0.942336, 2.04768, 1
49, 0.944224, 2.05386, 1
50, 0.94208, 2.07184, 1
51, 0.943008, 2.04422, 1
52, 0.943168, 2.04573, 1
53, 0.942752, 2.04835, 1
54, 0.94208, 2.04595, 1
55, 0.943712, 2.04186, 1
56, 0.944256, 2.06029, 1
57, 0.944544, 2.04384, 1
58, 0.943232, 2.04394, 1
59, 0.944128, 2.0408, 1
60, 0.94208, 1.93331, 1
61, 0.941824, 1.92474, 1
62, 0.940032, 1.91962, 1
63, 0.944736, 1.88211, 1
64, 0.94096, 1.88858, 1
65, 0.941024, 1.88621, 1
66, 0.942176, 1.89062, 1
67, 0.94256, 1.88867, 1
68, 0.943232, 1.88099, 1
69, 0.943392, 1.89242, 1
70, 0.94208, 1.88621, 1
71, 0.9432, 1.88416, 1
72, 0.94208, 1.88416, 1
73, 0.940832, 1.88416, 1
74, 0.941536, 1.88381, 1
75, 0.941952, 1.884, 1
76, 0.940032, 1.88646, 1
77, 0.942112, 1.88621, 1
78, 0.940672, 1.88413, 1
79, 0.943104, 1.88995, 1
80, 0.940032, 1.89008, 1
81, 0.94368, 1.88621, 1
82, 0.941728, 1.88378, 1
83, 0.94, 1.88195, 1
84, 0.942112, 1.88234, 1
85, 0.94208, 1.88202, 1
86, 0.939264, 1.88563, 1
87, 0.939648, 1.88211, 1
88, 0.940096, 1.88442, 1
89, 0.941056, 1.88, 1
90, 0.941696, 1.88416, 1
