Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_Full_GI_-_96_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 2.10618, 0, 1
3, 1.2431, 2.0353, 1
4, 0.946688, 1.83405, 1
5, 0.947296, 2.08723, 1
6, 0.945568, 2.05072, 1
7, 0.946528, 2.05619, 1
8, 0.947648, 2.04595, 1
9, 0.947104, 2.05107, 1
10, 0.947648, 2.06938, 1
11, 0.946432, 2.048, 1
12, 0.94576, 2.04995, 1
13, 0.946176, 2.0521, 1
14, 0.946176, 2.05008, 1
15, 0.944128, 2.05005, 1
16, 0.94784, 2.07181, 1
17, 0.944736, 2.05414, 1
18, 0.947744, 2.05136, 1
19, 0.947936, 2.05824, 1
20, 0.94368, 2.0543, 1
21, 0.944128, 2.04464, 1
22, 0.94416, 2.06858, 1
23, 0.945024, 2.04976, 1
24, 0.945856, 2.04595, 1
25, 0.943648, 2.04995, 1
26, 0.94432, 2.0521, 1
27, 0.946496, 2.04285, 1
28, 0.945408, 2.06643, 1
29, 0.945216, 2.04531, 1
30, 0.945504, 2.04579, 1
31, 0.945696, 2.05114, 1
32, 0.942624, 2.04563, 1
33, 0.94576, 2.04554, 1
34, 0.942848, 2.07082, 1
35, 0.944128, 2.05584, 1
36, 0.94208, 2.04397, 1
37, 0.944864, 2.04758, 1
38, 0.946912, 2.05005, 1
39, 0.943744, 2.04595, 1
40, 0.946816, 2.07264, 1
41, 0.94576, 2.05078, 1
42, 0.946816, 2.04694, 1
43, 0.946016, 2.04682, 1
44, 0.940928, 2.0521, 1
45, 0.94208, 2.04208, 1
46, 0.94208, 2.06438, 1
47, 0.94224, 2.04582, 1
48, 0.943424, 2.04595, 1
49, 0.94496, 2.05414, 1
50, 0.946496, 1.94086, 1
51, 0.941984, 1.92205, 1
52, 0.9424, 1.91974, 1
53, 0.94176, 1.88451, 1
54, 0.94208, 1.88621, 1
55, 0.94208, 1.89046, 1
56, 0.9432, 1.8944, 1
57, 0.944128, 1.8903, 1
58, 0.942464, 1.88525, 1
59, 0.94048, 1.89466, 1
60, 0.9424, 1.88893, 1
61, 0.942144, 1.88211, 1
62, 0.938912, 1.8825, 1
63, 0.94208, 1.88054, 1
64, 0.940608, 1.88848, 1
65, 0.940032, 1.88826, 1
66, 0.941664, 1.88339, 1
67, 0.94352, 1.88547, 1
68, 0.941152, 1.88659, 1
69, 0.940896, 1.88512, 1
70, 0.939904, 1.88211, 1
71, 0.940832, 1.88496, 1
72, 0.94208, 1.88374, 1
73, 0.94208, 1.88275, 1
74, 0.94208, 1.88416, 1
75, 0.940032, 1.88435, 1
76, 0.940704, 1.88659, 1
77, 0.940096, 1.88416, 1
78, 0.94128, 1.88314, 1
79, 0.941056, 1.89795, 1
80, 0.940416, 1.88621, 1
81, 0.93984, 1.8823, 1
82, 0.93872, 1.88416, 1
83, 0.940128, 1.88298, 1
84, 0.943424, 1.88733, 1
85, 0.94208, 1.88621, 1
86, 0.94192, 1.88464, 1
87, 0.941408, 1.88246, 1
88, 0.940096, 1.88582, 1
89, 0.940032, 1.88506, 1
90, 0.9416, 1.88214, 1
