Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_Full_GI_-_96_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 1.81658, 0, 1
3, 1.30848, 2.11165, 1
4, 0.944544, 1.85411, 1
5, 0.94384, 1.84934, 1
6, 0.943488, 1.8473, 1
7, 0.944608, 1.8473, 1
8, 0.951424, 1.8432, 1
9, 0.948416, 1.84128, 1
10, 0.949504, 1.8393, 1
11, 0.952736, 1.83962, 1
12, 0.949504, 1.84416, 1
13, 0.946304, 1.84464, 1
14, 0.944128, 1.8432, 1
15, 0.948096, 1.84451, 1
16, 0.948736, 1.84467, 1
17, 0.94448, 1.8432, 1
18, 0.944352, 1.84038, 1
19, 0.94368, 1.85344, 1
20, 0.942368, 1.844, 1
21, 0.942112, 1.8391, 1
22, 0.94208, 1.84282, 1
23, 0.944416, 2.05082, 1
24, 0.944, 2.07178, 1
25, 0.94416, 2.04864, 1
26, 0.945152, 2.04992, 1
27, 0.944192, 2.0521, 1
28, 0.94208, 2.04848, 1
29, 0.944128, 2.05661, 1
30, 0.944128, 2.07053, 1
31, 0.945248, 2.04858, 1
32, 0.945824, 2.0497, 1
33, 0.943872, 2.04797, 1
34, 0.94256, 2.0521, 1
35, 0.944128, 2.0521, 1
36, 0.942816, 2.07062, 1
37, 0.944128, 2.03981, 1
38, 0.943648, 2.048, 1
39, 0.945632, 2.048, 1
40, 0.944, 2.04413, 1
41, 0.942432, 2.04595, 1
42, 0.945216, 2.052, 1
43, 0.94208, 2.07181, 1
44, 0.941888, 2.048, 1
45, 0.9424, 2.05027, 1
46, 0.943232, 2.05571, 1
47, 0.945792, 2.05872, 1
48, 0.94384, 2.06208, 1
49, 0.945344, 2.08669, 1
50, 0.94256, 2.05824, 1
51, 0.942496, 2.05965, 1
52, 0.942496, 2.04979, 1
53, 0.942336, 2.04582, 1
54, 0.943744, 2.04602, 1
55, 0.944128, 2.06035, 1
56, 0.945504, 2.04842, 1
57, 0.944128, 2.04301, 1
58, 0.944416, 2.03917, 1
59, 0.946656, 2.04413, 1
60, 0.94688, 1.94618, 1
61, 0.943552, 1.92608, 1
62, 0.942464, 1.92307, 1
63, 0.942208, 1.88426, 1
64, 0.943936, 1.88826, 1
65, 0.94208, 1.88906, 1
66, 0.944384, 1.89162, 1
67, 0.941056, 1.88422, 1
68, 0.940576, 1.88093, 1
69, 0.944864, 1.89091, 1
70, 0.94208, 1.88771, 1
71, 0.941088, 1.88595, 1
72, 0.944128, 1.88211, 1
73, 0.940896, 1.88096, 1
74, 0.94208, 1.88211, 1
75, 0.94208, 1.88179, 1
76, 0.941056, 1.88122, 1
77, 0.944064, 1.88442, 1
78, 0.940032, 1.88118, 1
79, 0.944128, 1.8903, 1
80, 0.941664, 1.89379, 1
81, 0.940544, 1.88307, 1
82, 0.942624, 1.8833, 1
83, 0.942592, 1.88227, 1
84, 0.943424, 1.88211, 1
85, 0.94272, 1.88291, 1
86, 0.942592, 1.88381, 1
87, 0.94208, 1.88045, 1
88, 0.941152, 1.88323, 1
89, 0.942176, 1.88976, 1
90, 0.940032, 1.88211, 1
