Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_Full_GI_-_96_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 1.64099, 0, 1
3, 1.51981, 1.69165, 1
4, 0.945056, 1.85331, 1
5, 0.945632, 2.08035, 1
6, 0.94672, 2.05443, 1
7, 0.946112, 2.04826, 1
8, 0.94656, 2.0487, 1
9, 0.946336, 2.05555, 1
10, 0.94592, 2.05005, 1
11, 0.946112, 2.07162, 1
12, 0.946336, 2.04982, 1
13, 0.944128, 2.05107, 1
14, 0.947584, 2.048, 1
15, 0.943392, 2.05213, 1
16, 0.946784, 2.04874, 1
17, 0.94608, 2.07062, 1
18, 0.946176, 2.05005, 1
19, 0.946464, 2.05933, 1
20, 0.946496, 2.05322, 1
21, 0.944096, 2.05219, 1
22, 0.944352, 2.04643, 1
23, 0.941888, 2.07059, 1
24, 0.945088, 2.04534, 1
25, 0.942304, 2.04493, 1
26, 0.944128, 2.0521, 1
27, 0.944128, 2.04595, 1
28, 0.9432, 2.04819, 1
29, 0.942336, 2.06643, 1
30, 0.945984, 2.0521, 1
31, 0.94208, 2.04886, 1
32, 0.94208, 2.04419, 1
33, 0.943872, 2.04634, 1
34, 0.946592, 2.05619, 1
35, 0.943904, 2.07709, 1
36, 0.945152, 2.05005, 1
37, 0.944128, 2.04733, 1
38, 0.946144, 2.048, 1
39, 0.945152, 2.05005, 1
40, 0.942656, 2.04621, 1
41, 0.943616, 2.07075, 1
42, 0.941408, 2.05069, 1
43, 0.944128, 2.05005, 1
44, 0.942944, 2.0521, 1
45, 0.942752, 2.04806, 1
46, 0.944128, 2.04794, 1
47, 0.944448, 2.06848, 1
48, 0.942336, 2.04714, 1
49, 0.943104, 2.05824, 1
50, 0.946176, 2.04813, 1
51, 0.942688, 2.04912, 1
52, 0.94208, 1.94269, 1
53, 0.940192, 1.92509, 1
54, 0.941792, 1.92314, 1
55, 0.9432, 1.8905, 1
56, 0.940224, 1.88826, 1
57, 0.9424, 1.88451, 1
58, 0.94208, 1.88682, 1
59, 0.940064, 1.88835, 1
60, 0.94064, 1.88006, 1
61, 0.941472, 1.8944, 1
62, 0.942752, 1.89392, 1
63, 0.94208, 1.88416, 1
64, 0.94208, 1.89046, 1
65, 0.942688, 1.89635, 1
66, 0.940512, 1.88406, 1
67, 0.943392, 1.89626, 1
68, 0.940608, 1.8903, 1
69, 0.942528, 1.8897, 1
70, 0.941504, 1.89408, 1
71, 0.940832, 1.89338, 1
72, 0.942016, 1.8895, 1
73, 0.94192, 1.88928, 1
74, 0.941888, 1.88925, 1
75, 0.940032, 1.8903, 1
76, 0.939392, 1.88874, 1
77, 0.943648, 1.89235, 1
78, 0.940032, 1.88544, 1
79, 0.943968, 1.8927, 1
80, 0.941088, 1.89043, 1
81, 0.939776, 1.88621, 1
82, 0.942464, 1.88621, 1
83, 0.941632, 1.8841, 1
84, 0.943104, 1.88416, 1
85, 0.939552, 1.88528, 1
86, 0.941376, 1.88474, 1
87, 0.94208, 1.88422, 1
88, 0.942144, 1.8863, 1
89, 0.942848, 1.88598, 1
90, 0.940032, 1.88806, 1
