Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_Full_GI_-_96_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 1.64669, 0, 1
3, 1.24723, 2.07462, 1
4, 0.952032, 2.08429, 1
5, 0.94432, 1.85952, 1
6, 0.945792, 1.84563, 1
7, 0.944128, 1.84115, 1
8, 0.950272, 1.84115, 1
9, 0.946176, 1.84352, 1
10, 0.951488, 1.84406, 1
11, 0.949952, 1.84659, 1
12, 0.948608, 1.84698, 1
13, 0.946176, 1.84349, 1
14, 0.950688, 1.84115, 1
15, 0.94208, 2.0537, 1
16, 0.943808, 2.06848, 1
17, 0.944128, 2.05414, 1
18, 0.94384, 2.05235, 1
19, 0.945568, 2.05619, 1
20, 0.944928, 2.05738, 1
21, 0.944128, 2.05395, 1
22, 0.944128, 2.06925, 1
23, 0.944256, 2.05034, 1
24, 0.944544, 2.04989, 1
25, 0.9472, 2.04749, 1
26, 0.948224, 2.05248, 1
27, 0.944128, 2.04442, 1
28, 0.944128, 2.06643, 1
29, 0.944064, 2.05075, 1
30, 0.940032, 2.0455, 1
31, 0.942176, 2.04595, 1
32, 0.94416, 2.05334, 1
33, 0.942336, 2.0439, 1
34, 0.944032, 2.06986, 1
35, 0.943456, 2.048, 1
36, 0.94208, 2.0439, 1
37, 0.943424, 2.04259, 1
38, 0.943648, 2.0455, 1
39, 0.943456, 2.04598, 1
40, 0.942624, 2.06397, 1
41, 0.942752, 2.04986, 1
42, 0.942208, 2.04573, 1
43, 0.944128, 2.04778, 1
44, 0.941856, 2.05034, 1
45, 0.945184, 2.04576, 1
46, 0.944288, 2.0696, 1
47, 0.944128, 2.05005, 1
48, 0.944064, 2.04701, 1
49, 0.943872, 2.0528, 1
50, 0.944608, 2.05117, 1
51, 0.94448, 2.05597, 1
52, 0.943136, 2.07258, 1
53, 0.944096, 2.05635, 1
54, 0.943872, 2.05642, 1
55, 0.9424, 2.06032, 1
56, 0.942624, 2.06019, 1
57, 0.943584, 2.05338, 1
58, 0.94224, 2.0521, 1
59, 0.94352, 2.07382, 1
60, 0.943488, 1.93757, 1
61, 0.940096, 1.92102, 1
62, 0.943424, 1.92365, 1
63, 0.94448, 1.89251, 1
64, 0.944096, 1.89408, 1
65, 0.943584, 1.88771, 1
66, 0.94528, 1.89194, 1
67, 0.942272, 1.88675, 1
68, 0.946208, 1.88211, 1
69, 0.946496, 1.89168, 1
70, 0.944128, 1.88861, 1
71, 0.945664, 1.87917, 1
72, 0.944, 1.88256, 1
73, 0.942976, 1.88378, 1
74, 0.946176, 1.8841, 1
75, 0.944192, 1.8825, 1
76, 0.946368, 1.88211, 1
77, 0.94608, 1.88243, 1
78, 0.942496, 1.88211, 1
79, 0.94224, 1.89226, 1
80, 0.94208, 1.88614, 1
81, 0.94208, 1.88477, 1
82, 0.942368, 1.88867, 1
83, 0.941792, 1.88314, 1
84, 0.94208, 1.88416, 1
85, 0.940032, 1.88211, 1
86, 0.942016, 1.88211, 1
87, 0.940544, 1.88416, 1
88, 0.94304, 1.88298, 1
89, 0.940096, 1.8841, 1
90, 0.942688, 1.88458, 1
