Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_Full_GI_-_96_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 0.964608, 0, 1
3, 0.571424, 3.01062, 1
4, 0.56736, 3.47888, 1
5, 0.632448, 4.00768, 1
6, 0.635136, 4.16845, 1
7, 0.632832, 4.29382, 1
8, 0.633856, 4.13424, 1
9, 0.632512, 4.36224, 1
10, 0.632832, 4.12672, 1
11, 0.633184, 4.12461, 1
12, 0.632832, 4.12877, 1
13, 0.632704, 4.12877, 1
14, 0.635904, 4.36634, 1
15, 0.630784, 4.36192, 1
16, 0.632832, 4.11638, 1
17, 0.636928, 4.12186, 1
18, 0.636736, 4.34995, 1
19, 0.63488, 4.15037, 1
20, 0.638976, 4.11853, 1
21, 0.631744, 4.03872, 1
22, 0.63248, 4.09194, 1
23, 0.63392, 4.10442, 1
24, 0.63488, 4.1048, 1
25, 0.630944, 4.03456, 1
26, 0.630976, 4.0841, 1
27, 0.630784, 4.10096, 1
28, 0.632832, 4.03661, 1
29, 0.632224, 4.09309, 1
30, 0.631232, 4.0856, 1
31, 0.635936, 4.03866, 1
32, 0.822912, 4.35987, 1
33, 0.821312, 5.98192, 1
34, 0.823328, 5.98275, 1
35, 0.823296, 6.01088, 1
36, 0.579264, 4.55338, 1
37, 0.576864, 3.40134, 1
38, 0.574592, 3.22742, 1
39, 0.57232, 3.21578, 1
40, 0.57344, 3.21843, 1
41, 0.573632, 3.22189, 1
42, 0.57104, 3.21267, 1
43, 0.56768, 3.2545, 1
44, 0.571424, 3.19901, 1
45, 0.570912, 3.1953, 1
46, 0.571328, 3.1992, 1
47, 0.570048, 3.19283, 1
48, 0.571776, 3.20102, 1
49, 0.571392, 3.20323, 1
50, 0.57344, 3.20374, 1
51, 0.571392, 3.1935, 1
52, 0.571392, 3.19309, 1
53, 0.570496, 3.19283, 1
54, 0.571392, 3.19795, 1
55, 0.571392, 3.1968, 1
56, 0.568928, 3.1961, 1
57, 0.569344, 3.19488, 1
58, 0.573216, 3.25843, 1
59, 0.570048, 3.20102, 1
60, 0.568448, 3.17069, 1
61, 0.567712, 3.16995, 1
62, 0.569088, 3.16483, 1
63, 0.568352, 3.17382, 1
64, 0.571264, 3.23392, 1
65, 0.569344, 3.18669, 1
66, 0.569312, 3.17235, 1
67, 0.568992, 3.18806, 1
68, 0.573312, 3.17613, 1
69, 0.569344, 3.17645, 1
70, 0.567296, 3.17626, 1
71, 0.567808, 3.17549, 1
72, 0.568864, 3.1791, 1
73, 0.567232, 3.18464, 1
74, 0.571072, 3.18259, 1
75, 0.567104, 3.17866, 1
76, 0.576928, 3.18669, 1
77, 0.567296, 3.17386, 1
78, 0.575488, 3.17891, 1
79, 0.576512, 3.17645, 1
80, 0.570752, 3.17149, 1
81, 0.577536, 3.17792, 1
82, 0.573504, 3.17117, 1
83, 0.575008, 3.16006, 1
84, 0.569344, 3.16416, 1
85, 0.567872, 3.16006, 1
86, 0.57568, 3.16368, 1
87, 0.57264, 3.16426, 1
88, 0.57632, 3.16448, 1
89, 0.574976, 3.16682, 1
90, 0.565504, 3.16122, 1
