Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_Full_GI_-_96_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 0.962304, 3.49389, 1
3, 0.567296, 3.49389, 1
4, 0.573952, 3.39488, 1
5, 0.573056, 3.42154, 1
6, 0.573888, 3.39203, 1
7, 0.569152, 3.18054, 1
8, 0.570432, 3.17536, 1
9, 0.570112, 3.1768, 1
10, 0.569344, 3.17594, 1
11, 0.567552, 3.17427, 1
12, 0.572704, 3.1703, 1
13, 0.571264, 3.23962, 1
14, 0.572192, 3.17242, 1
15, 0.570784, 3.17302, 1
16, 0.570848, 3.17536, 1
17, 0.573856, 3.172, 1
18, 0.57344, 3.16998, 1
19, 0.571584, 3.18669, 1
20, 0.57456, 3.17226, 1
21, 0.571008, 3.16931, 1
22, 0.567296, 3.16278, 1
23, 0.569344, 3.164, 1
24, 0.572448, 3.17939, 1
25, 0.569664, 3.16864, 1
26, 0.568192, 3.1624, 1
27, 0.57184, 3.15786, 1
28, 0.569952, 3.16842, 1
29, 0.570848, 3.16042, 1
30, 0.570016, 3.16106, 1
31, 0.56768, 3.16416, 1
32, 0.568544, 3.16749, 1
33, 0.567744, 3.16022, 1
34, 0.572736, 3.16381, 1
35, 0.567296, 3.16474, 1
36, 0.571936, 3.17213, 1
37, 0.573728, 3.1745, 1
38, 0.567648, 3.16006, 1
39, 0.571392, 3.1744, 1
40, 0.576544, 3.16246, 1
41, 0.575488, 3.16621, 1
42, 0.568, 3.16061, 1
43, 0.577536, 3.15392, 1
44, 0.575488, 3.16266, 1
45, 0.5752, 3.16006, 1
46, 0.570336, 3.15734, 1
47, 0.568544, 3.15622, 1
48, 0.57376, 3.15597, 1
49, 0.579648, 3.16211, 1
50, 0.5672, 3.16006, 1
51, 0.577984, 3.16387, 1
52, 0.579616, 3.16224, 1
53, 0.5688, 3.15597, 1
54, 0.577536, 3.15821, 1
55, 0.578272, 3.15597, 1
56, 0.567296, 3.15418, 1
57, 0.575712, 3.16211, 1
58, 0.575488, 3.15437, 1
59, 0.575616, 3.16064, 1
60, 0.569312, 3.16211, 1
61, 0.578368, 3.1689, 1
62, 0.570848, 3.15875, 1
63, 0.57424, 3.15597, 1
64, 0.579456, 3.16829, 1
65, 0.575488, 3.16198, 1
66, 0.57344, 3.15123, 1
67, 0.574464, 3.15834, 1
68, 0.567392, 3.2297, 1
69, 0.576736, 3.15619, 1
70, 0.577184, 3.1527, 1
71, 0.575488, 3.16, 1
72, 0.57712, 3.15344, 1
73, 0.573632, 3.15398, 1
74, 0.570976, 3.15744, 1
75, 0.578304, 3.15402, 1
76, 0.575616, 3.16106, 1
77, 0.577536, 3.15475, 1
78, 0.577536, 3.16554, 1
79, 0.571104, 3.21594, 1
80, 0.579584, 3.15597, 1
81, 0.577536, 3.15766, 1
82, 0.579584, 3.1584, 1
83, 0.565504, 3.16211, 1
84, 0.575552, 3.16621, 1
85, 0.578976, 3.14989, 1
86, 0.570304, 3.15344, 1
87, 0.575488, 3.17235, 1
88, 0.575488, 3.15181, 1
89, 0.568576, 3.15517, 1
90, 0.57392, 3.15898, 1
