Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_Full_GI_-_96_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 0.96256, 0, 1
3, 0.573408, 3.09312, 1
4, 0.573792, 3.4457, 1
5, 0.571744, 3.18, 1
6, 0.569024, 3.1744, 1
7, 0.571328, 3.17235, 1
8, 0.568928, 3.16611, 1
9, 0.571392, 3.16822, 1
10, 0.571072, 3.24608, 1
11, 0.572768, 3.17123, 1
12, 0.574592, 3.18182, 1
13, 0.574592, 3.16861, 1
14, 0.571392, 3.17235, 1
15, 0.570816, 3.16621, 1
16, 0.571392, 3.1703, 1
17, 0.569344, 3.1665, 1
18, 0.572416, 3.17645, 1
19, 0.575488, 3.18221, 1
20, 0.57168, 3.1703, 1
21, 0.573888, 3.17882, 1
22, 0.573728, 3.17635, 1
23, 0.570112, 3.17338, 1
24, 0.569344, 3.17235, 1
25, 0.573792, 3.17075, 1
26, 0.569856, 3.16416, 1
27, 0.573152, 3.16211, 1
28, 0.571712, 3.16842, 1
29, 0.572608, 3.16048, 1
30, 0.571392, 3.16486, 1
31, 0.573376, 3.16413, 1
32, 0.569312, 3.16618, 1
33, 0.573056, 3.16451, 1
34, 0.57184, 3.16986, 1
35, 0.57344, 3.16941, 1
36, 0.574688, 3.16486, 1
37, 0.571392, 3.1689, 1
38, 0.56768, 3.16006, 1
39, 0.573408, 3.16163, 1
40, 0.564768, 3.16211, 1
41, 0.567936, 3.16422, 1
42, 0.572608, 3.16595, 1
43, 0.569184, 3.16006, 1
44, 0.5736, 3.16282, 1
45, 0.571264, 3.16211, 1
46, 0.57328, 3.18029, 1
47, 0.566176, 3.1705, 1
48, 0.56736, 3.16634, 1
49, 0.57152, 3.17014, 1
50, 0.568448, 3.16134, 1
51, 0.57808, 3.16054, 1
52, 0.574912, 3.15392, 1
53, 0.568736, 3.15917, 1
54, 0.574272, 3.15187, 1
55, 0.575488, 3.15645, 1
56, 0.575104, 3.15731, 1
57, 0.569216, 3.15696, 1
58, 0.574304, 3.15622, 1
59, 0.575872, 3.15392, 1
60, 0.576064, 3.15162, 1
61, 0.57568, 3.15731, 1
62, 0.567104, 3.15075, 1
63, 0.577248, 3.21149, 1
64, 0.5784, 3.16304, 1
65, 0.569216, 3.15952, 1
66, 0.569344, 3.15699, 1
67, 0.577536, 3.16061, 1
68, 0.570368, 3.20445, 1
69, 0.580032, 3.16211, 1
70, 0.5768, 3.15597, 1
71, 0.57344, 3.15245, 1
72, 0.581824, 3.14755, 1
73, 0.574528, 3.15245, 1
74, 0.56784, 3.14979, 1
75, 0.577216, 3.15139, 1
76, 0.57424, 3.15392, 1
77, 0.577184, 3.14912, 1
78, 0.572032, 3.16003, 1
79, 0.57456, 3.15187, 1
80, 0.575488, 3.1488, 1
81, 0.57344, 3.15382, 1
82, 0.568064, 3.20669, 1
83, 0.575008, 3.15392, 1
84, 0.569184, 3.15581, 1
85, 0.581696, 3.16259, 1
86, 0.577536, 3.16016, 1
87, 0.57152, 3.15312, 1
88, 0.57344, 3.1481, 1
89, 0.57424, 3.15392, 1
90, 0.571936, 3.15597, 1
