Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_Full_GI_-_96_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 0.9672, 0, 1
3, 0.566624, 3.16944, 1
4, 0.571392, 3.46016, 1
5, 0.571104, 3.46726, 1
6, 0.569344, 3.18054, 1
7, 0.571584, 3.17645, 1
8, 0.569088, 3.17123, 1
9, 0.570592, 3.17152, 1
10, 0.569344, 3.45466, 1
11, 0.569568, 3.1703, 1
12, 0.569344, 3.17219, 1
13, 0.571456, 3.16925, 1
14, 0.569344, 3.17274, 1
15, 0.565376, 3.17654, 1
16, 0.566592, 3.16803, 1
17, 0.567328, 3.46163, 1
18, 0.57344, 3.17008, 1
19, 0.574432, 3.1712, 1
20, 0.575712, 3.1791, 1
21, 0.579168, 3.17901, 1
22, 0.569792, 3.17264, 1
23, 0.56896, 3.17642, 1
24, 0.575296, 3.17846, 1
25, 0.573792, 3.1705, 1
26, 0.5728, 3.16864, 1
27, 0.569344, 3.16768, 1
28, 0.567296, 3.16576, 1
29, 0.575488, 3.17018, 1
30, 0.575488, 3.17149, 1
31, 0.569344, 3.16211, 1
32, 0.569312, 3.16048, 1
33, 0.57488, 3.17104, 1
34, 0.575488, 3.17066, 1
35, 0.569408, 3.16589, 1
36, 0.57104, 3.16893, 1
37, 0.572928, 3.16826, 1
38, 0.575456, 3.16413, 1
39, 0.567232, 3.16006, 1
40, 0.569344, 3.16442, 1
41, 0.572416, 3.16554, 1
42, 0.577536, 3.18064, 1
43, 0.571328, 3.1744, 1
44, 0.57568, 3.16416, 1
45, 0.57696, 3.1703, 1
46, 0.57344, 3.16621, 1
47, 0.567648, 3.16163, 1
48, 0.577536, 3.15962, 1
49, 0.577056, 3.16211, 1
50, 0.569408, 3.16067, 1
51, 0.571616, 3.15606, 1
52, 0.56928, 3.15802, 1
53, 0.575488, 3.15469, 1
54, 0.576608, 3.16426, 1
55, 0.56784, 3.16013, 1
56, 0.577184, 3.1615, 1
57, 0.575968, 3.15619, 1
58, 0.577536, 3.15782, 1
59, 0.577088, 3.15981, 1
60, 0.570496, 3.16006, 1
61, 0.569856, 3.15242, 1
62, 0.576928, 3.15651, 1
63, 0.575232, 3.15818, 1
64, 0.56896, 3.15946, 1
65, 0.569184, 3.15802, 1
66, 0.573568, 3.15728, 1
67, 0.577536, 3.1593, 1
68, 0.571552, 3.15894, 1
69, 0.573312, 3.15802, 1
70, 0.57248, 3.15859, 1
71, 0.571296, 3.15491, 1
72, 0.57728, 3.16621, 1
73, 0.575936, 3.16122, 1
74, 0.574528, 3.15802, 1
75, 0.57536, 3.15597, 1
76, 0.576352, 3.15779, 1
77, 0.57616, 3.15597, 1
78, 0.57344, 3.15818, 1
79, 0.574304, 3.16346, 1
80, 0.574368, 3.15424, 1
81, 0.57344, 3.15782, 1
82, 0.575488, 3.15469, 1
83, 0.577536, 3.16211, 1
84, 0.571392, 3.16006, 1
85, 0.569344, 3.18458, 1
86, 0.5664, 3.15818, 1
87, 0.577152, 3.15818, 1
88, 0.575488, 3.15581, 1
89, 0.5752, 3.1545, 1
90, 0.567296, 3.21325, 1
