Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_Full_GI_-_96_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 0.964608, 0, 1
3, 0.574944, 3.23162, 1
4, 0.575488, 3.13958, 1
5, 0.57696, 3.39296, 1
6, 0.575488, 3.1744, 1
7, 0.576928, 3.17654, 1
8, 0.572736, 3.17197, 1
9, 0.574048, 3.16835, 1
10, 0.571392, 3.17974, 1
11, 0.574208, 3.17709, 1
12, 0.577536, 3.17472, 1
13, 0.572896, 3.17178, 1
14, 0.574912, 3.17827, 1
15, 0.57824, 3.17072, 1
16, 0.579616, 3.1703, 1
17, 0.575488, 3.17795, 1
18, 0.571552, 3.1719, 1
19, 0.577984, 3.18115, 1
20, 0.57344, 3.16432, 1
21, 0.5776, 3.17254, 1
22, 0.580384, 3.17251, 1
23, 0.575488, 3.17248, 1
24, 0.578208, 3.1801, 1
25, 0.575168, 3.17235, 1
26, 0.579008, 3.16794, 1
27, 0.581632, 3.17002, 1
28, 0.577536, 3.16762, 1
29, 0.571872, 3.16416, 1
30, 0.571712, 3.16416, 1
31, 0.575488, 3.1608, 1
32, 0.581408, 3.1559, 1
33, 0.574944, 3.16109, 1
34, 0.575584, 3.16826, 1
35, 0.5792, 3.16934, 1
36, 0.581632, 3.16618, 1
37, 0.572, 3.16621, 1
38, 0.573792, 3.16061, 1
39, 0.5776, 3.16586, 1
40, 0.574176, 3.1671, 1
41, 0.570944, 3.15786, 1
42, 0.581792, 3.17626, 1
43, 0.579584, 3.16826, 1
44, 0.572032, 3.16419, 1
45, 0.573888, 3.16394, 1
46, 0.573088, 3.17021, 1
47, 0.58144, 3.16208, 1
48, 0.581184, 3.15763, 1
49, 0.575264, 3.16211, 1
50, 0.574016, 3.1744, 1
51, 0.581632, 3.16234, 1
52, 0.582816, 3.15402, 1
53, 0.574464, 3.16758, 1
54, 0.573152, 3.15619, 1
55, 0.579104, 3.15536, 1
56, 0.5808, 3.15187, 1
57, 0.577632, 3.15629, 1
58, 0.579584, 3.15904, 1
59, 0.581632, 3.16624, 1
60, 0.581824, 3.16771, 1
61, 0.582784, 3.1623, 1
62, 0.579584, 3.15597, 1
63, 0.575552, 3.16448, 1
64, 0.579264, 3.1616, 1
65, 0.580128, 3.15802, 1
66, 0.571392, 3.20922, 1
67, 0.580096, 3.15901, 1
68, 0.58, 3.20506, 1
69, 0.580128, 3.16211, 1
70, 0.573056, 3.15974, 1
71, 0.570656, 3.24403, 1
72, 0.569344, 3.15776, 1
73, 0.580224, 3.16131, 1
74, 0.576448, 3.15373, 1
75, 0.57344, 3.1536, 1
76, 0.580064, 3.16362, 1
77, 0.581632, 3.14755, 1
78, 0.581632, 3.15837, 1
79, 0.58368, 3.16893, 1
80, 0.581568, 3.16912, 1
81, 0.57344, 3.15882, 1
82, 0.581152, 3.15827, 1
83, 0.581024, 3.14982, 1
84, 0.577536, 3.16006, 1
85, 0.581632, 3.15597, 1
86, 0.5752, 3.16006, 1
87, 0.577184, 3.15802, 1
88, 0.577344, 3.16006, 1
89, 0.580032, 3.16496, 1
90, 0.579584, 3.15491, 1
