Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_Full_GI_-_96_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 0.96608, 0, 1
3, 0.57328, 3.1727, 1
4, 0.57664, 3.40326, 1
5, 0.571392, 3.20054, 1
6, 0.573824, 3.18557, 1
7, 0.575712, 3.18054, 1
8, 0.574752, 3.16883, 1
9, 0.57344, 3.17907, 1
10, 0.572416, 3.17715, 1
11, 0.577664, 3.17488, 1
12, 0.57344, 3.16957, 1
13, 0.575488, 3.16682, 1
14, 0.573536, 3.17846, 1
15, 0.571904, 3.16784, 1
16, 0.57248, 3.16835, 1
17, 0.57344, 3.17638, 1
18, 0.576576, 3.19107, 1
19, 0.57344, 3.17658, 1
20, 0.57088, 3.17677, 1
21, 0.577536, 3.1703, 1
22, 0.570272, 3.17024, 1
23, 0.57504, 3.17978, 1
24, 0.572288, 3.17232, 1
25, 0.573408, 3.17133, 1
26, 0.574944, 3.17069, 1
27, 0.572736, 3.17923, 1
28, 0.569568, 3.16397, 1
29, 0.57008, 3.16416, 1
30, 0.57136, 3.16416, 1
31, 0.571168, 3.16416, 1
32, 0.569824, 3.17216, 1
33, 0.570336, 3.16016, 1
34, 0.57264, 3.176, 1
35, 0.57344, 3.1825, 1
36, 0.57344, 3.17046, 1
37, 0.578208, 3.17709, 1
38, 0.5768, 3.16739, 1
39, 0.575488, 3.1729, 1
40, 0.571776, 3.16416, 1
41, 0.5712, 3.16621, 1
42, 0.577536, 3.16342, 1
43, 0.575744, 3.16826, 1
44, 0.57392, 3.1744, 1
45, 0.575008, 3.16573, 1
46, 0.577536, 3.1663, 1
47, 0.575488, 3.16918, 1
48, 0.571392, 3.15802, 1
49, 0.583616, 3.16589, 1
50, 0.576736, 3.15811, 1
51, 0.576512, 3.1607, 1
52, 0.576608, 3.16416, 1
53, 0.571584, 3.16422, 1
54, 0.58096, 3.17466, 1
55, 0.575328, 3.16371, 1
56, 0.575488, 3.16749, 1
57, 0.581632, 3.1551, 1
58, 0.58368, 3.156, 1
59, 0.5784, 3.16416, 1
60, 0.576704, 3.15187, 1
61, 0.57984, 3.15773, 1
62, 0.58128, 3.1599, 1
63, 0.574912, 3.15782, 1
64, 0.579584, 3.1567, 1
65, 0.577312, 3.1607, 1
66, 0.57968, 3.15914, 1
67, 0.577536, 3.15405, 1
68, 0.58128, 3.16416, 1
69, 0.57232, 3.16211, 1
70, 0.581408, 3.16342, 1
71, 0.577056, 3.16266, 1
72, 0.573696, 3.15539, 1
73, 0.57344, 3.15741, 1
74, 0.581632, 3.15043, 1
75, 0.58048, 3.15264, 1
76, 0.575616, 3.15712, 1
77, 0.569344, 3.20867, 1
78, 0.575488, 3.16314, 1
79, 0.571392, 3.15994, 1
80, 0.57968, 3.20742, 1
81, 0.570624, 3.1599, 1
82, 0.579808, 3.156, 1
83, 0.575584, 3.15725, 1
84, 0.575392, 3.1537, 1
85, 0.575392, 3.15446, 1
86, 0.571392, 3.1519, 1
87, 0.573568, 3.15226, 1
88, 0.579072, 3.15798, 1
89, 0.574624, 3.2072, 1
90, 0.579584, 3.14998, 1
