Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_Full_GI_-_96_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 0.970208, 0, 1
3, 0.575488, 3.49277, 1
4, 0.578272, 3.13776, 1
5, 0.57344, 3.1727, 1
6, 0.571392, 3.1744, 1
7, 0.575168, 3.17779, 1
8, 0.574944, 3.16701, 1
9, 0.575488, 3.16826, 1
10, 0.573984, 3.44003, 1
11, 0.572992, 3.17082, 1
12, 0.5728, 3.16627, 1
13, 0.57488, 3.1705, 1
14, 0.57504, 3.17338, 1
15, 0.57344, 3.17235, 1
16, 0.575488, 3.18054, 1
17, 0.577632, 3.17226, 1
18, 0.57344, 3.17645, 1
19, 0.570176, 3.17664, 1
20, 0.572928, 3.17258, 1
21, 0.572736, 3.38758, 1
22, 0.573408, 3.17027, 1
23, 0.573056, 3.17107, 1
24, 0.573408, 3.17741, 1
25, 0.572416, 3.17654, 1
26, 0.57088, 3.168, 1
27, 0.571904, 3.16211, 1
28, 0.573248, 3.16502, 1
29, 0.571392, 3.1712, 1
30, 0.571392, 3.16826, 1
31, 0.565952, 3.17181, 1
32, 0.583264, 3.1623, 1
33, 0.577088, 3.17642, 1
34, 0.579616, 3.1721, 1
35, 0.57392, 3.16826, 1
36, 0.577888, 3.17149, 1
37, 0.572192, 3.17034, 1
38, 0.58016, 3.16211, 1
39, 0.576832, 3.16374, 1
40, 0.57952, 3.16595, 1
41, 0.572576, 3.16179, 1
42, 0.583136, 3.17606, 1
43, 0.576448, 3.17219, 1
44, 0.575776, 3.164, 1
45, 0.571936, 3.16966, 1
46, 0.580864, 3.16202, 1
47, 0.575584, 3.16416, 1
48, 0.579648, 3.15773, 1
49, 0.577536, 3.16019, 1
50, 0.580896, 3.1703, 1
51, 0.579136, 3.15542, 1
52, 0.582336, 3.16006, 1
53, 0.581632, 3.16109, 1
54, 0.567232, 3.15392, 1
55, 0.577536, 3.14931, 1
56, 0.580992, 3.15802, 1
57, 0.57072, 3.15894, 1
58, 0.580128, 3.15402, 1
59, 0.575648, 3.1536, 1
60, 0.571424, 3.16282, 1
61, 0.58064, 3.15846, 1
62, 0.568736, 3.15466, 1
63, 0.572608, 3.16854, 1
64, 0.582112, 3.16826, 1
65, 0.583392, 3.15571, 1
66, 0.580192, 3.15184, 1
67, 0.585248, 3.15014, 1
68, 0.580288, 3.15245, 1
69, 0.579584, 3.16006, 1
70, 0.58368, 3.15683, 1
71, 0.571168, 3.16246, 1
72, 0.580352, 3.15616, 1
73, 0.579008, 3.15366, 1
74, 0.572224, 3.15533, 1
75, 0.578496, 3.1609, 1
76, 0.580224, 3.15235, 1
77, 0.577664, 3.15802, 1
78, 0.578464, 3.15437, 1
79, 0.582656, 3.15888, 1
80, 0.576032, 3.15594, 1
81, 0.577536, 3.16861, 1
82, 0.578592, 3.16013, 1
83, 0.576192, 3.15558, 1
84, 0.579872, 3.16006, 1
85, 0.58112, 3.15053, 1
86, 0.577952, 3.15552, 1
87, 0.579584, 3.16125, 1
88, 0.581152, 3.15837, 1
89, 0.571392, 3.15741, 1
90, 0.575488, 3.15517, 1
