Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_Full_GI_-_96_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 0.979584, 0, 1
3, 0.572704, 3.34195, 1
4, 0.577152, 3.42483, 1
5, 0.57264, 3.18371, 1
6, 0.569056, 3.1784, 1
7, 0.57344, 3.17536, 1
8, 0.575488, 3.17235, 1
9, 0.577184, 3.17146, 1
10, 0.569216, 3.1695, 1
11, 0.573216, 3.17011, 1
12, 0.574784, 3.17571, 1
13, 0.571392, 3.16826, 1
14, 0.575392, 3.17021, 1
15, 0.571392, 3.1769, 1
16, 0.576704, 3.18109, 1
17, 0.57344, 3.1785, 1
18, 0.569344, 3.17466, 1
19, 0.573664, 3.17754, 1
20, 0.572384, 3.1775, 1
21, 0.571744, 3.18054, 1
22, 0.573792, 3.17155, 1
23, 0.572928, 3.18586, 1
24, 0.573248, 3.1744, 1
25, 0.572416, 3.17494, 1
26, 0.569024, 3.16189, 1
27, 0.574944, 3.16621, 1
28, 0.5704, 3.16416, 1
29, 0.570528, 3.16243, 1
30, 0.570112, 3.16918, 1
31, 0.569344, 3.3825, 1
32, 0.57312, 3.16211, 1
33, 0.57344, 3.23459, 1
34, 0.568896, 3.16838, 1
35, 0.57344, 3.16826, 1
36, 0.567552, 3.16621, 1
37, 0.572256, 3.16755, 1
38, 0.571392, 3.1703, 1
39, 0.569088, 3.17114, 1
40, 0.579008, 3.16371, 1
41, 0.573728, 3.17482, 1
42, 0.569792, 3.16704, 1
43, 0.576224, 3.16442, 1
44, 0.578368, 3.1656, 1
45, 0.579584, 3.16752, 1
46, 0.57344, 3.17082, 1
47, 0.567424, 3.15802, 1
48, 0.57392, 3.16394, 1
49, 0.578336, 3.17043, 1
50, 0.569344, 3.16131, 1
51, 0.57152, 3.16582, 1
52, 0.579584, 3.156, 1
53, 0.575488, 3.16006, 1
54, 0.567808, 3.15373, 1
55, 0.569088, 3.15738, 1
56, 0.581632, 3.156, 1
57, 0.575488, 3.15782, 1
58, 0.575488, 3.15482, 1
59, 0.578464, 3.15456, 1
60, 0.57984, 3.15392, 1
61, 0.577536, 3.15571, 1
62, 0.574336, 3.22192, 1
63, 0.579008, 3.16163, 1
64, 0.576192, 3.16166, 1
65, 0.579584, 3.15168, 1
66, 0.572, 3.15798, 1
67, 0.569152, 3.1673, 1
68, 0.581344, 3.15952, 1
69, 0.575488, 3.16426, 1
70, 0.57968, 3.15242, 1
71, 0.57904, 3.15834, 1
72, 0.570368, 3.16678, 1
73, 0.57552, 3.15632, 1
74, 0.578912, 3.15875, 1
75, 0.567776, 3.15622, 1
76, 0.573728, 3.15149, 1
77, 0.573792, 3.15597, 1
78, 0.57024, 3.21098, 1
79, 0.575968, 3.15866, 1
80, 0.571104, 3.1559, 1
81, 0.576992, 3.16534, 1
82, 0.572512, 3.15542, 1
83, 0.571392, 3.15805, 1
84, 0.577504, 3.15782, 1
85, 0.570976, 3.15802, 1
86, 0.576896, 3.15597, 1
87, 0.578016, 3.16618, 1
88, 0.571456, 3.16397, 1
89, 0.575776, 3.1585, 1
90, 0.579584, 3.15418, 1
