Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_Full_GI_-_96_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 0.966656, 0, 1
3, 0.572608, 3.01882, 1
4, 0.576608, 3.40618, 1
5, 0.576448, 3.17405, 1
6, 0.575488, 3.18438, 1
7, 0.577536, 3.1744, 1
8, 0.572768, 3.16787, 1
9, 0.575872, 3.1703, 1
10, 0.57344, 3.17216, 1
11, 0.574112, 3.1761, 1
12, 0.57344, 3.16938, 1
13, 0.573152, 3.1704, 1
14, 0.575328, 3.17136, 1
15, 0.576608, 3.17235, 1
16, 0.577536, 3.24899, 1
17, 0.57344, 3.17213, 1
18, 0.573472, 3.16819, 1
19, 0.57408, 3.1768, 1
20, 0.575744, 3.18512, 1
21, 0.57344, 3.38918, 1
22, 0.576608, 3.17645, 1
23, 0.575488, 3.25014, 1
24, 0.573888, 3.17235, 1
25, 0.571424, 3.16838, 1
26, 0.571424, 3.16979, 1
27, 0.57344, 3.16934, 1
28, 0.575488, 3.17133, 1
29, 0.571232, 3.16858, 1
30, 0.57344, 3.16394, 1
31, 0.572576, 3.16211, 1
32, 0.572128, 3.1608, 1
33, 0.572896, 3.16006, 1
34, 0.57344, 3.17357, 1
35, 0.57664, 3.17411, 1
36, 0.572512, 3.16352, 1
37, 0.573344, 3.16355, 1
38, 0.57344, 3.15827, 1
39, 0.579776, 3.16166, 1
40, 0.581632, 3.16896, 1
41, 0.572288, 3.16989, 1
42, 0.583392, 3.17485, 1
43, 0.58096, 3.16147, 1
44, 0.579584, 3.16643, 1
45, 0.574848, 3.164, 1
46, 0.579776, 3.16614, 1
47, 0.57776, 3.16211, 1
48, 0.569536, 3.1649, 1
49, 0.575424, 3.17024, 1
50, 0.57984, 3.16006, 1
51, 0.582112, 3.17382, 1
52, 0.574336, 3.15197, 1
53, 0.57152, 3.1616, 1
54, 0.581984, 3.16026, 1
55, 0.58112, 3.15536, 1
56, 0.569408, 3.15187, 1
57, 0.573344, 3.15062, 1
58, 0.57904, 3.15789, 1
59, 0.579584, 3.15613, 1
60, 0.583296, 3.15974, 1
61, 0.579872, 3.15603, 1
62, 0.581312, 3.17648, 1
63, 0.57824, 3.15782, 1
64, 0.577056, 3.16762, 1
65, 0.580224, 3.23789, 1
66, 0.575488, 3.15613, 1
67, 0.577536, 3.15165, 1
68, 0.581088, 3.16621, 1
69, 0.571424, 3.15619, 1
70, 0.579584, 3.16224, 1
71, 0.57936, 3.1625, 1
72, 0.572224, 3.16035, 1
73, 0.579328, 3.15392, 1
74, 0.581632, 3.15376, 1
75, 0.579904, 3.16211, 1
76, 0.575488, 3.15597, 1
77, 0.581632, 3.15322, 1
78, 0.579584, 3.15894, 1
79, 0.57792, 3.16826, 1
80, 0.569696, 3.15894, 1
81, 0.57776, 3.16211, 1
82, 0.579584, 3.15213, 1
83, 0.582048, 3.16605, 1
84, 0.581664, 3.16621, 1
85, 0.581952, 3.1576, 1
86, 0.580032, 3.15494, 1
87, 0.58192, 3.15187, 1
88, 0.581632, 3.15827, 1
89, 0.57968, 3.15936, 1
90, 0.579584, 3.15181, 1
