Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_Full_GI_-_96_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 0.980224, 0, 1
3, 0.572192, 3.30502, 1
4, 0.575488, 3.42, 1
5, 0.576544, 3.17712, 1
6, 0.57408, 3.18659, 1
7, 0.57344, 3.17235, 1
8, 0.5752, 3.16826, 1
9, 0.574304, 3.17094, 1
10, 0.575488, 3.17174, 1
11, 0.576128, 3.17766, 1
12, 0.570912, 3.1824, 1
13, 0.574848, 3.18259, 1
14, 0.57344, 3.17408, 1
15, 0.572832, 3.1785, 1
16, 0.57424, 3.1705, 1
17, 0.572416, 3.16842, 1
18, 0.575488, 3.17302, 1
19, 0.57344, 3.18054, 1
20, 0.571936, 3.1743, 1
21, 0.57584, 3.17971, 1
22, 0.576672, 3.18016, 1
23, 0.57344, 3.17405, 1
24, 0.57344, 3.16832, 1
25, 0.574912, 3.16944, 1
26, 0.574112, 3.17357, 1
27, 0.573696, 3.16605, 1
28, 0.571392, 3.16621, 1
29, 0.57344, 3.16422, 1
30, 0.57424, 3.16784, 1
31, 0.573568, 3.16416, 1
32, 0.575168, 3.18214, 1
33, 0.575488, 3.17235, 1
34, 0.57552, 3.17645, 1
35, 0.576544, 3.17206, 1
36, 0.5704, 3.16998, 1
37, 0.57344, 3.1616, 1
38, 0.57312, 3.16416, 1
39, 0.574976, 3.16419, 1
40, 0.571552, 3.16621, 1
41, 0.57344, 3.16688, 1
42, 0.572256, 3.16998, 1
43, 0.571456, 3.1679, 1
44, 0.57152, 3.16656, 1
45, 0.57216, 3.16602, 1
46, 0.57296, 3.16621, 1
47, 0.57136, 3.15987, 1
48, 0.573248, 3.16243, 1
49, 0.57168, 3.16826, 1
50, 0.571136, 3.16346, 1
51, 0.579968, 3.16886, 1
52, 0.572128, 3.15968, 1
53, 0.572064, 3.17347, 1
54, 0.580416, 3.16582, 1
55, 0.581888, 3.16166, 1
56, 0.569248, 3.15514, 1
57, 0.579296, 3.16006, 1
58, 0.580864, 3.15456, 1
59, 0.581632, 3.15251, 1
60, 0.580224, 3.16006, 1
61, 0.570496, 3.21085, 1
62, 0.576, 3.15757, 1
63, 0.581952, 3.1703, 1
64, 0.585664, 3.16691, 1
65, 0.573184, 3.16826, 1
66, 0.579584, 3.22467, 1
67, 0.581728, 3.16605, 1
68, 0.569344, 3.22365, 1
69, 0.570752, 3.20509, 1
70, 0.58368, 3.1625, 1
71, 0.577952, 3.16131, 1
72, 0.575744, 3.15315, 1
73, 0.579104, 3.14928, 1
74, 0.580128, 3.15443, 1
75, 0.571392, 3.20858, 1
76, 0.571392, 3.21568, 1
77, 0.571392, 3.2097, 1
78, 0.572064, 3.20717, 1
79, 0.575456, 3.21606, 1
80, 0.571392, 3.20682, 1
81, 0.572736, 3.20803, 1
82, 0.571392, 3.2095, 1
83, 0.571296, 3.20864, 1
84, 0.573184, 3.27133, 1
85, 0.571296, 3.15795, 1
86, 0.569344, 3.16061, 1
87, 0.581664, 3.15382, 1
88, 0.57008, 3.14778, 1
89, 0.57552, 3.1536, 1
90, 0.577536, 3.15187, 1
