Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_Full_GI_-_96_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 0.964608, 0, 1
3, 0.570624, 3.35312, 1
4, 0.57344, 3.42051, 1
5, 0.575296, 3.17747, 1
6, 0.57552, 3.17693, 1
7, 0.577536, 3.17363, 1
8, 0.575488, 3.45914, 1
9, 0.573472, 3.1791, 1
10, 0.57456, 3.17558, 1
11, 0.574304, 3.17824, 1
12, 0.57584, 3.1744, 1
13, 0.575264, 3.16771, 1
14, 0.57344, 3.17347, 1
15, 0.574272, 3.17235, 1
16, 0.5776, 3.17264, 1
17, 0.574944, 3.17235, 1
18, 0.57344, 3.17446, 1
19, 0.574976, 3.18054, 1
20, 0.571712, 3.17619, 1
21, 0.573888, 3.17718, 1
22, 0.571392, 3.17328, 1
23, 0.575104, 3.17085, 1
24, 0.574752, 3.17117, 1
25, 0.573312, 3.17238, 1
26, 0.572576, 3.17482, 1
27, 0.574976, 3.16614, 1
28, 0.57408, 3.15795, 1
29, 0.575488, 3.1657, 1
30, 0.572512, 3.16352, 1
31, 0.572256, 3.16208, 1
32, 0.571392, 3.17034, 1
33, 0.57584, 3.16797, 1
34, 0.571424, 3.17478, 1
35, 0.576032, 3.16589, 1
36, 0.57344, 3.16237, 1
37, 0.573184, 3.16211, 1
38, 0.573184, 3.16221, 1
39, 0.569728, 3.16208, 1
40, 0.572992, 3.16368, 1
41, 0.572704, 3.1664, 1
42, 0.571488, 3.17267, 1
43, 0.57392, 3.17645, 1
44, 0.57344, 3.17472, 1
45, 0.571392, 3.15802, 1
46, 0.57216, 3.16278, 1
47, 0.573408, 3.16835, 1
48, 0.572032, 3.16848, 1
49, 0.569344, 3.17491, 1
50, 0.578176, 3.16621, 1
51, 0.57344, 3.15946, 1
52, 0.573504, 3.15392, 1
53, 0.581056, 3.16035, 1
54, 0.58144, 3.16138, 1
55, 0.577696, 3.15731, 1
56, 0.5808, 3.15334, 1
57, 0.578624, 3.15802, 1
58, 0.580576, 3.15274, 1
59, 0.580448, 3.16621, 1
60, 0.582944, 3.15795, 1
61, 0.579744, 3.15437, 1
62, 0.58384, 3.15651, 1
63, 0.575456, 3.21344, 1
64, 0.580768, 3.16112, 1
65, 0.570496, 3.16029, 1
66, 0.575296, 3.15802, 1
67, 0.57232, 3.15277, 1
68, 0.581568, 3.15392, 1
69, 0.58144, 3.14707, 1
70, 0.580096, 3.15142, 1
71, 0.58096, 3.15987, 1
72, 0.57888, 3.15933, 1
73, 0.58368, 3.15885, 1
74, 0.57568, 3.16182, 1
75, 0.579584, 3.15392, 1
76, 0.58368, 3.16006, 1
77, 0.57344, 3.16374, 1
78, 0.581984, 3.15606, 1
79, 0.58176, 3.16339, 1
80, 0.575904, 3.15923, 1
81, 0.575232, 3.15536, 1
82, 0.570624, 3.15597, 1
83, 0.580256, 3.16365, 1
84, 0.580064, 3.15533, 1
85, 0.581536, 3.15798, 1
86, 0.579712, 3.15702, 1
87, 0.580608, 3.15626, 1
88, 0.57936, 3.15597, 1
89, 0.581568, 3.15802, 1
90, 0.577536, 3.1537, 1
