Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_Full_GI_-_64_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 0.68, 3.39917, 1
3, 0.434176, 3.39917, 1
4, 0.433632, 3.0417, 1
5, 0.436224, 3.18394, 1
6, 0.434176, 3.172, 1
7, 0.427936, 3.17434, 1
8, 0.428928, 3.18122, 1
9, 0.43008, 3.17664, 1
10, 0.430304, 3.17235, 1
11, 0.431904, 3.17235, 1
12, 0.432736, 3.18054, 1
13, 0.429792, 3.16986, 1
14, 0.432736, 3.18256, 1
15, 0.43008, 3.18259, 1
16, 0.432928, 3.18, 1
17, 0.430272, 3.1703, 1
18, 0.432128, 3.17638, 1
19, 0.43008, 3.18042, 1
20, 0.428128, 3.17219, 1
21, 0.430208, 3.16806, 1
22, 0.432128, 3.17261, 1
23, 0.432128, 3.17558, 1
24, 0.431872, 3.1744, 1
25, 0.430464, 3.17462, 1
26, 0.42896, 3.1744, 1
27, 0.428, 3.16838, 1
28, 0.431616, 3.17677, 1
29, 0.42992, 3.16541, 1
30, 0.42784, 3.15597, 1
31, 0.430976, 3.16662, 1
32, 0.432128, 3.16826, 1
33, 0.429344, 3.16986, 1
34, 0.43152, 3.17402, 1
35, 0.430432, 3.16419, 1
36, 0.42832, 3.16608, 1
37, 0.428032, 3.16006, 1
38, 0.432096, 3.16416, 1
39, 0.428224, 3.15856, 1
40, 0.429696, 3.16211, 1
41, 0.43008, 3.16006, 1
42, 0.428576, 3.16582, 1
43, 0.43376, 3.16442, 1
44, 0.428256, 3.1609, 1
45, 0.428064, 3.16349, 1
46, 0.427104, 3.1583, 1
47, 0.428032, 3.16838, 1
48, 0.429696, 3.16496, 1
49, 0.42784, 3.17213, 1
50, 0.427968, 3.15318, 1
51, 0.425984, 3.15789, 1
52, 0.42688, 3.15213, 1
53, 0.429312, 3.15914, 1
54, 0.431328, 3.16154, 1
55, 0.426368, 3.16006, 1
56, 0.428064, 3.15661, 1
57, 0.428256, 3.16381, 1
58, 0.426432, 3.16163, 1
59, 0.425536, 3.16211, 1
60, 0.425408, 3.15558, 1
61, 0.427744, 3.16211, 1
62, 0.428032, 3.15485, 1
63, 0.425984, 3.15392, 1
64, 0.431296, 3.16621, 1
65, 0.428032, 3.15597, 1
66, 0.427968, 3.16019, 1
67, 0.42496, 3.15834, 1
68, 0.427712, 3.15949, 1
69, 0.428128, 3.16285, 1
70, 0.425632, 3.16605, 1
71, 0.428416, 3.16406, 1
72, 0.430816, 3.1616, 1
73, 0.444096, 3.15456, 1
74, 0.427968, 3.15187, 1
75, 0.443712, 3.1519, 1
76, 0.440192, 3.15421, 1
77, 0.433696, 3.14966, 1
78, 0.442368, 3.17245, 1
79, 0.442368, 3.18493, 1
80, 0.442272, 3.18464, 1
81, 0.444416, 3.17498, 1
82, 0.438784, 3.17843, 1
83, 0.442368, 3.17792, 1
84, 0.43408, 3.26442, 1
85, 0.442368, 3.25654, 1
86, 0.428032, 3.19078, 1
87, 0.428032, 3.19901, 1
88, 0.428384, 3.19178, 1
89, 0.43008, 3.19539, 1
90, 0.429216, 3.1927, 1
