Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_Full_GI_-_64_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 0.66624, 0, 1
3, 0.434176, 3.45824, 1
4, 0.429984, 3.17018, 1
5, 0.432064, 3.26845, 1
6, 0.428032, 3.38739, 1
7, 0.42864, 3.17482, 1
8, 0.429056, 3.17568, 1
9, 0.429792, 3.17293, 1
10, 0.430464, 3.17459, 1
11, 0.432128, 3.17216, 1
12, 0.433824, 3.17354, 1
13, 0.430112, 3.17235, 1
14, 0.431488, 3.1856, 1
15, 0.431488, 3.1785, 1
16, 0.431296, 3.17114, 1
17, 0.431808, 3.17014, 1
18, 0.4296, 3.17318, 1
19, 0.433856, 3.17875, 1
20, 0.428544, 3.17424, 1
21, 0.4336, 3.17302, 1
22, 0.432128, 3.16992, 1
23, 0.428544, 3.16342, 1
24, 0.430208, 3.16445, 1
25, 0.43008, 3.16211, 1
26, 0.431904, 3.1657, 1
27, 0.429856, 3.1705, 1
28, 0.430848, 3.16614, 1
29, 0.430688, 3.1703, 1
30, 0.432128, 3.17504, 1
31, 0.427584, 3.17283, 1
32, 0.430496, 3.16621, 1
33, 0.43008, 3.1631, 1
34, 0.43008, 3.16909, 1
35, 0.42752, 3.16422, 1
36, 0.43008, 3.1663, 1
37, 0.429696, 3.16288, 1
38, 0.430784, 3.17213, 1
39, 0.428864, 3.1704, 1
40, 0.42848, 3.17021, 1
41, 0.428096, 3.16592, 1
42, 0.429632, 3.1641, 1
43, 0.427616, 3.15235, 1
44, 0.428544, 3.16211, 1
45, 0.43008, 3.16211, 1
46, 0.42576, 3.16387, 1
47, 0.427712, 3.15187, 1
48, 0.428032, 3.15923, 1
49, 0.429344, 3.16448, 1
50, 0.428032, 3.1601, 1
51, 0.426944, 3.15661, 1
52, 0.42992, 3.1705, 1
53, 0.425856, 3.16416, 1
54, 0.43024, 3.16621, 1
55, 0.44032, 3.16912, 1
56, 0.444064, 3.15802, 1
57, 0.429536, 3.16458, 1
58, 0.445312, 3.16416, 1
59, 0.442368, 3.15891, 1
60, 0.444224, 3.1633, 1
61, 0.438336, 3.15773, 1
62, 0.444192, 3.15392, 1
63, 0.44048, 3.15802, 1
64, 0.436224, 3.15421, 1
65, 0.44032, 3.15802, 1
66, 0.444416, 3.15949, 1
67, 0.44512, 3.15162, 1
68, 0.446464, 3.15066, 1
69, 0.436608, 3.15648, 1
70, 0.43824, 3.15549, 1
71, 0.442368, 3.15238, 1
72, 0.433728, 3.15338, 1
73, 0.434176, 3.14989, 1
74, 0.433856, 3.14778, 1
75, 0.448224, 3.16416, 1
76, 0.443232, 3.15584, 1
77, 0.443936, 3.14998, 1
78, 0.440256, 3.14982, 1
79, 0.446944, 3.15818, 1
80, 0.435744, 3.16371, 1
81, 0.438144, 3.14778, 1
82, 0.442368, 3.15546, 1
83, 0.444704, 3.15402, 1
84, 0.44432, 3.15626, 1
85, 0.438272, 3.15187, 1
86, 0.444416, 3.15434, 1
87, 0.44032, 3.15078, 1
88, 0.440288, 3.15597, 1
89, 0.443904, 3.14778, 1
90, 0.440992, 3.14982, 1
