Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_Full_GI_-_64_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 0.66224, 0, 1
3, 0.434592, 3.4351, 1
4, 0.448512, 3.45757, 1
5, 0.435456, 3.18109, 1
6, 0.435424, 3.1769, 1
7, 0.432864, 3.17235, 1
8, 0.432384, 3.17456, 1
9, 0.436, 3.17642, 1
10, 0.43248, 3.17469, 1
11, 0.432256, 3.16826, 1
12, 0.432704, 3.17446, 1
13, 0.432512, 3.39782, 1
14, 0.428224, 3.39968, 1
15, 0.437632, 3.38208, 1
16, 0.431232, 3.38938, 1
17, 0.440224, 3.40694, 1
18, 0.43008, 3.17235, 1
19, 0.436224, 3.16826, 1
20, 0.431392, 3.17581, 1
21, 0.4328, 3.17645, 1
22, 0.435712, 3.17478, 1
23, 0.434368, 3.17578, 1
24, 0.430976, 3.17264, 1
25, 0.432192, 3.16589, 1
26, 0.433952, 3.17792, 1
27, 0.432192, 3.16006, 1
28, 0.434176, 3.17235, 1
29, 0.431392, 3.16906, 1
30, 0.428768, 3.16022, 1
31, 0.434176, 3.16515, 1
32, 0.42976, 3.16512, 1
33, 0.428032, 3.16611, 1
34, 0.433824, 3.16826, 1
35, 0.429248, 3.16826, 1
36, 0.42864, 3.1592, 1
37, 0.428576, 3.16822, 1
38, 0.432128, 3.16416, 1
39, 0.431136, 3.16288, 1
40, 0.428416, 3.16237, 1
41, 0.444416, 3.16682, 1
42, 0.43152, 3.16774, 1
43, 0.433664, 3.16976, 1
44, 0.440032, 3.16714, 1
45, 0.444448, 3.17056, 1
46, 0.442016, 3.16557, 1
47, 0.43536, 3.16822, 1
48, 0.43872, 3.17773, 1
49, 0.443808, 3.17235, 1
50, 0.442784, 3.16198, 1
51, 0.436448, 3.16406, 1
52, 0.44032, 3.15392, 1
53, 0.443616, 3.16208, 1
54, 0.437472, 3.15802, 1
55, 0.441984, 3.15597, 1
56, 0.444128, 3.15187, 1
57, 0.442976, 3.16416, 1
58, 0.451744, 3.16006, 1
59, 0.442304, 3.15834, 1
60, 0.447808, 3.15261, 1
61, 0.438272, 3.2087, 1
62, 0.446304, 3.16045, 1
63, 0.43376, 3.16029, 1
64, 0.446848, 3.1703, 1
65, 0.441088, 3.15619, 1
66, 0.439744, 3.15664, 1
67, 0.435328, 3.15222, 1
68, 0.44032, 3.15802, 1
69, 0.446464, 3.1521, 1
70, 0.45056, 3.16563, 1
71, 0.439904, 3.15187, 1
72, 0.4432, 3.15456, 1
73, 0.44592, 3.15763, 1
74, 0.44032, 3.15053, 1
75, 0.434464, 3.15904, 1
76, 0.445344, 3.15523, 1
77, 0.449344, 3.15802, 1
78, 0.446464, 3.1568, 1
79, 0.442368, 3.15958, 1
80, 0.445536, 3.15974, 1
81, 0.442368, 3.15392, 1
82, 0.434784, 3.15338, 1
83, 0.444032, 3.15354, 1
84, 0.446528, 3.156, 1
85, 0.4464, 3.15597, 1
86, 0.446464, 3.15514, 1
87, 0.439488, 3.15994, 1
88, 0.445376, 3.16163, 1
89, 0.443968, 3.16006, 1
90, 0.44032, 3.1505, 1
