Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_Full_GI_-_64_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 0.661504, 0, 1
3, 0.433696, 2.87549, 1
4, 0.435392, 3.25987, 1
5, 0.435488, 3.30122, 1
6, 0.432544, 3.40499, 1
7, 0.434176, 3.38944, 1
8, 0.438208, 3.39674, 1
9, 0.431872, 3.17658, 1
10, 0.436928, 3.17856, 1
11, 0.43008, 3.17747, 1
12, 0.435264, 3.17251, 1
13, 0.432128, 3.1703, 1
14, 0.432128, 3.17645, 1
15, 0.430272, 3.17293, 1
16, 0.431456, 3.17258, 1
17, 0.433152, 3.18259, 1
18, 0.432128, 3.17907, 1
19, 0.431104, 3.1847, 1
20, 0.432128, 3.17645, 1
21, 0.432128, 3.17645, 1
22, 0.434176, 3.1785, 1
23, 0.434176, 3.16778, 1
24, 0.434432, 3.1759, 1
25, 0.432544, 3.17542, 1
26, 0.43424, 3.18528, 1
27, 0.433376, 3.17366, 1
28, 0.434432, 3.16275, 1
29, 0.432032, 3.16262, 1
30, 0.432192, 3.1703, 1
31, 0.431744, 3.16416, 1
32, 0.434432, 3.16416, 1
33, 0.428032, 3.15622, 1
34, 0.43248, 3.17459, 1
35, 0.432256, 3.17235, 1
36, 0.428032, 3.16221, 1
37, 0.432128, 3.16115, 1
38, 0.430816, 3.16656, 1
39, 0.432128, 3.16278, 1
40, 0.428032, 3.16346, 1
41, 0.43168, 3.16525, 1
42, 0.432128, 3.16333, 1
43, 0.43376, 3.18669, 1
44, 0.438272, 3.17645, 1
45, 0.431232, 3.16416, 1
46, 0.442528, 3.17056, 1
47, 0.4328, 3.16694, 1
48, 0.434176, 3.16621, 1
49, 0.439744, 3.16237, 1
50, 0.434176, 3.16061, 1
51, 0.434528, 3.16893, 1
52, 0.44032, 3.16349, 1
53, 0.442432, 3.15283, 1
54, 0.447296, 3.16211, 1
55, 0.442752, 3.15568, 1
56, 0.445248, 3.16416, 1
57, 0.442496, 3.16826, 1
58, 0.442752, 3.16826, 1
59, 0.4448, 3.16416, 1
60, 0.446176, 3.15766, 1
61, 0.443136, 3.15597, 1
62, 0.42896, 3.27795, 1
63, 0.441056, 3.15802, 1
64, 0.447584, 3.15517, 1
65, 0.44592, 3.16621, 1
66, 0.446784, 3.15392, 1
67, 0.44176, 3.15594, 1
68, 0.445184, 3.15187, 1
69, 0.441888, 3.15392, 1
70, 0.444416, 3.15837, 1
71, 0.442368, 3.15558, 1
72, 0.44624, 3.15459, 1
73, 0.444416, 3.15744, 1
74, 0.448064, 3.15322, 1
75, 0.4424, 3.14781, 1
76, 0.431104, 3.27917, 1
77, 0.448736, 3.14941, 1
78, 0.44416, 3.15741, 1
79, 0.446368, 3.15802, 1
80, 0.432128, 3.15834, 1
81, 0.44224, 3.15597, 1
82, 0.433312, 3.15098, 1
83, 0.448608, 3.15802, 1
84, 0.43472, 3.15203, 1
85, 0.444704, 3.15392, 1
86, 0.438272, 3.15392, 1
87, 0.44032, 3.15059, 1
88, 0.44784, 3.15418, 1
89, 0.428096, 3.27706, 1
90, 0.447552, 3.15658, 1
