Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_Full_GI_-_64_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 0.679968, 3.18947, 1
3, 0.432128, 3.18947, 1
4, 0.43584, 3.42278, 1
5, 0.4312, 3.20637, 1
6, 0.430656, 3.20461, 1
7, 0.430528, 3.17235, 1
8, 0.428352, 3.1744, 1
9, 0.428416, 3.1705, 1
10, 0.429792, 3.1785, 1
11, 0.429856, 3.16848, 1
12, 0.43008, 3.17072, 1
13, 0.431264, 3.16662, 1
14, 0.428768, 3.17443, 1
15, 0.43008, 3.1744, 1
16, 0.43008, 3.17664, 1
17, 0.432128, 3.18278, 1
18, 0.432128, 3.17008, 1
19, 0.433856, 3.1784, 1
20, 0.428832, 3.17408, 1
21, 0.429984, 3.17382, 1
22, 0.430048, 3.17357, 1
23, 0.426496, 3.1769, 1
24, 0.427168, 3.17309, 1
25, 0.429408, 3.17075, 1
26, 0.428032, 3.17446, 1
27, 0.4264, 3.17354, 1
28, 0.429472, 3.17629, 1
29, 0.425984, 3.16205, 1
30, 0.428032, 3.1703, 1
31, 0.428032, 3.17014, 1
32, 0.426624, 3.16032, 1
33, 0.434176, 3.16787, 1
34, 0.44208, 3.17709, 1
35, 0.436576, 3.1703, 1
36, 0.42976, 3.16211, 1
37, 0.436544, 3.16621, 1
38, 0.43424, 3.16669, 1
39, 0.43232, 3.1607, 1
40, 0.436224, 3.16826, 1
41, 0.43728, 3.16416, 1
42, 0.432832, 3.16102, 1
43, 0.434592, 3.1744, 1
44, 0.438208, 3.17296, 1
45, 0.437888, 3.17027, 1
46, 0.433824, 3.1655, 1
47, 0.439808, 3.16467, 1
48, 0.43776, 3.1639, 1
49, 0.44032, 3.17082, 1
50, 0.446464, 3.16416, 1
51, 0.447904, 3.16211, 1
52, 0.443424, 3.15526, 1
53, 0.443776, 3.15392, 1
54, 0.443232, 3.15392, 1
55, 0.444608, 3.16419, 1
56, 0.444608, 3.16061, 1
57, 0.436736, 3.15853, 1
58, 0.446464, 3.16826, 1
59, 0.43936, 3.15696, 1
60, 0.438272, 3.15613, 1
61, 0.444, 3.16118, 1
62, 0.446464, 3.15674, 1
63, 0.438816, 3.15264, 1
64, 0.444672, 3.15802, 1
65, 0.434176, 3.15933, 1
66, 0.445728, 3.15581, 1
67, 0.440096, 3.15414, 1
68, 0.438976, 3.15597, 1
69, 0.442208, 3.15392, 1
70, 0.443168, 3.15597, 1
71, 0.444224, 3.15395, 1
72, 0.442592, 3.15267, 1
73, 0.43008, 3.15597, 1
74, 0.443776, 3.15568, 1
75, 0.438272, 3.15597, 1
76, 0.433504, 3.15802, 1
77, 0.44432, 3.15699, 1
78, 0.44032, 3.1607, 1
79, 0.440096, 3.16006, 1
80, 0.441088, 3.15392, 1
81, 0.442368, 3.17667, 1
82, 0.435616, 3.17302, 1
83, 0.445696, 3.17862, 1
84, 0.44256, 3.17309, 1
85, 0.43632, 3.1785, 1
86, 0.4368, 3.17616, 1
87, 0.440832, 3.1783, 1
88, 0.429664, 3.20499, 1
89, 0.428032, 3.3321, 1
90, 0.431744, 3.2009, 1
