Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_Full_GI_-_64_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 0.787104, 0, 1
3, 0.480928, 4.22294, 1
4, 0.473088, 4.10669, 1
5, 0.47264, 4.31693, 1
6, 0.470496, 4.52291, 1
7, 0.473088, 4.49629, 1
8, 0.473088, 4.28374, 1
9, 0.472608, 4.52016, 1
10, 0.47232, 4.30346, 1
11, 0.468992, 4.06077, 1
12, 0.471456, 4.28237, 1
13, 0.47104, 4.3081, 1
14, 0.473312, 4.06915, 1
15, 0.473952, 4.05907, 1
16, 0.474368, 4.29664, 1
17, 0.47104, 4.28646, 1
18, 0.471072, 4.07126, 1
19, 0.474112, 4.29466, 1
20, 0.473088, 4.29126, 1
21, 0.473184, 4.05318, 1
22, 0.43152, 4.04166, 1
23, 0.431488, 3.18464, 1
24, 0.430112, 3.17939, 1
25, 0.42624, 3.17072, 1
26, 0.430336, 3.17235, 1
27, 0.427616, 3.1687, 1
28, 0.429856, 3.18464, 1
29, 0.4384, 3.18477, 1
30, 0.428032, 3.17226, 1
31, 0.43008, 3.17315, 1
32, 0.442368, 3.17427, 1
33, 0.436224, 3.1744, 1
34, 0.43008, 3.18576, 1
35, 0.436736, 3.17878, 1
36, 0.446304, 3.17469, 1
37, 0.444992, 3.17651, 1
38, 0.436864, 3.16006, 1
39, 0.442016, 3.1497, 1
40, 0.444096, 3.14835, 1
41, 0.438176, 3.14573, 1
42, 0.442368, 3.1513, 1
43, 0.435104, 3.14816, 1
44, 0.44272, 3.14586, 1
45, 0.444608, 3.15098, 1
46, 0.433984, 3.1497, 1
47, 0.442048, 3.15002, 1
48, 0.437504, 3.15187, 1
49, 0.44512, 3.16211, 1
50, 0.443424, 3.15014, 1
51, 0.434752, 3.14368, 1
52, 0.444736, 3.13994, 1
53, 0.44032, 3.1465, 1
54, 0.440864, 3.15597, 1
55, 0.448288, 3.14749, 1
56, 0.443808, 3.14982, 1
57, 0.442272, 3.14982, 1
58, 0.442944, 3.15386, 1
59, 0.436224, 3.14163, 1
60, 0.447136, 3.15043, 1
61, 0.442368, 3.1441, 1
62, 0.442368, 3.14013, 1
63, 0.439232, 3.14675, 1
64, 0.438688, 3.14163, 1
65, 0.44016, 3.148, 1
66, 0.442656, 3.13482, 1
67, 0.434784, 3.13997, 1
68, 0.438848, 3.14016, 1
69, 0.437728, 3.14163, 1
70, 0.43808, 3.13696, 1
71, 0.44032, 3.13958, 1
72, 0.426688, 3.13872, 1
73, 0.439744, 3.14006, 1
74, 0.446464, 3.1376, 1
75, 0.441792, 3.14579, 1
76, 0.44224, 3.16195, 1
77, 0.446528, 3.15312, 1
78, 0.447168, 3.15386, 1
79, 0.447936, 3.15792, 1
80, 0.443968, 3.15603, 1
81, 0.430048, 3.22752, 1
82, 0.428064, 3.22912, 1
83, 0.427808, 3.1744, 1
84, 0.427936, 3.17235, 1
85, 0.427552, 3.1744, 1
86, 0.428768, 3.17453, 1
87, 0.427872, 3.17376, 1
88, 0.426048, 3.16954, 1
89, 0.428288, 3.16886, 1
90, 0.428032, 3.17322, 1
