Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_Full_GI_-_64_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 0.6656, 0, 1
3, 0.45216, 3.16826, 1
4, 0.436192, 3.49709, 1
5, 0.434176, 3.40154, 1
6, 0.432224, 3.1744, 1
7, 0.435328, 3.17379, 1
8, 0.430976, 3.1895, 1
9, 0.438272, 3.23562, 1
10, 0.432192, 3.17059, 1
11, 0.438048, 3.1785, 1
12, 0.434144, 3.16416, 1
13, 0.437088, 3.38928, 1
14, 0.43408, 3.17875, 1
15, 0.43744, 3.1744, 1
16, 0.434176, 3.1729, 1
17, 0.436224, 3.17645, 1
18, 0.432192, 3.1744, 1
19, 0.435232, 3.17658, 1
20, 0.43008, 3.1793, 1
21, 0.4288, 3.16989, 1
22, 0.432352, 3.17133, 1
23, 0.431584, 3.1681, 1
24, 0.432128, 3.17645, 1
25, 0.434016, 3.17219, 1
26, 0.432128, 3.18096, 1
27, 0.432128, 3.1744, 1
28, 0.43072, 3.16826, 1
29, 0.436224, 3.16384, 1
30, 0.428032, 3.1617, 1
31, 0.443808, 3.16432, 1
32, 0.44176, 3.16416, 1
33, 0.438272, 3.17174, 1
34, 0.441536, 3.17069, 1
35, 0.438272, 3.16826, 1
36, 0.432416, 3.1703, 1
37, 0.436224, 3.16374, 1
38, 0.442528, 3.16048, 1
39, 0.436672, 3.30416, 1
40, 0.434176, 3.24851, 1
41, 0.430432, 3.164, 1
42, 0.438272, 3.16986, 1
43, 0.438272, 3.16621, 1
44, 0.433952, 3.16966, 1
45, 0.438272, 3.1608, 1
46, 0.440192, 3.16621, 1
47, 0.438944, 3.16826, 1
48, 0.441024, 3.16, 1
49, 0.444416, 3.16531, 1
50, 0.436608, 3.16454, 1
51, 0.4464, 3.15731, 1
52, 0.437824, 3.15802, 1
53, 0.436288, 3.15904, 1
54, 0.444416, 3.15187, 1
55, 0.444, 3.15776, 1
56, 0.444416, 3.15898, 1
57, 0.441856, 3.16006, 1
58, 0.450432, 3.15997, 1
59, 0.446368, 3.15392, 1
60, 0.448032, 3.15885, 1
61, 0.448512, 3.15504, 1
62, 0.447744, 3.16029, 1
63, 0.449088, 3.15616, 1
64, 0.446304, 3.16365, 1
65, 0.449184, 3.16422, 1
66, 0.43584, 3.164, 1
67, 0.448704, 3.15648, 1
68, 0.445664, 3.15203, 1
69, 0.43408, 3.14912, 1
70, 0.447136, 3.15952, 1
71, 0.446464, 3.16781, 1
72, 0.447904, 3.15802, 1
73, 0.44464, 3.16045, 1
74, 0.446464, 3.15453, 1
75, 0.445568, 3.15395, 1
76, 0.446784, 3.15392, 1
77, 0.436704, 3.15664, 1
78, 0.448704, 3.15392, 1
79, 0.449888, 3.15802, 1
80, 0.44768, 3.15642, 1
81, 0.448512, 3.1553, 1
82, 0.444416, 3.15514, 1
83, 0.446464, 3.14954, 1
84, 0.448256, 3.15824, 1
85, 0.441088, 3.15293, 1
86, 0.446464, 3.14899, 1
87, 0.444416, 3.15331, 1
88, 0.449856, 3.15114, 1
89, 0.450048, 3.1591, 1
90, 0.434336, 3.15802, 1
