Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_Full_GI_-_64_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 0.66832, 0, 1
3, 0.428032, 3.01872, 1
4, 0.432128, 3.21142, 1
5, 0.433984, 3.39763, 1
6, 0.428224, 3.38944, 1
7, 0.425984, 3.38086, 1
8, 0.428032, 3.38054, 1
9, 0.439648, 3.39354, 1
10, 0.430176, 3.1753, 1
11, 0.43008, 3.17222, 1
12, 0.432128, 3.1719, 1
13, 0.431872, 3.17379, 1
14, 0.431808, 3.17085, 1
15, 0.429984, 3.16374, 1
16, 0.4288, 3.1711, 1
17, 0.432224, 3.16627, 1
18, 0.43024, 3.18182, 1
19, 0.433632, 3.17645, 1
20, 0.428928, 3.17978, 1
21, 0.42992, 3.17965, 1
22, 0.428832, 3.16643, 1
23, 0.429984, 3.17638, 1
24, 0.433184, 3.17645, 1
25, 0.430464, 3.1703, 1
26, 0.428288, 3.16848, 1
27, 0.429088, 3.15709, 1
28, 0.43008, 3.17242, 1
29, 0.428768, 3.16739, 1
30, 0.4328, 3.1703, 1
31, 0.431232, 3.1663, 1
32, 0.43008, 3.16189, 1
33, 0.425568, 3.16243, 1
34, 0.428032, 3.16458, 1
35, 0.428192, 3.16157, 1
36, 0.428736, 3.16211, 1
37, 0.428032, 3.16003, 1
38, 0.426528, 3.16739, 1
39, 0.42768, 3.16934, 1
40, 0.428032, 3.16982, 1
41, 0.43536, 3.16621, 1
42, 0.428032, 3.16477, 1
43, 0.426912, 3.1616, 1
44, 0.434176, 3.16138, 1
45, 0.437024, 3.17059, 1
46, 0.428416, 3.16883, 1
47, 0.436224, 3.16848, 1
48, 0.436224, 3.16064, 1
49, 0.43136, 3.16416, 1
50, 0.438496, 3.15494, 1
51, 0.4368, 3.15894, 1
52, 0.438272, 3.15597, 1
53, 0.436704, 3.15053, 1
54, 0.435712, 3.16006, 1
55, 0.43648, 3.1559, 1
56, 0.444, 3.15597, 1
57, 0.436224, 3.16006, 1
58, 0.436224, 3.1559, 1
59, 0.442656, 3.16627, 1
60, 0.430016, 3.21642, 1
61, 0.441888, 3.15366, 1
62, 0.429792, 3.15187, 1
63, 0.438272, 3.16237, 1
64, 0.438464, 3.15834, 1
65, 0.446272, 3.15558, 1
66, 0.42992, 3.16602, 1
67, 0.443136, 3.15802, 1
68, 0.440384, 3.15392, 1
69, 0.430336, 3.15693, 1
70, 0.439808, 3.15344, 1
71, 0.444416, 3.15952, 1
72, 0.447328, 3.15181, 1
73, 0.44576, 3.15792, 1
74, 0.435264, 3.15648, 1
75, 0.439392, 3.17635, 1
76, 0.4464, 3.17952, 1
77, 0.444704, 3.17331, 1
78, 0.439296, 3.1785, 1
79, 0.447872, 3.18669, 1
80, 0.44032, 3.17696, 1
81, 0.430272, 3.25843, 1
82, 0.428704, 3.24765, 1
83, 0.440736, 3.19757, 1
84, 0.428032, 3.19488, 1
85, 0.429344, 3.19674, 1
86, 0.43008, 3.19078, 1
87, 0.427168, 3.19491, 1
88, 0.431744, 3.19898, 1
89, 0.431232, 3.19834, 1
90, 0.428672, 3.19693, 1
