Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_Full_GI_-_128_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 2.34989, 0, 1
3, 1.62042, 1.8481, 1
4, 1.38202, 1.84867, 1
5, 1.38374, 1.69619, 1
6, 1.38416, 2.07722, 1
7, 1.57491, 1.84589, 1
8, 1.38074, 1.83907, 1
9, 1.38752, 1.84042, 1
10, 1.38035, 1.8423, 1
11, 1.3863, 1.83891, 1
12, 1.38643, 1.84157, 1
13, 1.38736, 1.84483, 1
14, 1.38867, 1.8377, 1
15, 1.38, 1.8391, 1
16, 1.3865, 1.8391, 1
17, 1.38445, 1.83648, 1
18, 1.38653, 1.84115, 1
19, 1.38877, 1.84445, 1
20, 1.38659, 1.844, 1
21, 1.38662, 1.83706, 1
22, 1.38035, 1.8391, 1
23, 1.38346, 1.83754, 1
24, 1.38035, 1.83843, 1
25, 1.38352, 1.83795, 1
26, 1.37949, 1.83706, 1
27, 1.3865, 1.83795, 1
28, 1.38054, 1.83558, 1
29, 1.38602, 1.83382, 1
30, 1.38445, 1.83584, 1
31, 1.38253, 1.83296, 1
32, 1.3807, 1.83389, 1
33, 1.3824, 1.83546, 1
34, 1.38646, 1.83696, 1
35, 1.38291, 1.8391, 1
36, 1.38035, 1.8343, 1
37, 1.38035, 1.83523, 1
38, 1.37914, 1.83296, 1
39, 1.38438, 1.83581, 1
40, 1.3824, 1.83488, 1
41, 1.38323, 1.83491, 1
42, 1.38035, 1.8352, 1
43, 1.38426, 1.83936, 1
44, 1.38112, 1.83296, 1
45, 1.38445, 1.83434, 1
46, 1.38646, 1.83904, 1
47, 1.38198, 1.83478, 1
48, 1.38256, 1.83536, 1
49, 1.38422, 1.83645, 1
50, 1.38637, 1.84102, 1
51, 1.38326, 1.83578, 1
52, 1.38483, 1.83501, 1
53, 1.38256, 1.83501, 1
54, 1.38406, 1.83501, 1
55, 1.3824, 1.83507, 1
56, 1.38083, 1.82998, 1
57, 1.38368, 1.83094, 1
58, 1.38179, 1.83306, 1
59, 1.3865, 1.83296, 1
60, 1.38442, 1.83488, 1
61, 1.3783, 1.83091, 1
62, 1.37942, 1.83552, 1
63, 1.38278, 1.83274, 1
64, 1.3824, 1.83939, 1
65, 1.38035, 1.8352, 1
66, 1.37872, 1.83194, 1
67, 1.38035, 1.83565, 1
68, 1.38445, 1.83597, 1
69, 1.3809, 1.83882, 1
70, 1.38541, 1.83392, 1
71, 1.38035, 1.8351, 1
72, 1.37968, 1.83072, 1
73, 1.3783, 1.8327, 1
74, 1.37648, 1.83296, 1
75, 1.37962, 1.83584, 1
76, 1.38106, 1.83091, 1
77, 1.38189, 1.83142, 1
78, 1.3896, 1.83501, 1
79, 1.38307, 1.8391, 1
80, 1.39462, 1.83824, 1
81, 1.39043, 1.83501, 1
82, 1.38195, 1.8329, 1
83, 1.37654, 1.83536, 1
84, 1.37891, 1.83258, 1
85, 1.38534, 1.83296, 1
86, 1.37994, 1.83453, 1
87, 1.37859, 1.82909, 1
88, 1.37859, 1.83267, 1
89, 1.38272, 1.83091, 1
90, 1.3783, 1.83043, 1
