Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_Full_GI_-_128_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 2.35766, 0, 1
3, 1.68282, 2.1153, 1
4, 1.66371, 1.85728, 1
5, 1.56701, 2.05824, 1
6, 1.4448, 2.08387, 1
7, 1.31898, 1.84525, 1
8, 1.31875, 1.84688, 1
9, 1.3783, 1.8432, 1
10, 1.37683, 1.83933, 1
11, 1.38269, 1.8432, 1
12, 1.3824, 1.84611, 1
13, 1.3865, 1.84138, 1
14, 1.38794, 1.83626, 1
15, 1.3871, 1.84115, 1
16, 1.3824, 1.84221, 1
17, 1.38058, 1.84109, 1
18, 1.38541, 1.84, 1
19, 1.38704, 1.84115, 1
20, 1.38118, 1.84128, 1
21, 1.3863, 1.83994, 1
22, 1.38166, 1.83706, 1
23, 1.38445, 1.8377, 1
24, 1.38246, 1.8391, 1
25, 1.38227, 1.8391, 1
26, 1.3863, 1.84032, 1
27, 1.38064, 1.84115, 1
28, 1.38285, 1.83722, 1
29, 1.38416, 1.8377, 1
30, 1.38035, 1.83808, 1
31, 1.38035, 1.83546, 1
32, 1.37779, 1.83949, 1
33, 1.38224, 1.83584, 1
34, 1.38666, 1.83818, 1
35, 1.38096, 1.83907, 1
36, 1.38202, 1.8345, 1
37, 1.38035, 1.83642, 1
38, 1.38314, 1.83731, 1
39, 1.38317, 1.83702, 1
40, 1.38438, 1.83344, 1
41, 1.38227, 1.8425, 1
42, 1.3793, 1.83914, 1
43, 1.38378, 1.83693, 1
44, 1.3839, 1.83706, 1
45, 1.3824, 1.83501, 1
46, 1.38128, 1.83533, 1
47, 1.38224, 1.8391, 1
48, 1.38506, 1.83462, 1
49, 1.38266, 1.84134, 1
50, 1.3873, 1.8432, 1
51, 1.37942, 1.84074, 1
52, 1.38445, 1.84032, 1
53, 1.38445, 1.83894, 1
54, 1.38445, 1.83162, 1
55, 1.38854, 1.83338, 1
56, 1.38317, 1.83293, 1
57, 1.38445, 1.83296, 1
58, 1.38243, 1.83325, 1
59, 1.38221, 1.83197, 1
60, 1.3824, 1.83091, 1
61, 1.38086, 1.83098, 1
62, 1.3865, 1.83274, 1
63, 1.38221, 1.83091, 1
64, 1.38038, 1.83933, 1
65, 1.38474, 1.83987, 1
66, 1.37978, 1.83667, 1
67, 1.38365, 1.83498, 1
68, 1.37642, 1.83699, 1
69, 1.45546, 1.8376, 1
70, 1.37722, 1.83366, 1
71, 1.38422, 1.83488, 1
72, 1.38138, 1.83082, 1
73, 1.38246, 1.83283, 1
74, 1.38006, 1.83354, 1
75, 1.38035, 1.83414, 1
76, 1.3783, 1.84214, 1
77, 1.38035, 1.83296, 1
78, 1.37821, 1.8432, 1
79, 1.38666, 1.8343, 1
80, 1.38205, 1.84525, 1
81, 1.3783, 1.8432, 1
82, 1.38058, 1.83293, 1
83, 1.3824, 1.83997, 1
84, 1.38035, 1.83488, 1
85, 1.38019, 1.83936, 1
86, 1.3783, 1.8391, 1
87, 1.38419, 1.84134, 1
88, 1.38138, 1.83296, 1
89, 1.37866, 1.83376, 1
90, 1.3785, 1.83725, 1
