Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_Full_GI_-_128_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 2.35296, 0, 1
3, 1.68909, 2.11075, 1
4, 1.57744, 1.85754, 1
5, 1.38307, 1.84637, 1
6, 1.38768, 1.84115, 1
7, 1.38848, 1.84282, 1
8, 1.38243, 1.83936, 1
9, 1.3839, 1.83539, 1
10, 1.38656, 1.83571, 1
11, 1.38326, 1.83542, 1
12, 1.38797, 1.83984, 1
13, 1.38595, 1.84042, 1
14, 1.38595, 1.84026, 1
15, 1.38544, 1.83706, 1
16, 1.38528, 1.83814, 1
17, 1.3856, 1.83955, 1
18, 1.38429, 1.83488, 1
19, 1.38781, 1.84096, 1
20, 1.38256, 1.84406, 1
21, 1.38445, 1.83501, 1
22, 1.38342, 1.83725, 1
23, 1.38499, 1.83734, 1
24, 1.38454, 1.83782, 1
25, 1.38163, 1.83859, 1
26, 1.3824, 1.8391, 1
27, 1.38282, 1.83706, 1
28, 1.37965, 1.83706, 1
29, 1.3824, 1.8383, 1
30, 1.38445, 1.83549, 1
31, 1.38077, 1.83494, 1
32, 1.3865, 1.83706, 1
33, 1.38416, 1.83523, 1
34, 1.38531, 1.83757, 1
35, 1.38691, 1.83504, 1
36, 1.38214, 1.83501, 1
37, 1.3849, 1.83501, 1
38, 1.37846, 1.83638, 1
39, 1.38259, 1.83798, 1
40, 1.38106, 1.83302, 1
41, 1.38256, 1.83872, 1
42, 1.3865, 1.8391, 1
43, 1.38211, 1.83427, 1
44, 1.38829, 1.83296, 1
45, 1.37923, 1.83501, 1
46, 1.38125, 1.83443, 1
47, 1.38966, 1.8391, 1
48, 1.3865, 1.83526, 1
49, 1.38614, 1.84909, 1
50, 1.3824, 1.83917, 1
51, 1.38259, 1.83501, 1
52, 1.38058, 1.82909, 1
53, 1.37949, 1.83834, 1
54, 1.38022, 1.83091, 1
55, 1.38269, 1.83091, 1
56, 1.38176, 1.83162, 1
57, 1.3783, 1.8336, 1
58, 1.38256, 1.83498, 1
59, 1.38182, 1.8329, 1
60, 1.38605, 1.83338, 1
61, 1.38253, 1.83443, 1
62, 1.38426, 1.8296, 1
63, 1.38035, 1.8328, 1
64, 1.38035, 1.84051, 1
65, 1.38035, 1.84067, 1
66, 1.38058, 1.8351, 1
67, 1.38246, 1.83296, 1
68, 1.38346, 1.84224, 1
69, 1.38445, 1.83933, 1
70, 1.37936, 1.83501, 1
71, 1.57696, 1.83296, 1
72, 1.38115, 1.83126, 1
73, 1.38122, 1.83885, 1
74, 1.37626, 1.83216, 1
75, 1.38173, 1.83469, 1
76, 1.38035, 1.83034, 1
77, 1.3824, 1.83219, 1
78, 1.3825, 1.83251, 1
79, 1.37891, 1.84384, 1
80, 1.37843, 1.83706, 1
81, 1.38112, 1.83542, 1
82, 1.57053, 1.83296, 1
83, 1.20186, 1.884, 1
84, 1.19802, 1.88166, 1
85, 1.204, 1.89261, 1
86, 1.38035, 1.88621, 1
87, 1.37885, 1.88998, 1
88, 1.38218, 1.88416, 1
89, 1.38083, 1.8823, 1
90, 1.38234, 1.88282, 1
