Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_Full_GI_-_128_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 2.17757, 0, 1
3, 1.62256, 2.10739, 1
4, 1.3865, 2.06234, 1
5, 1.38365, 1.84525, 1
6, 1.38733, 1.84275, 1
7, 1.38253, 2.04835, 1
8, 1.38291, 1.8375, 1
9, 1.38576, 1.84163, 1
10, 1.38096, 1.8473, 1
11, 1.39059, 1.84109, 1
12, 1.38566, 1.84368, 1
13, 1.38445, 1.84595, 1
14, 1.38454, 1.8391, 1
15, 1.38058, 1.84525, 1
16, 1.38637, 1.84608, 1
17, 1.38675, 1.83907, 1
18, 1.3865, 1.8391, 1
19, 1.38736, 1.84515, 1
20, 1.38493, 1.84307, 1
21, 1.38803, 1.84013, 1
22, 1.38064, 1.83878, 1
23, 1.38445, 1.84099, 1
24, 1.38259, 1.84122, 1
25, 1.38608, 1.84128, 1
26, 1.38435, 1.84045, 1
27, 1.38182, 1.84307, 1
28, 1.38218, 1.83853, 1
29, 1.3824, 1.83501, 1
30, 1.38634, 1.84045, 1
31, 1.3865, 1.84064, 1
32, 1.38659, 1.83728, 1
33, 1.38541, 1.83878, 1
34, 1.38192, 1.8391, 1
35, 1.3783, 1.84144, 1
36, 1.38432, 1.83501, 1
37, 1.38294, 1.83811, 1
38, 1.38074, 1.8391, 1
39, 1.3824, 1.8385, 1
40, 1.38723, 1.84205, 1
41, 1.38518, 1.83808, 1
42, 1.38083, 1.83907, 1
43, 1.38016, 1.83837, 1
44, 1.37936, 1.8391, 1
45, 1.38035, 1.83725, 1
46, 1.38022, 1.8368, 1
47, 1.38163, 1.83712, 1
48, 1.384, 1.83706, 1
49, 1.3824, 1.84138, 1
50, 1.38445, 1.84525, 1
51, 1.38445, 1.8417, 1
52, 1.37958, 1.83571, 1
53, 1.38323, 1.8337, 1
54, 1.37773, 1.83299, 1
55, 1.38266, 1.83706, 1
56, 1.38272, 1.83501, 1
57, 1.38445, 1.8343, 1
58, 1.37901, 1.83242, 1
59, 1.38445, 1.83482, 1
60, 1.3912, 1.83181, 1
61, 1.3792, 1.83414, 1
62, 1.38006, 1.83542, 1
63, 1.38051, 1.83741, 1
64, 1.3801, 1.84314, 1
65, 1.38438, 1.83808, 1
66, 1.3824, 1.83706, 1
67, 1.3824, 1.83104, 1
68, 1.38163, 1.83382, 1
69, 1.45962, 1.836, 1
70, 1.37949, 1.83475, 1
71, 1.38035, 1.83312, 1
72, 1.38381, 1.83296, 1
73, 1.38298, 1.83501, 1
74, 1.38403, 1.8391, 1
75, 1.3824, 1.83296, 1
76, 1.3784, 1.83347, 1
77, 1.38093, 1.83251, 1
78, 1.38003, 1.83296, 1
79, 1.3815, 1.84547, 1
80, 1.37674, 1.83296, 1
81, 1.38205, 1.83478, 1
82, 1.58701, 1.83437, 1
83, 1.3783, 1.83165, 1
84, 1.58966, 1.83232, 1
85, 1.38035, 1.83501, 1
86, 1.38122, 1.83507, 1
87, 1.58515, 1.83734, 1
88, 1.38026, 1.83498, 1
89, 1.38445, 1.83149, 1
90, 1.58925, 1.83322, 1
