Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_Full_GI_-_128_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 2.63168, 0, 1
3, 1.62397, 1.85395, 1
4, 1.58502, 1.84307, 1
5, 1.38957, 1.84688, 1
6, 1.38445, 1.83859, 1
7, 1.3865, 1.83968, 1
8, 1.38704, 1.84202, 1
9, 1.38259, 1.84294, 1
10, 1.38333, 1.83914, 1
11, 1.3888, 1.8392, 1
12, 1.38454, 1.84115, 1
13, 1.39002, 1.83984, 1
14, 1.38768, 1.83971, 1
15, 1.38861, 1.83821, 1
16, 1.38438, 1.83952, 1
17, 1.38448, 1.83798, 1
18, 1.38618, 1.83539, 1
19, 1.38518, 1.84598, 1
20, 1.38739, 1.84115, 1
21, 1.39069, 1.83891, 1
22, 1.38854, 1.83971, 1
23, 1.38704, 1.84115, 1
24, 1.38506, 1.84275, 1
25, 1.38445, 1.83926, 1
26, 1.38672, 1.84032, 1
27, 1.38554, 1.83597, 1
28, 1.3824, 1.84189, 1
29, 1.38275, 1.83482, 1
30, 1.38486, 1.83706, 1
31, 1.3824, 1.83942, 1
32, 1.38502, 1.8384, 1
33, 1.38019, 1.83414, 1
34, 1.38746, 1.8432, 1
35, 1.38531, 1.84115, 1
36, 1.3824, 1.83622, 1
37, 1.3799, 1.84115, 1
38, 1.3865, 1.83738, 1
39, 1.37696, 1.83744, 1
40, 1.37904, 1.8367, 1
41, 1.38125, 1.83898, 1
42, 1.38035, 1.84003, 1
43, 1.3865, 1.83782, 1
44, 1.38563, 1.83485, 1
45, 1.38013, 1.83549, 1
46, 1.38304, 1.8369, 1
47, 1.38035, 1.83574, 1
48, 1.3801, 1.83469, 1
49, 1.38035, 1.83946, 1
50, 1.38237, 1.84051, 1
51, 1.3824, 1.83706, 1
52, 1.38054, 1.83702, 1
53, 1.3816, 1.83501, 1
54, 1.38243, 1.84301, 1
55, 1.37827, 1.84032, 1
56, 1.38371, 1.8391, 1
57, 1.37626, 1.83907, 1
58, 1.38096, 1.90054, 1
59, 1.59155, 1.84102, 1
60, 1.37642, 1.81904, 1
61, 1.3783, 1.8391, 1
62, 1.38499, 1.83805, 1
63, 1.3783, 1.83402, 1
64, 1.38352, 1.84202, 1
65, 1.38922, 1.83987, 1
66, 1.38621, 1.83494, 1
67, 1.3825, 1.83578, 1
68, 1.38086, 1.83629, 1
69, 1.37981, 1.83165, 1
70, 1.45408, 1.83318, 1
71, 1.3783, 1.8368, 1
72, 1.38013, 1.83488, 1
73, 1.38176, 1.83408, 1
74, 1.37958, 1.83562, 1
75, 1.37946, 1.83792, 1
76, 1.3824, 1.83453, 1
77, 1.37539, 1.83312, 1
78, 1.38182, 1.83501, 1
79, 1.38282, 1.84474, 1
80, 1.38602, 1.83498, 1
81, 1.38352, 1.83296, 1
82, 1.38013, 1.83312, 1
83, 1.3831, 1.83501, 1
84, 1.38282, 1.83418, 1
85, 1.38368, 1.83501, 1
86, 1.38259, 1.8368, 1
87, 1.58106, 1.83706, 1
88, 1.37821, 1.83386, 1
89, 1.38118, 1.83389, 1
90, 1.38192, 1.8384, 1
