Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_Full_GI_-_128_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 2.36093, 0, 1
3, 1.68726, 2.10342, 1
4, 1.3817, 1.85146, 1
5, 1.37978, 1.8455, 1
6, 1.38854, 1.84352, 1
7, 1.3824, 1.83936, 1
8, 1.38685, 1.83872, 1
9, 1.3807, 1.8432, 1
10, 1.38614, 1.8432, 1
11, 1.38419, 1.83914, 1
12, 1.38595, 1.84355, 1
13, 1.38752, 1.84291, 1
14, 1.38278, 1.84234, 1
15, 1.3865, 1.83917, 1
16, 1.38029, 1.83904, 1
17, 1.38499, 1.83936, 1
18, 1.38643, 1.83946, 1
19, 1.38986, 1.84307, 1
20, 1.38637, 1.84118, 1
21, 1.38208, 1.83786, 1
22, 1.38237, 1.83731, 1
23, 1.38854, 1.83856, 1
24, 1.38509, 1.83706, 1
25, 1.38496, 1.83555, 1
26, 1.39059, 1.83834, 1
27, 1.38368, 1.8399, 1
28, 1.37971, 1.83776, 1
29, 1.38291, 1.83558, 1
30, 1.3824, 1.83699, 1
31, 1.38416, 1.83661, 1
32, 1.38432, 1.83645, 1
33, 1.38445, 1.83501, 1
34, 1.38048, 1.8417, 1
35, 1.38806, 1.84064, 1
36, 1.3824, 1.83507, 1
37, 1.38445, 1.83632, 1
38, 1.38445, 1.83702, 1
39, 1.38202, 1.8384, 1
40, 1.38336, 1.83946, 1
41, 1.38304, 1.83747, 1
42, 1.38035, 1.83706, 1
43, 1.38685, 1.83501, 1
44, 1.38445, 1.84138, 1
45, 1.38022, 1.83709, 1
46, 1.38214, 1.83709, 1
47, 1.38618, 1.83347, 1
48, 1.38563, 1.83706, 1
49, 1.38397, 1.84934, 1
50, 1.3832, 1.84525, 1
51, 1.3816, 1.83501, 1
52, 1.38096, 1.83322, 1
53, 1.38051, 1.83091, 1
54, 1.3784, 1.83296, 1
55, 1.38634, 1.83085, 1
56, 1.38445, 1.83235, 1
57, 1.38314, 1.83485, 1
58, 1.38035, 1.89475, 1
59, 1.38272, 1.83286, 1
60, 1.3801, 1.83421, 1
61, 1.37974, 1.83267, 1
62, 1.38218, 1.8375, 1
63, 1.3865, 1.83558, 1
64, 1.38035, 1.8432, 1
65, 1.57491, 1.83882, 1
66, 1.37984, 1.83334, 1
67, 1.38378, 1.83194, 1
68, 1.38035, 1.8391, 1
69, 1.38595, 1.83923, 1
70, 1.45299, 1.8361, 1
71, 1.38384, 1.83395, 1
72, 1.38445, 1.83626, 1
73, 1.38518, 1.83139, 1
74, 1.37936, 1.8345, 1
75, 1.38048, 1.8361, 1
76, 1.3816, 1.83258, 1
77, 1.38432, 1.82922, 1
78, 1.37952, 1.83475, 1
79, 1.38464, 1.84118, 1
80, 1.37782, 1.84038, 1
81, 1.38272, 1.82944, 1
82, 1.38061, 1.83286, 1
83, 1.38218, 1.83485, 1
84, 1.3855, 1.83325, 1
85, 1.38096, 1.83366, 1
86, 1.37642, 1.83613, 1
87, 1.37958, 1.83706, 1
88, 1.3791, 1.83098, 1
89, 1.38022, 1.83395, 1
90, 1.37802, 1.83386, 1
