Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_Full_GI_-_128_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 2.39616, 0, 1
3, 1.65437, 1.69197, 1
4, 1.38246, 2.0983, 1
5, 1.38845, 1.84666, 1
6, 1.3865, 1.8432, 1
7, 1.47085, 1.83702, 1
8, 1.38445, 1.8383, 1
9, 1.38358, 2.04778, 1
10, 1.38963, 1.83907, 1
11, 1.38483, 1.83664, 1
12, 1.38445, 1.8391, 1
13, 1.38854, 1.84272, 1
14, 1.3879, 1.84266, 1
15, 1.38458, 1.84461, 1
16, 1.3865, 1.84464, 1
17, 1.38422, 1.83926, 1
18, 1.38525, 1.84096, 1
19, 1.3856, 1.84493, 1
20, 1.38445, 1.84301, 1
21, 1.38134, 1.83904, 1
22, 1.38352, 1.83795, 1
23, 1.38541, 1.83898, 1
24, 1.3824, 1.83926, 1
25, 1.38186, 1.83926, 1
26, 1.38442, 1.8391, 1
27, 1.38291, 1.8391, 1
28, 1.38477, 1.84138, 1
29, 1.38086, 1.83667, 1
30, 1.38445, 1.83462, 1
31, 1.38013, 1.83635, 1
32, 1.37981, 1.83594, 1
33, 1.3824, 1.83706, 1
34, 1.3849, 1.83891, 1
35, 1.38035, 1.84099, 1
36, 1.38035, 1.83478, 1
37, 1.3824, 1.83533, 1
38, 1.38035, 1.83616, 1
39, 1.3824, 1.83955, 1
40, 1.3865, 1.8369, 1
41, 1.38582, 1.8391, 1
42, 1.3824, 1.83821, 1
43, 1.38458, 1.83517, 1
44, 1.38035, 1.83382, 1
45, 1.37946, 1.83494, 1
46, 1.38845, 1.83421, 1
47, 1.3824, 1.83914, 1
48, 1.38445, 1.83549, 1
49, 1.38842, 1.84115, 1
50, 1.3783, 1.83597, 1
51, 1.38445, 1.83706, 1
52, 1.37888, 1.83507, 1
53, 1.38058, 1.83862, 1
54, 1.38058, 1.83504, 1
55, 1.38624, 1.83434, 1
56, 1.38029, 1.83558, 1
57, 1.38048, 1.83418, 1
58, 1.3791, 1.832, 1
59, 1.38445, 1.8337, 1
60, 1.38006, 1.83501, 1
61, 1.37642, 1.83603, 1
62, 1.38445, 1.83296, 1
63, 1.37664, 1.83501, 1
64, 1.3825, 1.84115, 1
65, 1.38074, 1.83782, 1
66, 1.3801, 1.83616, 1
67, 1.37814, 1.83706, 1
68, 1.37786, 1.8313, 1
69, 1.38733, 1.8391, 1
70, 1.37974, 1.8407, 1
71, 1.37974, 1.8328, 1
72, 1.3783, 1.89149, 1
73, 1.37997, 1.8927, 1
74, 1.38048, 1.88784, 1
75, 1.37818, 1.89072, 1
76, 1.37866, 1.88758, 1
77, 1.38102, 1.88576, 1
78, 1.37843, 1.88538, 1
79, 1.3801, 1.89258, 1
80, 1.38291, 1.88826, 1
81, 1.3824, 1.88416, 1
82, 1.38202, 1.88131, 1
83, 1.3783, 1.88448, 1
84, 1.38275, 1.88995, 1
85, 1.38269, 1.88774, 1
86, 1.38038, 1.88435, 1
87, 1.3783, 1.88192, 1
88, 1.38576, 1.88282, 1
89, 1.3824, 1.88086, 1
90, 1.38035, 1.88141, 1
