Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_Full_GI_-_128_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 2.66605, 0, 1
3, 1.61382, 1.8399, 1
4, 1.38848, 1.84934, 1
5, 1.38154, 2.08134, 1
6, 1.58195, 1.84589, 1
7, 1.37898, 1.8391, 1
8, 1.38445, 1.83811, 1
9, 1.38288, 1.83859, 1
10, 1.38688, 1.83808, 1
11, 1.38275, 1.84099, 1
12, 1.3832, 1.84467, 1
13, 1.38317, 1.8384, 1
14, 1.38662, 1.84115, 1
15, 1.38678, 1.83898, 1
16, 1.38704, 1.83766, 1
17, 1.3825, 1.84099, 1
18, 1.38253, 1.83562, 1
19, 1.38445, 1.84195, 1
20, 1.38643, 1.84304, 1
21, 1.384, 1.8384, 1
22, 1.38557, 1.83891, 1
23, 1.3783, 1.83635, 1
24, 1.38531, 1.83501, 1
25, 1.38234, 1.83571, 1
26, 1.3864, 1.83485, 1
27, 1.38246, 1.83696, 1
28, 1.37866, 1.83472, 1
29, 1.3824, 1.83475, 1
30, 1.38374, 1.83408, 1
31, 1.38045, 1.83706, 1
32, 1.38086, 1.83517, 1
33, 1.38214, 1.83667, 1
34, 1.37674, 1.84381, 1
35, 1.37834, 1.84067, 1
36, 1.38378, 1.83706, 1
37, 1.38035, 1.83498, 1
38, 1.38358, 1.83296, 1
39, 1.3865, 1.83706, 1
40, 1.38208, 1.83306, 1
41, 1.38378, 1.83558, 1
42, 1.37923, 1.83706, 1
43, 1.38298, 1.83501, 1
44, 1.3824, 1.83328, 1
45, 1.37968, 1.83501, 1
46, 1.3799, 1.83338, 1
47, 1.38074, 1.83478, 1
48, 1.3783, 1.83107, 1
49, 1.38416, 1.8391, 1
50, 1.3824, 1.83699, 1
51, 1.37805, 1.83261, 1
52, 1.39021, 1.83706, 1
53, 1.38842, 1.83453, 1
54, 1.5855, 1.83616, 1
55, 1.45408, 1.83414, 1
56, 1.44384, 1.83296, 1
57, 1.38086, 1.83558, 1
58, 1.38022, 1.83645, 1
59, 1.3824, 1.83501, 1
60, 1.38013, 1.8353, 1
61, 1.37808, 1.83536, 1
62, 1.38307, 1.83501, 1
63, 1.38006, 1.83779, 1
64, 1.38202, 1.90851, 1
65, 1.59027, 1.83699, 1
66, 1.37741, 1.83162, 1
67, 1.38054, 1.83501, 1
68, 1.59197, 1.83091, 1
69, 1.37917, 1.83434, 1
70, 1.58758, 1.83504, 1
71, 1.37981, 1.83181, 1
72, 1.38576, 1.83254, 1
73, 1.19834, 1.88624, 1
74, 1.20022, 1.88506, 1
75, 1.37994, 1.88838, 1
76, 1.37622, 1.89037, 1
77, 1.38112, 1.88557, 1
78, 1.37827, 1.88701, 1
79, 1.37766, 1.90026, 1
80, 1.37626, 1.88797, 1
81, 1.38096, 1.88547, 1
82, 1.38198, 1.88211, 1
83, 1.38016, 1.88826, 1
84, 1.37923, 1.88845, 1
85, 1.38445, 1.88205, 1
86, 1.38035, 1.88211, 1
87, 1.19968, 1.88448, 1
88, 1.20013, 1.88586, 1
89, 1.20013, 1.88362, 1
90, 1.37421, 1.88352, 1
