Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_Full_GI_-_128_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 2.38349, 0, 1
3, 1.61488, 1.84422, 1
4, 1.38854, 1.9071, 1
5, 1.37926, 2.08486, 1
6, 1.37933, 2.05152, 1
7, 1.56339, 1.8391, 1
8, 1.38186, 1.84109, 1
9, 1.38227, 1.83718, 1
10, 1.38614, 1.84093, 1
11, 1.38259, 1.83664, 1
12, 1.38474, 1.83706, 1
13, 1.3825, 1.84093, 1
14, 1.3824, 1.8391, 1
15, 1.384, 1.83587, 1
16, 1.38445, 1.83706, 1
17, 1.3824, 1.83779, 1
18, 1.38557, 1.84115, 1
19, 1.38259, 1.8503, 1
20, 1.38013, 1.83891, 1
21, 1.38464, 1.83747, 1
22, 1.37898, 1.83501, 1
23, 1.38605, 1.8391, 1
24, 1.38394, 1.83296, 1
25, 1.38035, 1.83501, 1
26, 1.38886, 1.83488, 1
27, 1.38099, 1.83341, 1
28, 1.38035, 1.83638, 1
29, 1.3824, 1.83734, 1
30, 1.38445, 1.83654, 1
31, 1.38202, 1.83597, 1
32, 1.3824, 1.84013, 1
33, 1.37709, 1.83539, 1
34, 1.38042, 1.83885, 1
35, 1.38035, 1.84298, 1
36, 1.38323, 1.83677, 1
37, 1.37706, 1.83408, 1
38, 1.3824, 1.83878, 1
39, 1.3824, 1.84115, 1
40, 1.38483, 1.83904, 1
41, 1.3824, 1.83661, 1
42, 1.38122, 1.83296, 1
43, 1.38211, 1.83501, 1
44, 1.38304, 1.83475, 1
45, 1.38278, 1.83629, 1
46, 1.38202, 1.83507, 1
47, 1.38058, 1.83466, 1
48, 1.38582, 1.8352, 1
49, 1.38278, 1.84403, 1
50, 1.38278, 1.8344, 1
51, 1.38429, 1.83706, 1
52, 1.37846, 1.83181, 1
53, 1.3833, 1.83642, 1
54, 1.38554, 1.83693, 1
55, 1.37907, 1.83456, 1
56, 1.38122, 1.83344, 1
57, 1.37773, 1.83581, 1
58, 1.37965, 1.83184, 1
59, 1.37888, 1.83674, 1
60, 1.38106, 1.83648, 1
61, 1.38445, 1.82752, 1
62, 1.38163, 1.83376, 1
63, 1.38445, 1.82966, 1
64, 1.45408, 1.8391, 1
65, 1.3809, 1.83706, 1
66, 1.38534, 1.82925, 1
67, 1.3824, 1.83597, 1
68, 1.38083, 1.83398, 1
69, 1.37699, 1.83296, 1
70, 1.3856, 1.83091, 1
71, 1.38189, 1.83296, 1
72, 1.5737, 1.83037, 1
73, 1.37856, 1.83347, 1
74, 1.3792, 1.8335, 1
75, 1.3807, 1.83661, 1
76, 1.38394, 1.83098, 1
77, 1.37693, 1.83357, 1
78, 1.38554, 1.83091, 1
79, 1.37846, 1.84394, 1
80, 1.38138, 1.83488, 1
81, 1.37843, 1.83706, 1
82, 1.38445, 1.83501, 1
83, 1.58397, 1.83405, 1
84, 1.3783, 1.83296, 1
85, 1.58442, 1.83501, 1
86, 1.3863, 1.83245, 1
87, 1.38035, 1.83341, 1
88, 1.38288, 1.8312, 1
89, 1.37651, 1.83411, 1
90, 1.38198, 1.8345, 1
