Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_Full_GI_-_128_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 2.18147, 0, 1
3, 1.64659, 1.84064, 1
4, 1.39469, 1.84858, 1
5, 1.38349, 2.08979, 1
6, 1.58042, 1.8432, 1
7, 1.38605, 1.8417, 1
8, 1.3865, 1.84186, 1
9, 1.3824, 1.84042, 1
10, 1.38445, 1.8399, 1
11, 1.38237, 1.83981, 1
12, 1.38074, 1.84173, 1
13, 1.38282, 1.84112, 1
14, 1.38275, 1.8432, 1
15, 1.38282, 1.83981, 1
16, 1.3849, 1.8391, 1
17, 1.3879, 1.84202, 1
18, 1.38435, 1.84192, 1
19, 1.38531, 1.84774, 1
20, 1.3865, 1.84678, 1
21, 1.3833, 1.8391, 1
22, 1.38378, 1.8391, 1
23, 1.37917, 1.84102, 1
24, 1.37926, 1.83501, 1
25, 1.3824, 1.83843, 1
26, 1.3824, 1.83594, 1
27, 1.3824, 1.83603, 1
28, 1.37808, 1.83869, 1
29, 1.38035, 1.84115, 1
30, 1.37795, 1.83437, 1
31, 1.38445, 1.84138, 1
32, 1.37904, 1.83603, 1
33, 1.37834, 1.83853, 1
34, 1.3865, 1.83706, 1
35, 1.38717, 1.8432, 1
36, 1.38605, 1.83869, 1
37, 1.3824, 1.83574, 1
38, 1.3824, 1.83574, 1
39, 1.38269, 1.83856, 1
40, 1.38669, 1.83485, 1
41, 1.38224, 1.83571, 1
42, 1.38662, 1.83798, 1
43, 1.59872, 1.8391, 1
44, 1.38509, 1.8376, 1
45, 1.38506, 1.8391, 1
46, 1.3865, 1.8391, 1
47, 1.38054, 1.83501, 1
48, 1.38064, 1.83501, 1
49, 1.3839, 1.83446, 1
50, 1.3824, 1.84115, 1
51, 1.38035, 1.83501, 1
52, 1.3824, 1.83136, 1
53, 1.38035, 1.89603, 1
54, 1.37818, 1.83706, 1
55, 1.38035, 1.83443, 1
56, 1.38445, 1.8391, 1
57, 1.38394, 1.8391, 1
58, 1.57286, 1.83501, 1
59, 1.3784, 1.83693, 1
60, 1.3783, 1.83632, 1
61, 1.37878, 1.8335, 1
62, 1.38192, 1.83501, 1
63, 1.3783, 1.8391, 1
64, 1.45814, 1.83706, 1
65, 1.38208, 1.83846, 1
66, 1.38179, 1.83562, 1
67, 1.38445, 1.83309, 1
68, 1.38429, 1.83683, 1
69, 1.37626, 1.83482, 1
70, 1.38035, 1.83296, 1
71, 1.37955, 1.83728, 1
72, 1.38557, 1.83584, 1
73, 1.37622, 1.83165, 1
74, 1.43898, 1.83104, 1
75, 1.38083, 1.83235, 1
76, 1.3897, 1.8345, 1
77, 1.57267, 1.83382, 1
78, 1.3824, 1.83078, 1
79, 1.37872, 1.8391, 1
80, 1.38186, 1.83811, 1
81, 1.37789, 1.83501, 1
82, 1.38035, 1.83254, 1
83, 1.3824, 1.83565, 1
84, 1.3865, 1.83411, 1
85, 1.38266, 1.83574, 1
86, 1.38445, 1.83706, 1
87, 1.37949, 1.83402, 1
88, 1.38246, 1.83347, 1
89, 1.38067, 1.83466, 1
90, 1.38358, 1.83296, 1
