Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_Full_GI_-_128_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 2.41238, 0, 1
3, 1.61405, 1.85152, 1
4, 1.20218, 1.85139, 1
5, 1.37786, 2.08301, 1
6, 1.57894, 1.84506, 1
7, 1.38515, 1.8391, 1
8, 1.3865, 1.84083, 1
9, 1.38307, 1.84125, 1
10, 1.38307, 1.84115, 1
11, 1.38458, 1.8391, 1
12, 1.38035, 1.84096, 1
13, 1.38406, 1.84115, 1
14, 1.3847, 1.84122, 1
15, 1.38275, 1.83866, 1
16, 1.38861, 1.8391, 1
17, 1.3824, 1.84099, 1
18, 1.38205, 1.83744, 1
19, 1.38227, 1.84147, 1
20, 1.38445, 1.83846, 1
21, 1.38358, 1.83491, 1
22, 1.3783, 1.84115, 1
23, 1.38224, 1.83594, 1
24, 1.38291, 1.83536, 1
25, 1.38346, 1.83501, 1
26, 1.3783, 1.83533, 1
27, 1.38272, 1.83709, 1
28, 1.38134, 1.83706, 1
29, 1.38035, 1.83706, 1
30, 1.37686, 1.83795, 1
31, 1.38262, 1.83706, 1
32, 1.38189, 1.83542, 1
33, 1.38368, 1.8399, 1
34, 1.3808, 1.8473, 1
35, 1.38256, 1.84115, 1
36, 1.37917, 1.83501, 1
37, 1.38387, 1.8391, 1
38, 1.37994, 1.83706, 1
39, 1.37779, 1.83485, 1
40, 1.38877, 1.83414, 1
41, 1.38131, 1.83606, 1
42, 1.38035, 1.83706, 1
43, 1.38246, 1.83475, 1
44, 1.38845, 1.8305, 1
45, 1.38445, 1.83264, 1
46, 1.38346, 1.83235, 1
47, 1.37827, 1.83501, 1
48, 1.37709, 1.83229, 1
49, 1.3808, 1.84061, 1
50, 1.3808, 1.83712, 1
51, 1.37933, 1.83728, 1
52, 1.38445, 1.82906, 1
53, 1.3807, 1.83248, 1
54, 1.37869, 1.83283, 1
55, 1.38365, 1.83296, 1
56, 1.38157, 1.8361, 1
57, 1.37997, 1.83648, 1
58, 1.37712, 1.83501, 1
59, 1.38051, 1.8367, 1
60, 1.45568, 1.83706, 1
61, 1.38445, 1.83869, 1
62, 1.38035, 1.83398, 1
63, 1.38266, 1.83683, 1
64, 1.20045, 1.89978, 1
65, 1.37827, 1.88925, 1
66, 1.3783, 1.8825, 1
67, 1.3824, 1.88826, 1
68, 1.38029, 1.89146, 1
69, 1.19949, 1.8881, 1
70, 1.20096, 1.89472, 1
71, 1.20179, 1.8903, 1
72, 1.38045, 1.88179, 1
73, 1.38134, 1.88605, 1
74, 1.38013, 1.88416, 1
75, 1.38166, 1.88611, 1
76, 1.38106, 1.88211, 1
77, 1.37632, 1.88794, 1
78, 1.37882, 1.88614, 1
79, 1.19965, 1.88826, 1
80, 1.19818, 1.8839, 1
81, 1.19834, 1.88717, 1
82, 1.19862, 1.88938, 1
83, 1.37891, 1.88211, 1
84, 1.37645, 1.88483, 1
85, 1.37856, 1.88464, 1
86, 1.3784, 1.88589, 1
87, 1.3783, 1.89024, 1
88, 1.38246, 1.8849, 1
89, 1.37514, 1.88653, 1
90, 1.37872, 1.88614, 1
