Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 0, 1
3, 0, 1.82525, 1
4, 0, 2.11142, 1
5, 0, 1.69136, 1
6, 0, 2.03997, 1
7, 0, 1.8369, 1
8, 0, 2.04928, 1
9, 0, 2.04547, 1
10, 0, 2.06419, 1
11, 0, 2.04358, 1
12, 0, 2.03782, 1
13, 0, 2.0432, 1
14, 0, 2.04595, 1
15, 0, 2.03997, 1
16, 0, 2.06317, 1
17, 0, 2.0439, 1
18, 0, 2.04554, 1
19, 0, 2.04595, 1
20, 0, 2.04595, 1
21, 0, 2.04374, 1
22, 0, 2.06019, 1
23, 0, 2.04083, 1
24, 0, 2.04186, 1
25, 0, 2.04429, 1
26, 0, 2.04733, 1
27, 0, 2.04186, 1
28, 0, 2.03651, 1
29, 0, 2.06272, 1
30, 0, 2.04051, 1
31, 0, 2.03869, 1
32, 0, 2.04189, 1
33, 0, 2.04016, 1
34, 0, 2.03731, 1
35, 0, 2.06221, 1
36, 0, 2.03696, 1
37, 0, 2.04464, 1
38, 0, 2.04592, 1
39, 0, 2.04595, 1
40, 0, 2.04394, 1
41, 0, 2.06234, 1
42, 0, 2.04221, 1
43, 0, 2.04723, 1
44, 0, 2.03862, 1
45, 0, 2.0384, 1
46, 0, 2.04141, 1
47, 0, 2.06653, 1
48, 0, 2.0369, 1
49, 0, 2.04234, 1
50, 0, 2.04211, 1
51, 0, 2.0425, 1
52, 0, 1.9456, 1
53, 0, 1.92275, 1
54, 0, 1.91789, 1
55, 0, 1.8905, 1
56, 0, 1.88282, 1
57, 0, 1.88163, 1
58, 0, 1.87834, 1
59, 0, 1.87789, 1
60, 0, 1.8815, 1
61, 0, 1.88294, 1
62, 0, 1.88416, 1
63, 0, 1.87366, 1
64, 0, 1.87638, 1
65, 0, 1.87734, 1
66, 0, 1.88006, 1
67, 0, 1.87693, 1
68, 0, 1.88006, 1
69, 0, 1.87597, 1
70, 0, 1.876, 1
71, 0, 1.87949, 1
72, 0, 1.87738, 1
73, 0, 1.87568, 1
74, 0, 1.87629, 1
75, 0, 1.87856, 1
76, 0, 1.87597, 1
77, 0, 1.88589, 1
78, 0, 1.88026, 1
79, 0, 1.88166, 1
80, 0, 1.87741, 1
81, 0, 1.87882, 1
82, 0, 1.87968, 1
83, 0, 1.87728, 1
84, 0, 1.8815, 1
85, 0, 1.87872, 1
86, 0, 1.88006, 1
87, 0, 1.87939, 1
88, 0, 1.87565, 1
89, 0, 1.87392, 1
90, 0, 1.87802, 1
91, 0, 1.87578, 1
92, 0, 1.87392, 1
93, 0, 1.87597, 1
94, 0, 1.87472, 1
95, 0, 1.87597, 1
96, 0, 1.87837, 1
97, 0, 1.87491, 1
98, 0, 1.87405, 1
99, 0, 1.87597, 1
100, 0, 1.87802, 1
101, 0, 1.87693, 1
102, 0, 1.87392, 1
103, 0, 1.87776, 1
104, 0, 1.87632, 1
105, 0, 1.87738, 1
106, 0, 1.87654, 1
107, 0, 1.87962, 1
108, 0, 1.87597, 1
109, 0, 1.87891, 1
110, 0, 1.87894, 1
