Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 1.8305, 1
3, 0, 1.8305, 1
4, 0, 1.88416, 1
5, 0, 1.69165, 1
6, 0, 2.0439, 1
7, 0, 2.05005, 1
8, 0, 2.05133, 1
9, 0, 2.04227, 1
10, 0, 2.04157, 1
11, 0, 2.07078, 1
12, 0, 2.04186, 1
13, 0, 2.04419, 1
14, 0, 2.04854, 1
15, 0, 2.04554, 1
16, 0, 2.04182, 1
17, 0, 2.06384, 1
18, 0, 2.04582, 1
19, 0, 2.04781, 1
20, 0, 2.04742, 1
21, 0, 2.04509, 1
22, 0, 2.04595, 1
23, 0, 2.06131, 1
24, 0, 2.03571, 1
25, 0, 2.04042, 1
26, 0, 2.0439, 1
27, 0, 2.03981, 1
28, 0, 2.04406, 1
29, 0, 2.06381, 1
30, 0, 2.04138, 1
31, 0, 2.04339, 1
32, 0, 2.04272, 1
33, 0, 2.03981, 1
34, 0, 2.04176, 1
35, 0, 2.05917, 1
36, 0, 2.03821, 1
37, 0, 2.04106, 1
38, 0, 2.03869, 1
39, 0, 2.03776, 1
40, 0, 2.04093, 1
41, 0, 2.0631, 1
42, 0, 2.03939, 1
43, 0, 2.03776, 1
44, 0, 2.04189, 1
45, 0, 2.04186, 1
46, 0, 2.04035, 1
47, 0, 2.06438, 1
48, 0, 2.03523, 1
49, 0, 2.03866, 1
50, 0, 2.03974, 1
51, 0, 2.04547, 1
52, 0, 2.04246, 1
53, 0, 2.06749, 1
54, 0, 1.95322, 1
55, 0, 1.93536, 1
56, 0, 1.92307, 1
57, 0, 1.88784, 1
58, 0, 1.88829, 1
59, 0, 1.88621, 1
60, 0, 1.88944, 1
61, 0, 1.88349, 1
62, 0, 1.88211, 1
63, 0, 1.88634, 1
64, 0, 1.88592, 1
65, 0, 1.8808, 1
66, 0, 1.87901, 1
67, 0, 1.88109, 1
68, 0, 1.88384, 1
69, 0, 1.87958, 1
70, 0, 1.87779, 1
71, 0, 1.87882, 1
72, 0, 1.88003, 1
73, 0, 1.88298, 1
74, 0, 1.82886, 1
75, 0, 1.88006, 1
76, 0, 1.8808, 1
77, 0, 1.87914, 1
78, 0, 1.87731, 1
79, 0, 1.88074, 1
80, 0, 1.88048, 1
81, 0, 1.87744, 1
82, 0, 1.87754, 1
83, 0, 1.88282, 1
84, 0, 1.88211, 1
85, 0, 1.88198, 1
86, 0, 1.87597, 1
87, 0, 1.87802, 1
88, 0, 1.87846, 1
89, 0, 1.88589, 1
90, 0, 1.88048, 1
91, 0, 1.88006, 1
92, 0, 1.8793, 1
93, 0, 1.88416, 1
94, 0, 1.88006, 1
95, 0, 1.88006, 1
96, 0, 1.87757, 1
97, 0, 1.88211, 1
98, 0, 1.88173, 1
99, 0, 1.8824, 1
100, 0, 1.8777, 1
101, 0, 1.88006, 1
102, 0, 1.8775, 1
103, 0, 1.88416, 1
104, 0, 1.88259, 1
105, 0, 1.88006, 1
106, 0, 1.87786, 1
107, 0, 1.87968, 1
108, 0, 1.87789, 1
109, 0, 1.88006, 1
110, 0, 1.8792, 1
