Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 0, 1
3, 0, 1.85411, 1
4, 0, 1.85411, 1
5, 0, 1.84605, 1
6, 0, 1.86227, 1
7, 0, 2.06029, 1
8, 0, 2.04493, 1
9, 0, 2.04342, 1
10, 0, 2.03981, 1
11, 0, 2.04659, 1
12, 0, 2.04752, 1
13, 0, 2.07421, 1
14, 0, 2.04554, 1
15, 0, 2.04666, 1
16, 0, 2.0439, 1
17, 0, 2.04378, 1
18, 0, 2.04186, 1
19, 0, 2.06493, 1
20, 0, 2.0439, 1
21, 0, 2.05005, 1
22, 0, 2.04406, 1
23, 0, 2.04742, 1
24, 0, 2.04589, 1
25, 0, 2.06909, 1
26, 0, 2.0521, 1
27, 0, 2.04701, 1
28, 0, 2.04522, 1
29, 0, 2.04595, 1
30, 0, 2.048, 1
31, 0, 2.06723, 1
32, 0, 2.03571, 1
33, 0, 2.03824, 1
34, 0, 2.03366, 1
35, 0, 2.03571, 1
36, 0, 2.04186, 1
37, 0, 2.05824, 1
38, 0, 2.03901, 1
39, 0, 2.03776, 1
40, 0, 2.03674, 1
41, 0, 2.03629, 1
42, 0, 2.03776, 1
43, 0, 2.06397, 1
44, 0, 2.03539, 1
45, 0, 2.03981, 1
46, 0, 2.04086, 1
47, 0, 2.03616, 1
48, 0, 2.0439, 1
49, 0, 2.06125, 1
50, 0, 2.03981, 1
51, 0, 2.04186, 1
52, 0, 2.03373, 1
53, 0, 2.03981, 1
54, 0, 2.03987, 1
55, 0, 2.06048, 1
56, 0, 2.03776, 1
57, 0, 2.03981, 1
58, 0, 2.03638, 1
59, 0, 2.03392, 1
60, 0, 2.03981, 1
61, 0, 2.05478, 1
62, 0, 2.03571, 1
63, 0, 1.93398, 1
64, 0, 1.91571, 1
65, 0, 1.91248, 1
66, 0, 1.88416, 1
67, 0, 1.88058, 1
68, 0, 1.87405, 1
69, 0, 1.89235, 1
70, 0, 1.88006, 1
71, 0, 1.87933, 1
72, 0, 1.88726, 1
73, 0, 1.8943, 1
74, 0, 1.88416, 1
75, 0, 1.88394, 1
76, 0, 1.88294, 1
77, 0, 1.88416, 1
78, 0, 1.88115, 1
79, 0, 1.8809, 1
80, 0, 1.87802, 1
81, 0, 1.87606, 1
82, 0, 1.87642, 1
83, 0, 1.87718, 1
84, 0, 1.87686, 1
85, 0, 1.87811, 1
86, 0, 1.87635, 1
87, 0, 1.87597, 1
88, 0, 1.87814, 1
89, 0, 1.88115, 1
90, 0, 1.87597, 1
91, 0, 1.87597, 1
92, 0, 1.8777, 1
93, 0, 1.88234, 1
94, 0, 1.87824, 1
95, 0, 1.87994, 1
96, 0, 1.87827, 1
97, 0, 1.88416, 1
98, 0, 1.87597, 1
99, 0, 1.88006, 1
100, 0, 1.87571, 1
101, 0, 1.87664, 1
102, 0, 1.87686, 1
103, 0, 1.88006, 1
104, 0, 1.88058, 1
105, 0, 1.8808, 1
106, 0, 1.8817, 1
107, 0, 1.87632, 1
108, 0, 1.87597, 1
109, 0, 1.87802, 1
110, 0, 1.87802, 1
