Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 0, 1
3, 0, 1.68355, 1
4, 0, 1.83008, 1
5, 0, 1.84064, 1
6, 0, 1.84, 1
7, 0, 1.84547, 1
8, 0, 2.0521, 1
9, 0, 2.04973, 1
10, 0, 2.04611, 1
11, 0, 2.04253, 1
12, 0, 2.07235, 1
13, 0, 2.04582, 1
14, 0, 2.04387, 1
15, 0, 2.04419, 1
16, 0, 2.04371, 1
17, 0, 2.04256, 1
18, 0, 2.06643, 1
19, 0, 2.04493, 1
20, 0, 2.0424, 1
21, 0, 2.04349, 1
22, 0, 2.04592, 1
23, 0, 2.04643, 1
24, 0, 2.0584, 1
25, 0, 2.04099, 1
26, 0, 2.03571, 1
27, 0, 2.03709, 1
28, 0, 2.03731, 1
29, 0, 2.03981, 1
30, 0, 2.05808, 1
31, 0, 2.03923, 1
32, 0, 2.04496, 1
33, 0, 2.04259, 1
34, 0, 2.04221, 1
35, 0, 2.03782, 1
36, 0, 1.83082, 1
37, 0, 2.0527, 1
38, 0, 2.04595, 1
39, 0, 2.04141, 1
40, 0, 2.03978, 1
41, 0, 2.03776, 1
42, 0, 2.05773, 1
43, 0, 2.03789, 1
44, 0, 2.03776, 1
45, 0, 2.03776, 1
46, 0, 2.0359, 1
47, 0, 2.04186, 1
48, 0, 2.05862, 1
49, 0, 2.04141, 1
50, 0, 2.03843, 1
51, 0, 2.04026, 1
52, 0, 2.03853, 1
53, 0, 2.03776, 1
54, 0, 1.96173, 1
55, 0, 1.91987, 1
56, 0, 1.91648, 1
57, 0, 1.87888, 1
58, 0, 1.87597, 1
59, 0, 1.87699, 1
60, 0, 1.88874, 1
61, 0, 1.88186, 1
62, 0, 1.88109, 1
63, 0, 1.89008, 1
64, 0, 1.892, 1
65, 0, 1.87802, 1
66, 0, 1.88954, 1
67, 0, 1.88128, 1
68, 0, 1.87952, 1
69, 0, 1.87603, 1
70, 0, 1.88666, 1
71, 0, 1.88006, 1
72, 0, 1.88621, 1
73, 0, 1.87686, 1
74, 0, 1.88019, 1
75, 0, 1.87766, 1
76, 0, 1.88826, 1
77, 0, 1.88256, 1
78, 0, 1.87859, 1
79, 0, 1.87654, 1
80, 0, 1.87702, 1
81, 0, 1.87664, 1
82, 0, 1.88224, 1
83, 0, 1.87952, 1
84, 0, 1.87802, 1
85, 0, 1.87802, 1
86, 0, 1.87635, 1
87, 0, 1.87782, 1
88, 0, 1.88096, 1
89, 0, 1.87811, 1
90, 0, 1.87706, 1
91, 0, 1.88211, 1
92, 0, 1.88256, 1
93, 0, 1.87757, 1
94, 0, 1.88758, 1
95, 0, 1.87824, 1
96, 0, 1.87523, 1
97, 0, 1.88211, 1
98, 0, 1.88621, 1
99, 0, 1.88598, 1
100, 0, 1.88323, 1
101, 0, 1.88006, 1
102, 0, 1.88461, 1
103, 0, 1.88122, 1
104, 0, 1.88214, 1
105, 0, 1.87709, 1
106, 0, 1.87872, 1
107, 0, 1.87808, 1
108, 0, 1.89075, 1
109, 0, 1.87946, 1
110, 0, 1.88163, 1
