Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 0, 1
3, 0, 1.69382, 1
4, 0, 1.82714, 1
5, 0, 1.93946, 1
6, 0, 1.86192, 1
7, 0, 2.05642, 1
8, 0, 2.04198, 1
9, 0, 2.03962, 1
10, 0, 2.04621, 1
11, 0, 2.0439, 1
12, 0, 2.0697, 1
13, 0, 2.04352, 1
14, 0, 2.04378, 1
15, 0, 2.04186, 1
16, 0, 2.04288, 1
17, 0, 2.03875, 1
18, 0, 2.06234, 1
19, 0, 2.04173, 1
20, 0, 2.04342, 1
21, 0, 2.0409, 1
22, 0, 2.0432, 1
23, 0, 2.04365, 1
24, 0, 2.0449, 1
25, 0, 2.06675, 1
26, 0, 2.05773, 1
27, 0, 2.06019, 1
28, 0, 2.05619, 1
29, 0, 2.05824, 1
30, 0, 2.05302, 1
31, 0, 2.06234, 1
32, 0, 2.0439, 1
33, 0, 2.03594, 1
34, 0, 2.04019, 1
35, 0, 2.03776, 1
36, 0, 2.03629, 1
37, 0, 2.05539, 1
38, 0, 2.03571, 1
39, 0, 2.03571, 1
40, 0, 2.03619, 1
41, 0, 2.03786, 1
42, 0, 2.03658, 1
43, 0, 2.03622, 1
44, 0, 2.0641, 1
45, 0, 2.03952, 1
46, 0, 2.03459, 1
47, 0, 2.04426, 1
48, 0, 2.04192, 1
49, 0, 2.03456, 1
50, 0, 2.06432, 1
51, 0, 2.04083, 1
52, 0, 2.04317, 1
53, 0, 2.04723, 1
54, 0, 2.03904, 1
55, 0, 2.04166, 1
56, 0, 2.03981, 1
57, 0, 2.06234, 1
58, 0, 2.03981, 1
59, 0, 2.03907, 1
60, 0, 2.04342, 1
61, 0, 2.04512, 1
62, 0, 2.04595, 1
63, 0, 2.06211, 1
64, 0, 1.93533, 1
65, 0, 1.91875, 1
66, 0, 1.92394, 1
67, 0, 1.88576, 1
68, 0, 1.88125, 1
69, 0, 1.8775, 1
70, 0, 1.87978, 1
71, 0, 1.88173, 1
72, 0, 1.88051, 1
73, 0, 1.88426, 1
74, 0, 1.88416, 1
75, 0, 1.88032, 1
76, 0, 1.87878, 1
77, 0, 1.87792, 1
78, 0, 1.8775, 1
79, 0, 1.87834, 1
80, 0, 1.88019, 1
81, 0, 1.87824, 1
82, 0, 1.87782, 1
83, 0, 1.8791, 1
84, 0, 1.87843, 1
85, 0, 1.88083, 1
86, 0, 1.88931, 1
87, 0, 1.87872, 1
88, 0, 1.87974, 1
89, 0, 1.88006, 1
90, 0, 1.87763, 1
91, 0, 1.87942, 1
92, 0, 1.88275, 1
93, 0, 1.88134, 1
94, 0, 1.88086, 1
95, 0, 1.87597, 1
96, 0, 1.88074, 1
97, 0, 1.88006, 1
98, 0, 1.88048, 1
99, 0, 1.88045, 1
100, 0, 1.87645, 1
101, 0, 1.87942, 1
102, 0, 1.87603, 1
103, 0, 1.87802, 1
104, 0, 1.8799, 1
105, 0, 1.87962, 1
106, 0, 1.88006, 1
107, 0, 1.87674, 1
108, 0, 1.87981, 1
109, 0, 1.88054, 1
110, 0, 1.8793, 1
