Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 1.91869, 1
3, 0, 1.83296, 1
4, 0, 1.83296, 1
5, 0, 1.84138, 1
6, 0, 1.86163, 1
7, 0, 1.83757, 1
8, 0, 2.05824, 1
9, 0, 2.05469, 1
10, 0, 2.04925, 1
11, 0, 2.0673, 1
12, 0, 2.04186, 1
13, 0, 2.04042, 1
14, 0, 2.04154, 1
15, 0, 2.04608, 1
16, 0, 2.04419, 1
17, 0, 2.0631, 1
18, 0, 2.04464, 1
19, 0, 2.04557, 1
20, 0, 2.04048, 1
21, 0, 2.0439, 1
22, 0, 2.03776, 1
23, 0, 2.05635, 1
24, 0, 2.03981, 1
25, 0, 2.03773, 1
26, 0, 2.0375, 1
27, 0, 2.03571, 1
28, 0, 2.03571, 1
29, 0, 2.0576, 1
30, 0, 2.03981, 1
31, 0, 2.0439, 1
32, 0, 2.03597, 1
33, 0, 2.03981, 1
34, 0, 2.03962, 1
35, 0, 2.05619, 1
36, 0, 2.03942, 1
37, 0, 2.03773, 1
38, 0, 2.03981, 1
39, 0, 2.04598, 1
40, 0, 2.04198, 1
41, 0, 2.06211, 1
42, 0, 2.03843, 1
43, 0, 2.04429, 1
44, 0, 2.03789, 1
45, 0, 2.03955, 1
46, 0, 2.03776, 1
47, 0, 1.82848, 1
48, 0, 2.05382, 1
49, 0, 2.04669, 1
50, 0, 2.04285, 1
51, 0, 2.04083, 1
52, 0, 1.93878, 1
53, 0, 1.91789, 1
54, 0, 1.91222, 1
55, 0, 1.88502, 1
56, 0, 1.88003, 1
57, 0, 1.8785, 1
58, 0, 1.87901, 1
59, 0, 1.87798, 1
60, 0, 1.87661, 1
61, 0, 1.88621, 1
62, 0, 1.88435, 1
63, 0, 1.88, 1
64, 0, 1.87603, 1
65, 0, 1.87958, 1
66, 0, 1.88454, 1
67, 0, 1.88611, 1
68, 0, 1.87923, 1
69, 0, 1.88621, 1
70, 0, 1.87802, 1
71, 0, 1.87942, 1
72, 0, 1.88138, 1
73, 0, 1.8903, 1
74, 0, 1.8759, 1
75, 0, 1.8785, 1
76, 0, 1.87597, 1
77, 0, 1.8864, 1
78, 0, 1.88109, 1
79, 0, 1.88115, 1
80, 0, 1.87776, 1
81, 0, 1.88006, 1
82, 0, 1.87779, 1
83, 0, 1.87597, 1
84, 0, 1.8815, 1
85, 0, 1.88362, 1
86, 0, 1.87683, 1
87, 0, 1.87827, 1
88, 0, 1.87597, 1
89, 0, 1.88704, 1
90, 0, 1.87802, 1
91, 0, 1.88006, 1
92, 0, 1.87706, 1
93, 0, 1.87837, 1
94, 0, 1.87811, 1
95, 0, 1.88006, 1
96, 0, 1.87971, 1
97, 0, 1.87597, 1
98, 0, 1.87802, 1
99, 0, 1.88246, 1
100, 0, 1.87971, 1
101, 0, 1.87901, 1
102, 0, 1.87802, 1
103, 0, 1.89206, 1
104, 0, 1.88006, 1
105, 0, 1.88253, 1
106, 0, 1.88109, 1
107, 0, 1.8903, 1
108, 0, 1.87792, 1
109, 0, 1.88826, 1
110, 0, 1.8863, 1
