Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 0, 1
3, 0, 1.8631, 1
4, 0, 1.82272, 1
5, 0, 1.85667, 1
6, 0, 2.03162, 1
7, 0, 1.81901, 1
8, 0, 2.04186, 1
9, 0, 2.03571, 1
10, 0, 2.05008, 1
11, 0, 2.02794, 1
12, 0, 2.02957, 1
13, 0, 2.02704, 1
14, 0, 2.02819, 1
15, 0, 2.03187, 1
16, 0, 1.67526, 1
17, 0, 2.02752, 1
18, 0, 2.02752, 1
19, 0, 2.02518, 1
20, 0, 2.0288, 1
21, 0, 2.02752, 1
22, 0, 2.02957, 1
23, 0, 2.0439, 1
24, 0, 2.0215, 1
25, 0, 2.02109, 1
26, 0, 2.02518, 1
27, 0, 2.02534, 1
28, 0, 2.02502, 1
29, 0, 2.04637, 1
30, 0, 2.02352, 1
31, 0, 2.0233, 1
32, 0, 2.02547, 1
33, 0, 2.028, 1
34, 0, 2.02342, 1
35, 0, 2.04595, 1
36, 0, 2.02413, 1
37, 0, 2.02957, 1
38, 0, 2.02877, 1
39, 0, 2.02154, 1
40, 0, 2.02365, 1
41, 0, 2.04995, 1
42, 0, 2.02771, 1
43, 0, 2.02342, 1
44, 0, 2.02374, 1
45, 0, 2.02787, 1
46, 0, 2.01936, 1
47, 0, 2.04586, 1
48, 0, 2.02285, 1
49, 0, 2.02547, 1
50, 0, 2.02547, 1
51, 0, 2.02643, 1
52, 0, 2.0216, 1
53, 0, 1.9343, 1
54, 0, 1.90502, 1
55, 0, 1.91136, 1
56, 0, 1.88227, 1
57, 0, 1.88006, 1
58, 0, 1.86067, 1
59, 0, 1.87597, 1
60, 0, 1.86781, 1
61, 0, 1.86368, 1
62, 0, 1.87347, 1
63, 0, 1.88134, 1
64, 0, 1.87203, 1
65, 0, 1.86579, 1
66, 0, 1.86368, 1
67, 0, 1.86496, 1
68, 0, 1.8679, 1
69, 0, 1.87613, 1
70, 0, 1.86547, 1
71, 0, 1.864, 1
72, 0, 1.86467, 1
73, 0, 1.86794, 1
74, 0, 1.87018, 1
75, 0, 1.87597, 1
76, 0, 1.86518, 1
77, 0, 1.86701, 1
78, 0, 1.86368, 1
79, 0, 1.86982, 1
80, 0, 1.86573, 1
81, 0, 1.87005, 1
82, 0, 1.86368, 1
83, 0, 1.86778, 1
84, 0, 1.86442, 1
85, 0, 1.86394, 1
86, 0, 1.86368, 1
87, 0, 1.86938, 1
88, 0, 1.86573, 1
89, 0, 1.86307, 1
90, 0, 1.87238, 1
91, 0, 1.87978, 1
92, 0, 1.87005, 1
93, 0, 1.86512, 1
94, 0, 1.86195, 1
95, 0, 1.86406, 1
96, 0, 1.86627, 1
97, 0, 1.87456, 1
98, 0, 1.8656, 1
99, 0, 1.8665, 1
100, 0, 1.86714, 1
101, 0, 1.87117, 1
102, 0, 1.86547, 1
103, 0, 1.86778, 1
104, 0, 1.868, 1
105, 0, 1.86982, 1
106, 0, 1.86762, 1
107, 0, 1.86397, 1
108, 0, 1.86314, 1
109, 0, 1.86976, 1
110, 0, 1.86198, 1
