Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 0, 1
3, 0, 1.68925, 1
4, 0, 1.84525, 1
5, 0, 1.6911, 1
6, 0, 2.06848, 1
7, 0, 2.04349, 1
8, 0, 2.04922, 1
9, 0, 2.04381, 1
10, 0, 2.04186, 1
11, 0, 2.07456, 1
12, 0, 2.04752, 1
13, 0, 2.04102, 1
14, 0, 2.0439, 1
15, 0, 2.04595, 1
16, 0, 2.04022, 1
17, 0, 2.06842, 1
18, 0, 2.0439, 1
19, 0, 2.04413, 1
20, 0, 2.048, 1
21, 0, 2.04467, 1
22, 0, 2.04586, 1
23, 0, 2.06723, 1
24, 0, 2.04186, 1
25, 0, 2.03981, 1
26, 0, 2.0417, 1
27, 0, 2.03981, 1
28, 0, 2.03776, 1
29, 0, 2.06202, 1
30, 0, 2.04192, 1
31, 0, 2.0375, 1
32, 0, 2.04477, 1
33, 0, 2.0377, 1
34, 0, 2.04067, 1
35, 0, 2.06438, 1
36, 0, 2.0391, 1
37, 0, 2.0439, 1
38, 0, 2.04112, 1
39, 0, 2.04528, 1
40, 0, 2.0407, 1
41, 0, 2.06438, 1
42, 0, 2.04054, 1
43, 0, 2.04678, 1
44, 0, 2.04525, 1
45, 0, 2.03965, 1
46, 0, 2.03866, 1
47, 0, 2.06656, 1
48, 0, 2.04186, 1
49, 0, 2.03981, 1
50, 0, 2.04006, 1
51, 0, 2.03674, 1
52, 0, 2.03936, 1
53, 0, 2.06438, 1
54, 0, 2.03766, 1
55, 0, 1.93674, 1
56, 0, 1.91594, 1
57, 0, 1.9151, 1
58, 0, 1.88269, 1
59, 0, 1.88416, 1
60, 0, 1.88006, 1
61, 0, 1.89408, 1
62, 0, 1.8903, 1
63, 0, 1.8841, 1
64, 0, 1.89168, 1
65, 0, 1.8944, 1
66, 0, 1.8857, 1
67, 0, 1.88106, 1
68, 0, 1.88144, 1
69, 0, 1.88006, 1
70, 0, 1.88176, 1
71, 0, 1.87802, 1
72, 0, 1.87677, 1
73, 0, 1.88378, 1
74, 0, 1.87997, 1
75, 0, 1.88288, 1
76, 0, 1.87597, 1
77, 0, 1.87744, 1
78, 0, 1.87757, 1
79, 0, 1.884, 1
80, 0, 1.87968, 1
81, 0, 1.87987, 1
82, 0, 1.87843, 1
83, 0, 1.87798, 1
84, 0, 1.87974, 1
85, 0, 1.87712, 1
86, 0, 1.87827, 1
87, 0, 1.88218, 1
88, 0, 1.87987, 1
89, 0, 1.87968, 1
90, 0, 1.87802, 1
91, 0, 1.88112, 1
92, 0, 1.88227, 1
93, 0, 1.88019, 1
94, 0, 1.8783, 1
95, 0, 1.87981, 1
96, 0, 1.87827, 1
97, 0, 1.87763, 1
98, 0, 1.88202, 1
99, 0, 1.88208, 1
100, 0, 1.88083, 1
101, 0, 1.88099, 1
102, 0, 1.87802, 1
103, 0, 1.88006, 1
104, 0, 1.88211, 1
105, 0, 1.88006, 1
106, 0, 1.88211, 1
107, 0, 1.88003, 1
108, 0, 1.87725, 1
109, 0, 1.88102, 1
110, 0, 1.88243, 1
