Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 0, 1
3, 0, 1.82621, 1
4, 0, 1.90669, 1
5, 0, 1.69574, 1
6, 0, 2.05206, 1
7, 0, 1.69123, 1
8, 0, 1.69315, 1
9, 0, 2.0439, 1
10, 0, 1.6896, 1
11, 0, 2.0439, 1
12, 0, 2.05053, 1
13, 0, 2.04237, 1
14, 0, 2.04381, 1
15, 0, 2.0439, 1
16, 0, 2.06848, 1
17, 0, 2.04339, 1
18, 0, 2.04538, 1
19, 0, 2.04627, 1
20, 0, 2.05363, 1
21, 0, 2.04013, 1
22, 0, 2.05869, 1
23, 0, 2.04282, 1
24, 0, 2.04634, 1
25, 0, 2.04093, 1
26, 0, 2.0408, 1
27, 0, 2.04029, 1
28, 0, 2.06643, 1
29, 0, 2.04595, 1
30, 0, 2.03949, 1
31, 0, 2.0408, 1
32, 0, 2.04186, 1
33, 0, 2.03933, 1
34, 0, 2.06579, 1
35, 0, 2.04515, 1
36, 0, 2.04125, 1
37, 0, 2.04134, 1
38, 0, 2.04176, 1
39, 0, 2.04022, 1
40, 0, 1.82893, 1
41, 0, 2.05261, 1
42, 0, 2.04595, 1
43, 0, 2.03981, 1
44, 0, 2.0377, 1
45, 0, 2.03821, 1
46, 0, 2.05846, 1
47, 0, 2.03981, 1
48, 0, 2.04154, 1
49, 0, 2.04109, 1
50, 0, 1.93331, 1
51, 0, 1.91725, 1
52, 0, 1.91472, 1
53, 0, 1.88006, 1
54, 0, 1.8793, 1
55, 0, 1.88006, 1
56, 0, 1.88966, 1
57, 0, 1.88442, 1
58, 0, 1.88006, 1
59, 0, 1.88704, 1
60, 0, 1.89466, 1
61, 0, 1.88301, 1
62, 0, 1.88746, 1
63, 0, 1.88, 1
64, 0, 1.87802, 1
65, 0, 1.88006, 1
66, 0, 1.88595, 1
67, 0, 1.88006, 1
68, 0, 1.88515, 1
69, 0, 1.87872, 1
70, 0, 1.88064, 1
71, 0, 1.88067, 1
72, 0, 1.88826, 1
73, 0, 1.87802, 1
74, 0, 1.88003, 1
75, 0, 1.8784, 1
76, 0, 1.88403, 1
77, 0, 1.88006, 1
78, 0, 1.88739, 1
79, 0, 1.88061, 1
80, 0, 1.87968, 1
81, 0, 1.87482, 1
82, 0, 1.88675, 1
83, 0, 1.87808, 1
84, 0, 1.87846, 1
85, 0, 1.88006, 1
86, 0, 1.88093, 1
87, 0, 1.88006, 1
88, 0, 1.88211, 1
89, 0, 1.87984, 1
90, 0, 1.88, 1
91, 0, 1.88195, 1
92, 0, 1.88109, 1
93, 0, 1.87981, 1
94, 0, 1.88211, 1
95, 0, 1.88211, 1
96, 0, 1.88006, 1
97, 0, 1.88045, 1
98, 0, 1.88416, 1
99, 0, 1.88006, 1
100, 0, 1.8839, 1
101, 0, 1.88157, 1
102, 0, 1.88211, 1
103, 0, 1.88202, 1
104, 0, 1.88006, 1
105, 0, 1.88186, 1
106, 0, 1.88234, 1
107, 0, 1.87888, 1
108, 0, 1.88211, 1
109, 0, 1.87802, 1
110, 0, 1.87872, 1
