Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 1.84611, 1
3, 0, 1.84611, 1
4, 0, 1.87936, 1
5, 0, 1.69821, 1
6, 0, 1.84234, 1
7, 0, 2.05398, 1
8, 0, 2.04234, 1
9, 0, 2.04205, 1
10, 0, 2.06253, 1
11, 0, 2.04013, 1
12, 0, 2.04224, 1
13, 0, 2.04192, 1
14, 0, 2.04109, 1
15, 0, 2.04096, 1
16, 0, 2.0424, 1
17, 0, 2.06419, 1
18, 0, 2.04224, 1
19, 0, 2.0457, 1
20, 0, 2.04797, 1
21, 0, 2.04208, 1
22, 0, 2.04496, 1
23, 0, 2.05917, 1
24, 0, 2.03632, 1
25, 0, 2.04675, 1
26, 0, 2.03626, 1
27, 0, 2.03952, 1
28, 0, 2.03981, 1
29, 0, 2.06365, 1
30, 0, 2.03802, 1
31, 0, 2.04394, 1
32, 0, 2.03949, 1
33, 0, 2.04186, 1
34, 0, 2.04032, 1
35, 0, 1.68346, 1
36, 0, 2.04179, 1
37, 0, 2.04362, 1
38, 0, 2.03584, 1
39, 0, 2.03526, 1
40, 0, 2.03712, 1
41, 0, 2.05619, 1
42, 0, 2.0343, 1
43, 0, 2.04202, 1
44, 0, 2.03984, 1
45, 0, 2.03997, 1
46, 0, 2.03894, 1
47, 0, 2.05693, 1
48, 0, 2.04115, 1
49, 0, 2.04147, 1
50, 0, 2.04038, 1
51, 0, 2.03571, 1
52, 0, 2.04019, 1
53, 0, 1.95338, 1
54, 0, 1.91494, 1
55, 0, 1.91738, 1
56, 0, 1.88621, 1
57, 0, 1.8896, 1
58, 0, 1.87802, 1
59, 0, 1.88179, 1
60, 0, 1.87674, 1
61, 0, 1.88246, 1
62, 0, 1.88784, 1
63, 0, 1.88429, 1
64, 0, 1.87843, 1
65, 0, 1.88416, 1
66, 0, 1.88006, 1
67, 0, 1.87987, 1
68, 0, 1.88022, 1
69, 0, 1.88349, 1
70, 0, 1.88198, 1
71, 0, 1.87942, 1
72, 0, 1.87469, 1
73, 0, 1.8839, 1
74, 0, 1.87581, 1
75, 0, 1.88416, 1
76, 0, 1.87802, 1
77, 0, 1.87597, 1
78, 0, 1.87619, 1
79, 0, 1.88048, 1
80, 0, 1.87482, 1
81, 0, 1.88627, 1
82, 0, 1.87802, 1
83, 0, 1.87766, 1
84, 0, 1.87802, 1
85, 0, 1.88371, 1
86, 0, 1.87747, 1
87, 0, 1.87805, 1
88, 0, 1.87802, 1
89, 0, 1.88416, 1
90, 0, 1.87773, 1
91, 0, 1.88886, 1
92, 0, 1.88003, 1
93, 0, 1.88221, 1
94, 0, 1.8792, 1
95, 0, 1.88819, 1
96, 0, 1.87571, 1
97, 0, 1.88211, 1
98, 0, 1.87622, 1
99, 0, 1.88342, 1
100, 0, 1.87571, 1
101, 0, 1.87987, 1
102, 0, 1.8759, 1
103, 0, 1.87984, 1
104, 0, 1.87808, 1
105, 0, 1.87632, 1
106, 0, 1.87677, 1
107, 0, 1.88176, 1
108, 0, 1.87699, 1
109, 0, 1.87821, 1
110, 0, 1.88006, 1
