Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 1.69213, 1
3, 0, 1.69213, 1
4, 0, 1.84237, 1
5, 0, 1.68963, 1
6, 0, 2.04726, 1
7, 0, 1.83594, 1
8, 0, 2.048, 1
9, 0, 2.06438, 1
10, 0, 2.04438, 1
11, 0, 2.0463, 1
12, 0, 2.04301, 1
13, 0, 2.04509, 1
14, 0, 2.04173, 1
15, 0, 2.06294, 1
16, 0, 2.04326, 1
17, 0, 2.04141, 1
18, 0, 2.04243, 1
19, 0, 2.04426, 1
20, 0, 2.05312, 1
21, 0, 2.06438, 1
22, 0, 2.04006, 1
23, 0, 2.04045, 1
24, 0, 2.03981, 1
25, 0, 2.04528, 1
26, 0, 2.04362, 1
27, 0, 2.04336, 1
28, 0, 2.06045, 1
29, 0, 2.03955, 1
30, 0, 2.03981, 1
31, 0, 2.04099, 1
32, 0, 2.04256, 1
33, 0, 2.03843, 1
34, 0, 2.05885, 1
35, 0, 2.04038, 1
36, 0, 2.04173, 1
37, 0, 2.04186, 1
38, 0, 2.03715, 1
39, 0, 2.03626, 1
40, 0, 2.05619, 1
41, 0, 2.03776, 1
42, 0, 2.04029, 1
43, 0, 2.03837, 1
44, 0, 2.0409, 1
45, 0, 2.03981, 1
46, 0, 2.06234, 1
47, 0, 2.03792, 1
48, 0, 2.03776, 1
49, 0, 2.03997, 1
50, 0, 2.03776, 1
51, 0, 2.04022, 1
52, 0, 2.05824, 1
53, 0, 2.04013, 1
54, 0, 2.03613, 1
55, 0, 2.04595, 1
56, 0, 2.03968, 1
57, 0, 2.03776, 1
58, 0, 2.06122, 1
59, 0, 1.92717, 1
60, 0, 1.9128, 1
61, 0, 1.91578, 1
62, 0, 1.87821, 1
63, 0, 1.88211, 1
64, 0, 1.8823, 1
65, 0, 1.88445, 1
66, 0, 1.8888, 1
67, 0, 1.87933, 1
68, 0, 1.8903, 1
69, 0, 1.88237, 1
70, 0, 1.87795, 1
71, 0, 1.87837, 1
72, 0, 1.88669, 1
73, 0, 1.87802, 1
74, 0, 1.8809, 1
75, 0, 1.87677, 1
76, 0, 1.88266, 1
77, 0, 1.88006, 1
78, 0, 1.88211, 1
79, 0, 1.88304, 1
80, 0, 1.88275, 1
81, 0, 1.88621, 1
82, 0, 1.89005, 1
83, 0, 1.88416, 1
84, 0, 1.88224, 1
85, 0, 1.888, 1
86, 0, 1.88538, 1
87, 0, 1.88826, 1
88, 0, 1.8801, 1
89, 0, 1.88528, 1
90, 0, 1.87962, 1
91, 0, 1.87968, 1
92, 0, 1.88211, 1
93, 0, 1.87802, 1
94, 0, 1.87869, 1
95, 0, 1.88483, 1
96, 0, 1.88387, 1
97, 0, 1.8809, 1
98, 0, 1.87802, 1
99, 0, 1.8823, 1
100, 0, 1.88762, 1
101, 0, 1.88211, 1
102, 0, 1.88211, 1
103, 0, 1.88182, 1
104, 0, 1.87802, 1
105, 0, 1.87917, 1
106, 0, 1.88211, 1
107, 0, 1.88006, 1
108, 0, 1.87792, 1
109, 0, 1.87616, 1
110, 0, 1.88205, 1
