Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 1.69046, 1
3, 0, 1.69046, 1
4, 0, 1.84147, 1
5, 0, 1.69133, 1
6, 0, 1.84874, 1
7, 0, 1.84054, 1
8, 0, 2.05357, 1
9, 0, 2.04531, 1
10, 0, 2.07834, 1
11, 0, 2.04797, 1
12, 0, 2.04144, 1
13, 0, 2.04, 1
14, 0, 2.0439, 1
15, 0, 2.04342, 1
16, 0, 2.06438, 1
17, 0, 2.03776, 1
18, 0, 2.04595, 1
19, 0, 2.04637, 1
20, 0, 2.04454, 1
21, 0, 2.04602, 1
22, 0, 2.06675, 1
23, 0, 2.04413, 1
24, 0, 2.03578, 1
25, 0, 2.04512, 1
26, 0, 2.03571, 1
27, 0, 2.0377, 1
28, 0, 2.05757, 1
29, 0, 2.03971, 1
30, 0, 2.03702, 1
31, 0, 2.03638, 1
32, 0, 2.03722, 1
33, 0, 2.04077, 1
34, 0, 2.06643, 1
35, 0, 2.03674, 1
36, 0, 2.04134, 1
37, 0, 2.0377, 1
38, 0, 2.0391, 1
39, 0, 2.03482, 1
40, 0, 2.06115, 1
41, 0, 2.0432, 1
42, 0, 2.04022, 1
43, 0, 2.044, 1
44, 0, 2.04093, 1
45, 0, 2.04083, 1
46, 0, 2.05712, 1
47, 0, 2.0439, 1
48, 0, 2.03981, 1
49, 0, 2.04813, 1
50, 0, 2.03571, 1
51, 0, 2.04186, 1
52, 0, 2.06029, 1
53, 0, 2.04198, 1
54, 0, 1.93661, 1
55, 0, 1.91488, 1
56, 0, 1.91626, 1
57, 0, 1.88006, 1
58, 0, 1.87773, 1
59, 0, 1.87622, 1
60, 0, 1.88771, 1
61, 0, 1.89174, 1
62, 0, 1.87802, 1
63, 0, 1.8879, 1
64, 0, 1.88256, 1
65, 0, 1.87811, 1
66, 0, 1.87795, 1
67, 0, 1.87875, 1
68, 0, 1.88006, 1
69, 0, 1.87878, 1
70, 0, 1.8777, 1
71, 0, 1.88006, 1
72, 0, 1.87501, 1
73, 0, 1.88362, 1
74, 0, 1.87613, 1
75, 0, 1.88403, 1
76, 0, 1.8815, 1
77, 0, 1.88211, 1
78, 0, 1.87638, 1
79, 0, 1.88826, 1
80, 0, 1.87939, 1
81, 0, 1.88202, 1
82, 0, 1.87795, 1
83, 0, 1.88384, 1
84, 0, 1.87843, 1
85, 0, 1.87942, 1
86, 0, 1.87821, 1
87, 0, 1.87728, 1
88, 0, 1.87802, 1
89, 0, 1.88621, 1
90, 0, 1.87338, 1
91, 0, 1.82938, 1
92, 0, 1.88317, 1
93, 0, 1.88211, 1
94, 0, 1.88346, 1
95, 0, 1.88426, 1
96, 0, 1.876, 1
97, 0, 1.8775, 1
98, 0, 1.87392, 1
99, 0, 1.87802, 1
100, 0, 1.87802, 1
101, 0, 1.88042, 1
102, 0, 1.87632, 1
103, 0, 1.87866, 1
104, 0, 1.87568, 1
105, 0, 1.87392, 1
106, 0, 1.87718, 1
107, 0, 1.8815, 1
108, 0, 1.88006, 1
109, 0, 1.88416, 1
110, 0, 1.88006, 1
