Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 1.86106, 1
3, 0, 1.86106, 1
4, 0, 1.87581, 1
5, 0, 1.69075, 1
6, 0, 2.05286, 1
7, 0, 1.84115, 1
8, 0, 2.0559, 1
9, 0, 2.05011, 1
10, 0, 2.06438, 1
11, 0, 2.0439, 1
12, 0, 2.05005, 1
13, 0, 2.04291, 1
14, 0, 2.0465, 1
15, 0, 2.04054, 1
16, 0, 2.06099, 1
17, 0, 2.0439, 1
18, 0, 2.04771, 1
19, 0, 2.04422, 1
20, 0, 2.04186, 1
21, 0, 2.04976, 1
22, 0, 2.06637, 1
23, 0, 2.04182, 1
24, 0, 2.03981, 1
25, 0, 2.04186, 1
26, 0, 2.0439, 1
27, 0, 2.03821, 1
28, 0, 2.05718, 1
29, 0, 2.0377, 1
30, 0, 2.03981, 1
31, 0, 2.04131, 1
32, 0, 2.03366, 1
33, 0, 2.04112, 1
34, 0, 1.8377, 1
35, 0, 2.04634, 1
36, 0, 2.03776, 1
37, 0, 2.048, 1
38, 0, 2.048, 1
39, 0, 2.04966, 1
40, 0, 2.048, 1
41, 0, 2.0623, 1
42, 0, 2.04771, 1
43, 0, 2.03683, 1
44, 0, 2.03882, 1
45, 0, 2.0464, 1
46, 0, 2.0439, 1
47, 0, 2.03981, 1
48, 0, 2.06643, 1
49, 0, 2.04115, 1
50, 0, 2.0439, 1
51, 0, 2.04186, 1
52, 0, 2.03856, 1
53, 0, 1.93808, 1
54, 0, 1.91888, 1
55, 0, 1.92189, 1
56, 0, 1.8903, 1
57, 0, 1.88627, 1
58, 0, 1.87626, 1
59, 0, 1.88006, 1
60, 0, 1.88211, 1
61, 0, 1.88202, 1
62, 0, 1.88416, 1
63, 0, 1.88621, 1
64, 0, 1.87594, 1
65, 0, 1.88211, 1
66, 0, 1.87776, 1
67, 0, 1.88026, 1
68, 0, 1.87821, 1
69, 0, 1.87984, 1
70, 0, 1.87802, 1
71, 0, 1.88122, 1
72, 0, 1.88019, 1
73, 0, 1.87802, 1
74, 0, 1.88006, 1
75, 0, 1.88134, 1
76, 0, 1.88211, 1
77, 0, 1.87677, 1
78, 0, 1.87814, 1
79, 0, 1.8768, 1
80, 0, 1.87642, 1
81, 0, 1.88042, 1
82, 0, 1.88179, 1
83, 0, 1.88138, 1
84, 0, 1.87824, 1
85, 0, 1.8839, 1
86, 0, 1.87987, 1
87, 0, 1.88125, 1
88, 0, 1.88349, 1
89, 0, 1.88755, 1
90, 0, 1.87754, 1
91, 0, 1.8816, 1
92, 0, 1.87802, 1
93, 0, 1.87802, 1
94, 0, 1.87802, 1
95, 0, 1.8816, 1
96, 0, 1.88227, 1
97, 0, 1.8799, 1
98, 0, 1.88006, 1
99, 0, 1.87802, 1
100, 0, 1.88064, 1
101, 0, 1.87648, 1
102, 0, 1.8785, 1
103, 0, 1.87834, 1
104, 0, 1.87597, 1
105, 0, 1.87802, 1
106, 0, 1.87802, 1
107, 0, 1.87773, 1
108, 0, 1.87923, 1
109, 0, 1.87597, 1
110, 0, 1.87802, 1
