Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 0, 1
3, 0, 1.82749, 1
4, 0, 1.94422, 1
5, 0, 1.69389, 1
6, 0, 2.07056, 1
7, 0, 1.84314, 1
8, 0, 2.06042, 1
9, 0, 2.04608, 1
10, 0, 2.06573, 1
11, 0, 2.04502, 1
12, 0, 2.04602, 1
13, 0, 2.04416, 1
14, 0, 2.048, 1
15, 0, 2.04595, 1
16, 0, 2.06736, 1
17, 0, 2.04394, 1
18, 0, 2.04506, 1
19, 0, 2.0439, 1
20, 0, 2.04397, 1
21, 0, 2.04835, 1
22, 0, 2.06502, 1
23, 0, 2.04096, 1
24, 0, 2.04058, 1
25, 0, 2.04189, 1
26, 0, 2.04086, 1
27, 0, 2.04221, 1
28, 0, 2.06518, 1
29, 0, 2.04186, 1
30, 0, 2.04083, 1
31, 0, 2.04595, 1
32, 0, 2.0439, 1
33, 0, 2.0385, 1
34, 0, 2.0655, 1
35, 0, 2.03856, 1
36, 0, 2.03802, 1
37, 0, 2.04186, 1
38, 0, 2.04755, 1
39, 0, 2.04134, 1
40, 0, 2.06234, 1
41, 0, 2.04365, 1
42, 0, 2.03981, 1
43, 0, 2.04282, 1
44, 0, 2.03981, 1
45, 0, 2.03814, 1
46, 0, 2.06467, 1
47, 0, 2.0392, 1
48, 0, 2.03981, 1
49, 0, 2.04291, 1
50, 0, 2.04186, 1
51, 0, 2.04154, 1
52, 0, 2.0639, 1
53, 0, 2.04438, 1
54, 0, 1.93536, 1
55, 0, 1.91709, 1
56, 0, 1.91546, 1
57, 0, 1.88653, 1
58, 0, 1.88176, 1
59, 0, 1.88976, 1
60, 0, 1.8785, 1
61, 0, 1.87994, 1
62, 0, 1.87834, 1
63, 0, 1.88826, 1
64, 0, 1.88413, 1
65, 0, 1.88045, 1
66, 0, 1.87962, 1
67, 0, 1.87878, 1
68, 0, 1.87997, 1
69, 0, 1.88557, 1
70, 0, 1.87856, 1
71, 0, 1.87802, 1
72, 0, 1.87949, 1
73, 0, 1.88621, 1
74, 0, 1.88176, 1
75, 0, 1.83091, 1
76, 0, 1.88429, 1
77, 0, 1.88509, 1
78, 0, 1.8768, 1
79, 0, 1.88042, 1
80, 0, 1.87405, 1
81, 0, 1.87846, 1
82, 0, 1.87747, 1
83, 0, 1.88013, 1
84, 0, 1.87766, 1
85, 0, 1.8809, 1
86, 0, 1.88006, 1
87, 0, 1.87802, 1
88, 0, 1.88211, 1
89, 0, 1.8783, 1
90, 0, 1.88352, 1
91, 0, 1.87802, 1
92, 0, 1.88826, 1
93, 0, 1.88432, 1
94, 0, 1.87987, 1
95, 0, 1.88006, 1
96, 0, 1.88058, 1
97, 0, 1.8864, 1
98, 0, 1.88086, 1
99, 0, 1.88211, 1
100, 0, 1.88006, 1
101, 0, 1.88621, 1
102, 0, 1.88006, 1
103, 0, 1.88797, 1
104, 0, 1.87802, 1
105, 0, 1.88435, 1
106, 0, 1.87968, 1
107, 0, 1.87597, 1
108, 0, 1.88368, 1
109, 0, 1.876, 1
110, 0, 1.88109, 1
