Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 1.90291, 1
3, 0, 1.90291, 1
4, 0, 1.91882, 1
5, 0, 1.69293, 1
6, 0, 2.06029, 1
7, 0, 2.05414, 1
8, 0, 2.04541, 1
9, 0, 2.04666, 1
10, 0, 2.06307, 1
11, 0, 2.048, 1
12, 0, 2.0439, 1
13, 0, 2.04384, 1
14, 0, 2.0457, 1
15, 0, 2.04186, 1
16, 0, 2.06413, 1
17, 0, 2.04374, 1
18, 0, 2.0439, 1
19, 0, 2.04186, 1
20, 0, 2.04627, 1
21, 0, 2.04186, 1
22, 0, 2.05491, 1
23, 0, 2.03776, 1
24, 0, 2.04186, 1
25, 0, 2.0376, 1
26, 0, 2.03814, 1
27, 0, 2.0409, 1
28, 0, 2.0568, 1
29, 0, 2.03949, 1
30, 0, 2.03782, 1
31, 0, 2.04186, 1
32, 0, 2.03734, 1
33, 0, 2.04157, 1
34, 0, 2.06288, 1
35, 0, 2.03872, 1
36, 0, 2.04163, 1
37, 0, 2.04029, 1
38, 0, 2.03776, 1
39, 0, 2.048, 1
40, 0, 2.06029, 1
41, 0, 2.0399, 1
42, 0, 2.04, 1
43, 0, 2.04128, 1
44, 0, 2.03613, 1
45, 0, 2.0376, 1
46, 0, 2.03965, 1
47, 0, 2.06006, 1
48, 0, 2.04166, 1
49, 0, 2.03843, 1
50, 0, 2.03978, 1
51, 0, 2.03994, 1
52, 0, 2.04186, 1
53, 0, 1.95862, 1
54, 0, 1.91686, 1
55, 0, 1.91754, 1
56, 0, 1.89325, 1
57, 0, 1.88813, 1
58, 0, 1.88006, 1
59, 0, 1.88547, 1
60, 0, 1.8865, 1
61, 0, 1.88224, 1
62, 0, 1.88934, 1
63, 0, 1.89283, 1
64, 0, 1.8784, 1
65, 0, 1.87664, 1
66, 0, 1.88211, 1
67, 0, 1.88211, 1
68, 0, 1.87802, 1
69, 0, 1.88067, 1
70, 0, 1.87907, 1
71, 0, 1.87981, 1
72, 0, 1.87824, 1
73, 0, 1.88576, 1
74, 0, 1.88022, 1
75, 0, 1.87552, 1
76, 0, 1.87802, 1
77, 0, 1.88211, 1
78, 0, 1.87802, 1
79, 0, 1.88211, 1
80, 0, 1.88813, 1
81, 0, 1.88394, 1
82, 0, 1.88589, 1
83, 0, 1.88806, 1
84, 0, 1.88678, 1
85, 0, 1.88621, 1
86, 0, 1.8863, 1
87, 0, 1.88416, 1
88, 0, 1.88522, 1
89, 0, 1.88211, 1
90, 0, 1.88416, 1
91, 0, 1.87802, 1
92, 0, 1.87894, 1
93, 0, 1.88189, 1
94, 0, 1.88224, 1
95, 0, 1.88016, 1
96, 0, 1.88429, 1
97, 0, 1.88074, 1
98, 0, 1.88032, 1
99, 0, 1.88624, 1
100, 0, 1.88128, 1
101, 0, 1.88218, 1
102, 0, 1.88006, 1
103, 0, 1.88288, 1
104, 0, 1.88006, 1
105, 0, 1.88211, 1
106, 0, 1.88006, 1
107, 0, 1.88163, 1
108, 0, 1.88176, 1
109, 0, 1.88006, 1
110, 0, 1.87952, 1
