Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 0, 1
3, 0, 1.83517, 1
4, 0, 1.81683, 1
5, 0, 1.90675, 1
6, 0, 1.8391, 1
7, 0, 2.05498, 1
8, 0, 2.05546, 1
9, 0, 2.04339, 1
10, 0, 2.048, 1
11, 0, 2.06422, 1
12, 0, 2.04198, 1
13, 0, 2.0439, 1
14, 0, 2.04403, 1
15, 0, 2.04122, 1
16, 0, 2.04547, 1
17, 0, 2.06045, 1
18, 0, 2.04022, 1
19, 0, 2.04435, 1
20, 0, 2.04579, 1
21, 0, 2.04467, 1
22, 0, 2.048, 1
23, 0, 2.06451, 1
24, 0, 2.03568, 1
25, 0, 2.04144, 1
26, 0, 2.03795, 1
27, 0, 2.03613, 1
28, 0, 2.04298, 1
29, 0, 2.05968, 1
30, 0, 2.03469, 1
31, 0, 2.04019, 1
32, 0, 2.03667, 1
33, 0, 2.03965, 1
34, 0, 2.04502, 1
35, 0, 2.05754, 1
36, 0, 2.0439, 1
37, 0, 2.04042, 1
38, 0, 2.04205, 1
39, 0, 2.03958, 1
40, 0, 2.048, 1
41, 0, 2.03904, 1
42, 0, 2.06294, 1
43, 0, 2.03645, 1
44, 0, 2.03805, 1
45, 0, 2.03587, 1
46, 0, 2.04528, 1
47, 0, 2.03699, 1
48, 0, 2.06086, 1
49, 0, 2.04, 1
50, 0, 2.03891, 1
51, 0, 2.03622, 1
52, 0, 2.04246, 1
53, 0, 2.04186, 1
54, 0, 1.96432, 1
55, 0, 1.92061, 1
56, 0, 1.91856, 1
57, 0, 1.88243, 1
58, 0, 1.88006, 1
59, 0, 1.87805, 1
60, 0, 1.88813, 1
61, 0, 1.88035, 1
62, 0, 1.87987, 1
63, 0, 1.8873, 1
64, 0, 1.88797, 1
65, 0, 1.87802, 1
66, 0, 1.88314, 1
67, 0, 1.8855, 1
68, 0, 1.88416, 1
69, 0, 1.88374, 1
70, 0, 1.87971, 1
71, 0, 1.88448, 1
72, 0, 1.88246, 1
73, 0, 1.88416, 1
74, 0, 1.88474, 1
75, 0, 1.87597, 1
76, 0, 1.88605, 1
77, 0, 1.87613, 1
78, 0, 1.88042, 1
79, 0, 1.88416, 1
80, 0, 1.88211, 1
81, 0, 1.88013, 1
82, 0, 1.88262, 1
83, 0, 1.87802, 1
84, 0, 1.87654, 1
85, 0, 1.88253, 1
86, 0, 1.88374, 1
87, 0, 1.88086, 1
88, 0, 1.88246, 1
89, 0, 1.88211, 1
90, 0, 1.87904, 1
91, 0, 1.8767, 1
92, 0, 1.88301, 1
93, 0, 1.87738, 1
94, 0, 1.87802, 1
95, 0, 1.87997, 1
96, 0, 1.87802, 1
97, 0, 1.87821, 1
98, 0, 1.88326, 1
99, 0, 1.88275, 1
100, 0, 1.88634, 1
101, 0, 1.87664, 1
102, 0, 1.88006, 1
103, 0, 1.88163, 1
104, 0, 1.89011, 1
105, 0, 1.8801, 1
106, 0, 1.88086, 1
107, 0, 1.87843, 1
108, 0, 1.88506, 1
109, 0, 1.87894, 1
110, 0, 1.87808, 1
