Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 0, 1
3, 0, 1.69101, 1
4, 0, 1.83174, 1
5, 0, 1.7727, 1
6, 0, 1.69478, 1
7, 0, 2.05462, 1
8, 0, 2.05363, 1
9, 0, 2.04019, 1
10, 0, 2.03805, 1
11, 0, 2.06438, 1
12, 0, 2.04493, 1
13, 0, 2.04186, 1
14, 0, 2.044, 1
15, 0, 2.03994, 1
16, 0, 2.04678, 1
17, 0, 2.0439, 1
18, 0, 2.06742, 1
19, 0, 2.03981, 1
20, 0, 2.04598, 1
21, 0, 2.04422, 1
22, 0, 2.04208, 1
23, 0, 2.04592, 1
24, 0, 2.06234, 1
25, 0, 2.03981, 1
26, 0, 2.03766, 1
27, 0, 2.03981, 1
28, 0, 2.03997, 1
29, 0, 2.04186, 1
30, 0, 2.06144, 1
31, 0, 2.03626, 1
32, 0, 2.03776, 1
33, 0, 2.04269, 1
34, 0, 2.03402, 1
35, 0, 2.03526, 1
36, 0, 1.83072, 1
37, 0, 2.05587, 1
38, 0, 2.05005, 1
39, 0, 2.04326, 1
40, 0, 2.03373, 1
41, 0, 2.04186, 1
42, 0, 2.05814, 1
43, 0, 2.03728, 1
44, 0, 2.04221, 1
45, 0, 2.04157, 1
46, 0, 2.0361, 1
47, 0, 2.04192, 1
48, 0, 2.06131, 1
49, 0, 2.03776, 1
50, 0, 2.0439, 1
51, 0, 2.03862, 1
52, 0, 2.03571, 1
53, 0, 2.04054, 1
54, 0, 1.9623, 1
55, 0, 1.91693, 1
56, 0, 1.91933, 1
57, 0, 1.88006, 1
58, 0, 1.87978, 1
59, 0, 1.87843, 1
60, 0, 1.89645, 1
61, 0, 1.88211, 1
62, 0, 1.87882, 1
63, 0, 1.88659, 1
64, 0, 1.88083, 1
65, 0, 1.87834, 1
66, 0, 1.87734, 1
67, 0, 1.87802, 1
68, 0, 1.87344, 1
69, 0, 1.87766, 1
70, 0, 1.88512, 1
71, 0, 1.87827, 1
72, 0, 1.88006, 1
73, 0, 1.88374, 1
74, 0, 1.88826, 1
75, 0, 1.87802, 1
76, 0, 1.8815, 1
77, 0, 1.87802, 1
78, 0, 1.88099, 1
79, 0, 1.87888, 1
80, 0, 1.88006, 1
81, 0, 1.87898, 1
82, 0, 1.88816, 1
83, 0, 1.88416, 1
84, 0, 1.8808, 1
85, 0, 1.88074, 1
86, 0, 1.88278, 1
87, 0, 1.8768, 1
88, 0, 1.88141, 1
89, 0, 1.87914, 1
90, 0, 1.87786, 1
91, 0, 1.87802, 1
92, 0, 1.88483, 1
93, 0, 1.87728, 1
94, 0, 1.87677, 1
95, 0, 1.87466, 1
96, 0, 1.88211, 1
97, 0, 1.87802, 1
98, 0, 1.87686, 1
99, 0, 1.88186, 1
100, 0, 1.8849, 1
101, 0, 1.87939, 1
102, 0, 1.88227, 1
103, 0, 1.87802, 1
104, 0, 1.87814, 1
105, 0, 1.8776, 1
106, 0, 1.87562, 1
107, 0, 1.87635, 1
108, 0, 1.88602, 1
109, 0, 1.88426, 1
110, 0, 1.88726, 1
