Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 0, 1
3, 0, 1.84941, 1
4, 0, 1.84941, 1
5, 0, 1.8432, 1
6, 0, 2.06029, 1
7, 0, 2.04413, 1
8, 0, 2.03914, 1
9, 0, 2.04186, 1
10, 0, 2.044, 1
11, 0, 2.06522, 1
12, 0, 2.04618, 1
13, 0, 2.04723, 1
14, 0, 2.05619, 1
15, 0, 2.05152, 1
16, 0, 2.05133, 1
17, 0, 2.06438, 1
18, 0, 2.0439, 1
19, 0, 2.0471, 1
20, 0, 2.0455, 1
21, 0, 2.04323, 1
22, 0, 2.04669, 1
23, 0, 2.04019, 1
24, 0, 2.0664, 1
25, 0, 2.04256, 1
26, 0, 2.04387, 1
27, 0, 2.04163, 1
28, 0, 2.04387, 1
29, 0, 2.0439, 1
30, 0, 2.06358, 1
31, 0, 2.04426, 1
32, 0, 2.04186, 1
33, 0, 2.04118, 1
34, 0, 2.03674, 1
35, 0, 2.03571, 1
36, 0, 2.05619, 1
37, 0, 2.04166, 1
38, 0, 2.03366, 1
39, 0, 2.03789, 1
40, 0, 2.03757, 1
41, 0, 2.03706, 1
42, 0, 2.03571, 1
43, 0, 2.05619, 1
44, 0, 2.04752, 1
45, 0, 2.03776, 1
46, 0, 2.03757, 1
47, 0, 2.04154, 1
48, 0, 2.0377, 1
49, 0, 1.83206, 1
50, 0, 2.04182, 1
51, 0, 2.03638, 1
52, 0, 2.04266, 1
53, 0, 2.03846, 1
54, 0, 2.03779, 1
55, 0, 2.03376, 1
56, 0, 2.05658, 1
57, 0, 2.03699, 1
58, 0, 2.03805, 1
59, 0, 2.03408, 1
60, 0, 2.04291, 1
61, 0, 2.04589, 1
62, 0, 1.96666, 1
63, 0, 1.92717, 1
64, 0, 1.92525, 1
65, 0, 1.88262, 1
66, 0, 1.88102, 1
67, 0, 1.88259, 1
68, 0, 1.88899, 1
69, 0, 1.88394, 1
70, 0, 1.88006, 1
71, 0, 1.88621, 1
72, 0, 1.88432, 1
73, 0, 1.87491, 1
74, 0, 1.87645, 1
75, 0, 1.88218, 1
76, 0, 1.87795, 1
77, 0, 1.88218, 1
78, 0, 1.87693, 1
79, 0, 1.87597, 1
80, 0, 1.88006, 1
81, 0, 1.87696, 1
82, 0, 1.87626, 1
83, 0, 1.8743, 1
84, 0, 1.87802, 1
85, 0, 1.87958, 1
86, 0, 1.87936, 1
87, 0, 1.87904, 1
88, 0, 1.87904, 1
89, 0, 1.8823, 1
90, 0, 1.88733, 1
91, 0, 1.88528, 1
92, 0, 1.88506, 1
93, 0, 1.89024, 1
94, 0, 1.88509, 1
95, 0, 1.87856, 1
96, 0, 1.87952, 1
97, 0, 1.87885, 1
98, 0, 1.87648, 1
99, 0, 1.87814, 1
100, 0, 1.87824, 1
101, 0, 1.88006, 1
102, 0, 1.87802, 1
103, 0, 1.88109, 1
104, 0, 1.88125, 1
105, 0, 1.88182, 1
106, 0, 1.87974, 1
107, 0, 1.87699, 1
108, 0, 1.87776, 1
109, 0, 1.87587, 1
110, 0, 1.88531, 1
