Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 0, 1
3, 0, 1.68563, 1
4, 0, 1.83846, 1
5, 0, 1.69747, 1
6, 0, 2.04432, 1
7, 0, 2.04186, 1
8, 0, 2.04186, 1
9, 0, 2.04093, 1
10, 0, 2.04179, 1
11, 0, 2.07053, 1
12, 0, 2.0439, 1
13, 0, 2.04026, 1
14, 0, 2.0439, 1
15, 0, 2.0439, 1
16, 0, 2.0439, 1
17, 0, 2.06643, 1
18, 0, 1.83523, 1
19, 0, 2.04186, 1
20, 0, 2.04602, 1
21, 0, 2.04051, 1
22, 0, 2.03802, 1
23, 0, 2.06234, 1
24, 0, 2.03766, 1
25, 0, 2.03651, 1
26, 0, 2.04285, 1
27, 0, 2.04045, 1
28, 0, 2.03984, 1
29, 0, 2.0607, 1
30, 0, 2.03418, 1
31, 0, 2.04355, 1
32, 0, 2.04016, 1
33, 0, 2.03459, 1
34, 0, 2.03782, 1
35, 0, 2.03776, 1
36, 0, 1.82982, 1
37, 0, 2.0367, 1
38, 0, 2.03997, 1
39, 0, 2.03869, 1
40, 0, 2.03571, 1
41, 0, 2.03933, 1
42, 0, 2.0439, 1
43, 0, 2.06195, 1
44, 0, 2.03981, 1
45, 0, 2.03856, 1
46, 0, 2.03539, 1
47, 0, 2.04522, 1
48, 0, 2.04224, 1
49, 0, 1.82784, 1
50, 0, 2.06157, 1
51, 0, 2.04765, 1
52, 0, 2.04394, 1
53, 0, 2.04266, 1
54, 0, 1.92944, 1
55, 0, 1.91414, 1
56, 0, 1.91757, 1
57, 0, 1.88598, 1
58, 0, 1.83248, 1
59, 0, 1.87933, 1
60, 0, 1.88029, 1
61, 0, 1.87821, 1
62, 0, 1.87795, 1
63, 0, 1.88416, 1
64, 0, 1.88211, 1
65, 0, 1.88022, 1
66, 0, 1.87962, 1
67, 0, 1.87859, 1
68, 0, 1.87664, 1
69, 0, 1.8768, 1
70, 0, 1.87683, 1
71, 0, 1.87891, 1
72, 0, 1.87997, 1
73, 0, 1.88122, 1
74, 0, 1.88573, 1
75, 0, 1.88826, 1
76, 0, 1.88435, 1
77, 0, 1.87802, 1
78, 0, 1.88109, 1
79, 0, 1.88483, 1
80, 0, 1.8824, 1
81, 0, 1.87827, 1
82, 0, 1.88605, 1
83, 0, 1.88323, 1
84, 0, 1.88019, 1
85, 0, 1.87744, 1
86, 0, 1.87914, 1
87, 0, 1.88192, 1
88, 0, 1.87734, 1
89, 0, 1.87584, 1
90, 0, 1.87984, 1
91, 0, 1.88586, 1
92, 0, 1.87638, 1
93, 0, 1.88416, 1
94, 0, 1.87606, 1
95, 0, 1.89104, 1
96, 0, 1.87952, 1
97, 0, 1.88982, 1
98, 0, 1.88483, 1
99, 0, 1.88365, 1
100, 0, 1.88611, 1
101, 0, 1.88826, 1
102, 0, 1.88509, 1
103, 0, 1.88416, 1
104, 0, 1.88416, 1
105, 0, 1.88304, 1
106, 0, 1.8313, 1
107, 0, 1.88496, 1
108, 0, 1.88646, 1
109, 0, 1.87984, 1
110, 0, 1.87917, 1
