Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 0, 1
3, 0, 1.83965, 1
4, 0, 1.82736, 1
5, 0, 1.8432, 1
6, 0, 2.0777, 1
7, 0, 2.04598, 1
8, 0, 2.04934, 1
9, 0, 2.04595, 1
10, 0, 2.04835, 1
11, 0, 2.0439, 1
12, 0, 2.06643, 1
13, 0, 2.04611, 1
14, 0, 2.05152, 1
15, 0, 2.05248, 1
16, 0, 2.048, 1
17, 0, 2.0455, 1
18, 0, 2.06714, 1
19, 0, 2.04435, 1
20, 0, 2.04614, 1
21, 0, 2.04608, 1
22, 0, 2.04778, 1
23, 0, 2.03978, 1
24, 0, 2.06026, 1
25, 0, 2.03776, 1
26, 0, 2.03571, 1
27, 0, 2.0408, 1
28, 0, 2.0399, 1
29, 0, 2.04218, 1
30, 0, 2.05402, 1
31, 0, 2.03942, 1
32, 0, 2.03936, 1
33, 0, 2.04192, 1
34, 0, 2.03789, 1
35, 0, 2.03766, 1
36, 0, 2.06006, 1
37, 0, 2.04032, 1
38, 0, 2.03699, 1
39, 0, 2.04304, 1
40, 0, 2.04477, 1
41, 0, 2.03952, 1
42, 0, 2.06029, 1
43, 0, 2.03821, 1
44, 0, 2.04118, 1
45, 0, 2.04109, 1
46, 0, 2.04611, 1
47, 0, 2.03798, 1
48, 0, 2.05891, 1
49, 0, 2.04506, 1
50, 0, 2.04576, 1
51, 0, 2.04125, 1
52, 0, 2.04531, 1
53, 0, 2.04147, 1
54, 0, 1.68346, 1
55, 0, 1.92307, 1
56, 0, 1.91488, 1
57, 0, 1.87632, 1
58, 0, 1.87654, 1
59, 0, 1.8775, 1
60, 0, 1.87939, 1
61, 0, 1.87638, 1
62, 0, 1.87802, 1
63, 0, 1.88621, 1
64, 0, 1.88214, 1
65, 0, 1.88074, 1
66, 0, 1.87798, 1
67, 0, 1.87814, 1
68, 0, 1.87597, 1
69, 0, 1.88621, 1
70, 0, 1.87834, 1
71, 0, 1.87843, 1
72, 0, 1.88198, 1
73, 0, 1.87802, 1
74, 0, 1.87642, 1
75, 0, 1.88077, 1
76, 0, 1.87882, 1
77, 0, 1.87955, 1
78, 0, 1.88659, 1
79, 0, 1.88054, 1
80, 0, 1.88416, 1
81, 0, 1.87808, 1
82, 0, 1.88224, 1
83, 0, 1.88006, 1
84, 0, 1.87984, 1
85, 0, 1.88195, 1
86, 0, 1.88621, 1
87, 0, 1.87821, 1
88, 0, 1.88093, 1
89, 0, 1.87795, 1
90, 0, 1.87952, 1
91, 0, 1.87635, 1
92, 0, 1.88566, 1
93, 0, 1.87875, 1
94, 0, 1.87686, 1
95, 0, 1.88115, 1
96, 0, 1.87597, 1
97, 0, 1.87974, 1
98, 0, 1.88109, 1
99, 0, 1.87706, 1
100, 0, 1.8768, 1
101, 0, 1.87974, 1
102, 0, 1.87392, 1
103, 0, 1.88045, 1
104, 0, 1.88416, 1
105, 0, 1.8799, 1
106, 0, 1.88006, 1
107, 0, 1.88006, 1
108, 0, 1.88621, 1
109, 0, 1.88186, 1
110, 0, 1.8791, 1
