Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 0, 1
3, 0, 1.68944, 1
4, 0, 2.1089, 1
5, 0, 2.07872, 1
6, 0, 2.05619, 1
7, 0, 2.04605, 1
8, 0, 2.04186, 1
9, 0, 2.04186, 1
10, 0, 2.04634, 1
11, 0, 2.06826, 1
12, 0, 2.04566, 1
13, 0, 2.04643, 1
14, 0, 2.0439, 1
15, 0, 2.04794, 1
16, 0, 2.05005, 1
17, 0, 2.06355, 1
18, 0, 2.0504, 1
19, 0, 2.0521, 1
20, 0, 2.04573, 1
21, 0, 2.04589, 1
22, 0, 2.04538, 1
23, 0, 2.07075, 1
24, 0, 2.04096, 1
25, 0, 2.04214, 1
26, 0, 2.04186, 1
27, 0, 2.04589, 1
28, 0, 2.0447, 1
29, 0, 2.06029, 1
30, 0, 2.0423, 1
31, 0, 2.04208, 1
32, 0, 2.04125, 1
33, 0, 2.0472, 1
34, 0, 2.04186, 1
35, 0, 2.06026, 1
36, 0, 2.03776, 1
37, 0, 2.04317, 1
38, 0, 2.04186, 1
39, 0, 2.04736, 1
40, 0, 2.04419, 1
41, 0, 2.04339, 1
42, 0, 1.83811, 1
43, 0, 2.05363, 1
44, 0, 2.04573, 1
45, 0, 2.048, 1
46, 0, 2.05005, 1
47, 0, 2.04125, 1
48, 0, 2.05027, 1
49, 0, 2.06467, 1
50, 0, 2.04595, 1
51, 0, 2.04186, 1
52, 0, 2.04394, 1
53, 0, 2.04186, 1
54, 0, 1.93741, 1
55, 0, 1.9159, 1
56, 0, 1.91574, 1
57, 0, 1.88621, 1
58, 0, 1.8841, 1
59, 0, 1.88083, 1
60, 0, 1.87981, 1
61, 0, 1.88192, 1
62, 0, 1.88006, 1
63, 0, 1.88784, 1
64, 0, 1.88621, 1
65, 0, 1.88826, 1
66, 0, 1.87994, 1
67, 0, 1.88173, 1
68, 0, 1.87834, 1
69, 0, 1.87802, 1
70, 0, 1.88237, 1
71, 0, 1.88006, 1
72, 0, 1.87802, 1
73, 0, 1.88006, 1
74, 0, 1.87802, 1
75, 0, 1.88067, 1
76, 0, 1.88006, 1
77, 0, 1.88214, 1
78, 0, 1.88109, 1
79, 0, 1.87885, 1
80, 0, 1.88211, 1
81, 0, 1.87792, 1
82, 0, 1.8769, 1
83, 0, 1.88202, 1
84, 0, 1.87974, 1
85, 0, 1.88211, 1
86, 0, 1.87802, 1
87, 0, 1.87802, 1
88, 0, 1.87443, 1
89, 0, 1.88378, 1
90, 0, 1.87917, 1
91, 0, 1.8792, 1
92, 0, 1.87789, 1
93, 0, 1.87597, 1
94, 0, 1.88006, 1
95, 0, 1.87661, 1
96, 0, 1.88234, 1
97, 0, 1.8863, 1
98, 0, 1.88006, 1
99, 0, 1.88006, 1
100, 0, 1.88422, 1
101, 0, 1.87597, 1
102, 0, 1.87984, 1
103, 0, 1.87597, 1
104, 0, 1.87667, 1
105, 0, 1.87802, 1
106, 0, 1.8776, 1
107, 0, 1.87629, 1
108, 0, 1.87955, 1
109, 0, 1.87392, 1
110, 0, 1.87597, 1
